index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,gpt response,code summary
17,getParentView(),get parent view ,Method,,com.github.pedrovgs.DraggableView+isViewAtRight() com.github.pedrovgs.DraggableView+isViewAtBottom() com.github.pedrovgs.DraggableView+isNextToRightBound() com.github.pedrovgs.DraggableView+isNextToLeftBound(),,com.github.pedrovgs.transformer.Transformer+parent,60,3,4,,"protected View getParentView(){
        return parent;
    }",False,False,This method returns the parent view.,False,"The code defines a protected method named ""getParentView"" that returns a View object. This method is used to retrieve the parent view associated with the current object."
18,getxScaleFactor(),getx scale factor ,Method,updateWidth(float),com.github.pedrovgs.DraggableView+updateWidth(float) com.github.pedrovgs.DraggableView+updateHeight(float) com.github.pedrovgs.DraggableView+getWidthPlusMarginRight(),,com.github.pedrovgs.transformer.Transformer+xScaleFactor,70,3,4,,"protected float getxScaleFactor() {
        return xScaleFactor;
    }",False,False,"The function of the method is to retrieve the value of the xScaleFactor variable, which is of type float.",False,"The code contains a protected method named ""getxScaleFactor"" that returns a float value. This method is used to retrieve the value of the variable ""xScaleFactor""."
19,getyScaleFactor(),gety scale factor ,Method,updateHeight(float),com.github.pedrovgs.DraggableView+getHeightPlusMarginTop(),,com.github.pedrovgs.transformer.Transformer+yScaleFactor,70,3,4,,"protected float getyScaleFactor() {
        return yScaleFactor;
    }",False,False,"This method serves to retrieve the value of the yScaleFactor variable, which is a protected float.",False,"The code contains a protected method named ""getyScaleFactor"" which returns a float value representing the y-scale factor. This method is accessible within the class and its subclasses."
20,setMarginRight(float),set margin right margin right ,Method,,com.github.pedrovgs.DraggableView+setTopViewMarginRight(float) com.github.pedrovgs.DraggableView+initializeTransformer(TypedArray),,com.github.pedrovgs.transformer.Transformer+marginRight com.github.pedrovgs.transformer.Transformer+marginRight,93,3,1,,"public void setMarginRight(float marginRight) {
        this.marginRight = marginRight;
    }",False,False,"This method sets the value of the ""marginRight"" variable.",True,"The code defines a method named ""setMarginRight"" that takes a float value as a parameter. This method sets the value of the ""marginRight"" variable to the provided float value."
21,setMarginBottom(float),set margin bottom margin bottom ,Method,,com.github.pedrovgs.DraggableView+setTopViewMarginBottom(float) com.github.pedrovgs.DraggableView+initializeTransformer(TypedArray),,com.github.pedrovgs.transformer.Transformer+marginBottom com.github.pedrovgs.transformer.Transformer+marginBottom,97,3,1,,"public void setMarginBottom(float marginBottom) {
        this.marginBottom = marginBottom;
    }",False,False,This method sets the value of the marginBottom property.,True,"The code defines a method named ""setMarginBottom"" that takes a float value as a parameter. This method sets the value of the ""marginBottom"" variable to the provided float value."
22,getMarginRight(),get margin right ,Method,updateXPosition(float) isNextToRightBound() isNextToLeftBound(),com.github.pedrovgs.DraggableView+getDragViewMarginRight() com.github.pedrovgs.DraggableView+isViewAtRight() com.github.pedrovgs.DraggableView+isNextToRightBound() com.github.pedrovgs.DraggableView+isNextToLeftBound() com.github.pedrovgs.DraggableView+getWidthPlusMarginRight(),,com.github.pedrovgs.transformer.Transformer+marginRight,65,3,1,,"public float getMarginRight() {
        return marginRight;
    }",False,False,"This method returns the value of the marginRight variable, which is likely used to determine the amount of space on the right side of an element or component.",False,"The code contains a method named ""getMarginRight"" which returns a float value representing the right margin. It is likely a part of a larger codebase or class that deals with layout or formatting."
23,getMarginBottom(),get margin bottom ,Method,updateYPosition(),com.github.pedrovgs.DraggableView+getDragViewMarginBottom() com.github.pedrovgs.DraggableView+isViewAtBottom() com.github.pedrovgs.DraggableView+getHeightPlusMarginTop(),,com.github.pedrovgs.transformer.Transformer+marginBottom,67,3,1,,"public float getMarginBottom() {
        return marginBottom;
    }",False,False,This method returns the value of the marginBottom variable.,False,"The code defines a method named ""getMarginBottom"" that returns a float value representing the bottom margin. It is likely part of a larger class or program that deals with layout or formatting."
24,setViewHeight(float),set view height view height ,Method,,com.github.pedrovgs.DraggableView+setTopViewHeight(float) com.github.pedrovgs.DraggableView+initializeTransformer(TypedArray),android.view.View+getLayoutParams() android.view.View+getLayoutParams() android.view.View+setLayoutParams(LayoutParams) android.view.View+setLayoutParams(LayoutParams),com.github.pedrovgs.transformer.Transformer+viewHeight com.github.pedrovgs.transformer.Transformer+viewHeight com.github.pedrovgs.transformer.Transformer+originalHeight com.github.pedrovgs.transformer.Transformer+view android.view.ViewGroup.LayoutParams+height com.github.pedrovgs.transformer.Transformer+view,380,9,1,,"public void setViewHeight(float viewHeight) {
        this.viewHeight = viewHeight;
        if (viewHeight > 0f) {
            originalHeight = viewHeight;
            RelativeLayout.LayoutParams layoutParams = (RelativeLayout.LayoutParams) view.getLayoutParams();
            layoutParams.height = (int) viewHeight;
            view.setLayoutParams(layoutParams);
        }
    }",False,False,"This method sets the height of a view in a RelativeLayout. If the given height is greater than 0, it updates the view's height and layout parameters accordingly.",True,"This code is a method that sets the height of a view in a RelativeLayout. It first checks if the provided height is greater than 0, then updates the view's height accordingly using a RelativeLayout.LayoutParams object."
25,getViewHeight(),get view height ,Method,,"com.github.pedrovgs.DraggableView+onLayout(boolean,int,int,int,int)",android.view.View+getMeasuredHeight() android.view.View+getMeasuredHeight(),com.github.pedrovgs.transformer.Transformer+viewHeight com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+viewHeight,108,3,1,,"public float getViewHeight() {
        return viewHeight < 0f ? view.getMeasuredHeight() : viewHeight;
    }",False,False,"This method returns the height of a view. If the viewHeight is less than 0, it returns the measured height of the view. Otherwise, it returns the viewHeight.",False,"This code defines a method named `getViewHeight()` that returns the height of a view. If the `viewHeight` variable is less than 0, it returns the measured height of the view; otherwise, it returns the value of `viewHeight`."
26,setLastTopPosition(int),set last top position last top position ,Method,,"com.github.pedrovgs.DraggableView+updateLastDragViewPosition(int,int)",,com.github.pedrovgs.transformer.Transformer+lastTopPosition com.github.pedrovgs.transformer.Transformer+lastTopPosition,107,3,1,,"public void setLastTopPosition(int lastTopPosition) {
        this.lastTopPosition = lastTopPosition;
    }",False,False,"This method sets the value of the variable ""lastTopPosition"" to the given input value.",True,"The code defines a method called ""setLastTopPosition"" that takes an integer parameter. This method sets the value of the ""lastTopPosition"" variable to the provided parameter value."
27,setLastLeftPosition(int),set last left position last left position ,Method,,"com.github.pedrovgs.DraggableView+updateLastDragViewPosition(int,int) com.github.pedrovgs.DraggableView+updateWidth(float)",,com.github.pedrovgs.transformer.Transformer+lastLeftPosition com.github.pedrovgs.transformer.Transformer+lastLeftPosition,111,3,1,,"public void setLastLeftPosition(int lastLeftPosition) {
        this.lastLeftPosition = lastLeftPosition;
    }",False,False,"This method sets the value of the variable ""lastLeftPosition"" to the input value provided.",True,"The code defines a method named ""setLastLeftPosition"" that takes an integer parameter. This method sets the value of the ""lastLeftPosition"" variable to the provided parameter value."
28,setLastRightPosition(int),set last right position last right position ,Method,,com.github.pedrovgs.DraggableView+updateXPosition(float),,com.github.pedrovgs.transformer.Transformer+lastRightPosition com.github.pedrovgs.transformer.Transformer+lastRightPosition,115,3,1,,"public void setLastRightPosition(int lastRightPosition) {
        this.lastRightPosition = lastRightPosition;
    }",False,False,"This method sets the value of the variable ""lastRightPosition"" to the input value provided.",True,"The code defines a method named ""setLastRightPosition"" that takes an integer parameter. This method sets the value of the ""lastRightPosition"" variable to the provided parameter value."
29,getLastRightPosition(),get last right position ,Method,,"com.github.pedrovgs.DraggableView+onLayout(boolean,int,int,int,int)",android.view.View+getMeasuredWidth() android.view.View+getMeasuredWidth(),com.github.pedrovgs.transformer.Transformer+lastRightPosition com.github.pedrovgs.transformer.Transformer+lastRightPosition com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+lastRightPosition,175,6,1,,"public int getLastRightPosition(){
        if(lastRightPosition<=0){
            lastRightPosition = view.getMeasuredWidth();
        }
        return lastRightPosition;
    }",False,False,"This method returns the last right position. If the last right position is less than or equal to 0, it is set to the measured width of the view.",False,"The code defines a method called `getLastRightPosition()` that returns the value of `lastRightPosition`. If `lastRightPosition` is less than or equal to 0, it is set to the width of a view before being returned."
30,getLastTopPosition(),get last top position ,Method,,"com.github.pedrovgs.DraggableView+onLayout(boolean,int,int,int,int)",,com.github.pedrovgs.transformer.Transformer+lastTopPosition,71,3,1,,"public int getLastTopPosition() {
        return lastTopPosition;
    }",False,False,This method returns the value of the lastTopPosition variable.,False,"The code contains a method named ""getLastTopPosition"" which returns an integer value. This method retrieves the value of the variable ""lastTopPosition"" and returns it."
31,getLastLeftPosition(),get last left position ,Method,,"com.github.pedrovgs.DraggableView+onLayout(boolean,int,int,int,int)",,com.github.pedrovgs.transformer.Transformer+lastLeftPosition,73,3,1,,"public int getLastLeftPosition() {
        return lastLeftPosition;
    }",False,False,"This method returns the value of the variable ""lastLeftPosition"" as an integer.",False,"The code contains a method named ""getLastLeftPosition"" which returns an integer value. This method is used to retrieve the value of the variable ""lastLeftPosition""."
32,updateXPosition(float),update x position vertical drag offset ,Method,,com.github.pedrovgs.DraggableView+changeDragViewPosition(),android.view.View+getWidth() android.view.View+getWidth() com.github.pedrovgs.transformer.Transformer+getMarginRight() com.github.pedrovgs.transformer.Transformer+getMarginRight(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+view,133,3,1,,"public void updateXPosition(float verticalDragOffset) {
        ViewHelper.setPivotX(view, view.getWidth() - getMarginRight());
    }",True,True,This method updates the X position of a view based on a vertical drag offset. It uses the ViewHelper class to set the pivot X position of the view.,True,"The code defines a method called ""updateXPosition"" that takes a float parameter called ""verticalDragOffset"". Inside the method, it uses the ViewHelper class to set the pivot X position of a view based on the view's width minus the right margin value."
33,updateYPosition(),update y position ,Method,,com.github.pedrovgs.DraggableView+changeDragViewPosition(),android.view.View+getHeight() android.view.View+getHeight() com.github.pedrovgs.transformer.Transformer+getMarginBottom() com.github.pedrovgs.transformer.Transformer+getMarginBottom(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+view,111,3,1,,"public void updateYPosition() {
        ViewHelper.setPivotY(view, view.getHeight() - getMarginBottom());
    }",True,True,This method updates the Y position of a view by setting its pivot point on the Y-axis to the difference between its height and the bottom margin.,True,"The code defines a method called ""updateYPosition"" that sets the pivot Y position of a view. The pivot Y position is calculated by subtracting the view's margin bottom from its height."
34,updateWidth(float),update width vertical drag offset ,Method,,com.github.pedrovgs.DraggableView+changeDragViewScale(),com.github.pedrovgs.transformer.Transformer+getxScaleFactor() com.github.pedrovgs.transformer.Transformer+getxScaleFactor(),com.github.pedrovgs.transformer.Transformer+view,137,3,1,,"public void updateWidth(float verticalDragOffset) {
        ViewHelper.setScaleX(view, 1 - verticalDragOffset / getxScaleFactor());
    }",True,True,"This method updates the width of a view based on a vertical drag offset. It uses the ViewHelper class to set the scale of the view, adjusting it based on the vertical drag offset and a scaling factor.",True,"The given code defines a method called ""updateWidth"" that takes a float parameter ""verticalDragOffset"". This method updates the width of a view by scaling it horizontally based on the value of ""verticalDragOffset"" divided by the result of a method call to ""getxScaleFactor()""."
35,updateHeight(float),update height vertical drag offset ,Method,,com.github.pedrovgs.DraggableView+changeDragViewScale(),com.github.pedrovgs.transformer.Transformer+getyScaleFactor() com.github.pedrovgs.transformer.Transformer+getyScaleFactor(),com.github.pedrovgs.transformer.Transformer+view,138,3,1,,"public void updateHeight(float verticalDragOffset) {
        ViewHelper.setScaleY(view, 1 - verticalDragOffset / getyScaleFactor());
    }",True,True,This method updates the height of a view by scaling it vertically based on a given vertical drag offset. The scale factor is calculated by dividing the vertical drag offset by the y scale factor.,True,"The given code defines a method called ""updateHeight"" that takes a float parameter called ""verticalDragOffset"". This method updates the height of a view by scaling its Y-axis using the value of ""verticalDragOffset"" divided by a scaling factor obtained from the ""getyScaleFactor()"" method."
36,getOriginalHeight(),get original height ,Method,,com.github.pedrovgs.DraggableView+updateHeight(float) com.github.pedrovgs.DraggableView+getHeightPlusMarginTop(),android.view.View+getMeasuredHeight() android.view.View+getMeasuredHeight(),com.github.pedrovgs.transformer.Transformer+originalHeight com.github.pedrovgs.transformer.Transformer+originalHeight com.github.pedrovgs.transformer.Transformer+viewHeight com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+viewHeight com.github.pedrovgs.transformer.Transformer+originalHeight,201,6,1,,"public float getOriginalHeight() {
        if (originalHeight == 0) {
            originalHeight = viewHeight < 0 ? view.getMeasuredHeight() : viewHeight;
        }
        return originalHeight;
    }",False,False,"This method returns the original height of a view. If the original height is not set, it calculates and sets the original height based on the measured height of the view. Finally, it returns the original height.",True,"The `getOriginalHeight()` method returns the original height of a view. If the original height has not been set yet, it is calculated based on the measured height of the view. The method ensures that the original height is only calculated once and then cached for subsequent calls."
37,getOriginalWidth(),get original width ,Method,getViewRightPosition(float),com.github.pedrovgs.DraggableView+closeToRight() com.github.pedrovgs.DraggableView+closeToLeft() com.github.pedrovgs.DraggableView+updateWidth(float) com.github.pedrovgs.DraggableView+updateWidth(float) com.github.pedrovgs.DraggableView+updateXPosition(float) com.github.pedrovgs.DraggableView+getWidthPlusMarginRight(),android.view.View+getMeasuredWidth() android.view.View+getMeasuredWidth(),com.github.pedrovgs.transformer.Transformer+originalWidth com.github.pedrovgs.transformer.Transformer+originalWidth com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+originalWidth,166,6,1,,"public float getOriginalWidth() {
        if (originalWidth == 0) {
            originalWidth = view.getMeasuredWidth();
        }
        return originalWidth;
    }",False,False,"This method returns the original width of a view. If the original width is not yet set, it retrieves the measured width of the view and sets it as the original width before returning it.",True,"The `getOriginalWidth()` method returns the original width of a view. If the original width has not been set yet (i.e., it is 0), it retrieves the measured width of the view and assigns it as the original width before returning it."
38,getViewWidth(),get view width ,Method,,com.github.pedrovgs.DraggableView+updateXPosition(float),android.view.View+getMeasuredWidth() com.github.pedrovgs.transformer.Transformer+getView() com.github.pedrovgs.transformer.Transformer+getView() android.view.View+getMeasuredWidth(),,78,3,1,,"public int getViewWidth() {
        return getView().getMeasuredWidth();
    }",False,False,This method returns the measured width of a view.,True,The code defines a method named `getViewWidth()` that returns the measured width of a view. It retrieves the view using the `getView()` method and then calls the `getMeasuredWidth()` method on the view to obtain its width.
39,getViewRightPosition(float),get view right position vertical drag offset ,Method,,com.github.pedrovgs.DraggableView+updateXPosition(float),com.github.pedrovgs.transformer.Transformer+getOriginalWidth() com.github.pedrovgs.transformer.Transformer+getOriginalWidth(),com.github.pedrovgs.transformer.Transformer+marginRight,141,3,1,,"public int getViewRightPosition(float verticalDragOffset) {
        return (int) (getOriginalWidth()-(marginRight*verticalDragOffset));
    }",False,False,"This method calculates the right position of a view based on the vertical drag offset and the original width of the view, taking into account the right margin.",True,The method `getViewRightPosition` calculates the right position of a view based on a given vertical drag offset. It subtracts the product of the right margin and the vertical drag offset from the original width of the view and returns the result as an integer.
40,isViewAtRight(),is view at right ,Method,,com.github.pedrovgs.DraggableView+isDragViewAtRight(),android.view.View+getRight() android.view.View+getRight() android.view.View+getWidth() android.view.View+getWidth(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+parent,91,3,1,,"public boolean isViewAtRight() {
        return view.getRight() == parent.getWidth();
    }",True,True,This method checks if the right edge of a view is at the same position as the width of its parent view. It returns a boolean value indicating whether the view is at the rightmost position.,True,"The code defines a method named ""isViewAtRight"" that checks if a view is positioned at the rightmost edge of its parent container. It returns a boolean value indicating whether the view's right coordinate is equal to the width of the parent container."
41,isViewAtTop(),is view at top ,Method,,com.github.pedrovgs.DraggableView+isDragViewAtTop(),android.view.View+getTop() android.view.View+getTop(),com.github.pedrovgs.transformer.Transformer+view,71,3,1,,"public boolean isViewAtTop() {
        return view.getTop() == 0;
    }",False,False,"This method checks if the top of a view is at the top of the screen. It returns true if the top of the view is at the top of the screen, and false otherwise.",True,"The code defines a method named ""isViewAtTop"" that checks if a view is at the top position by comparing its top coordinate with 0. It returns a boolean value indicating whether the view is at the top or not."
42,isViewAtBottom(),is view at bottom ,Method,,com.github.pedrovgs.DraggableView+isDragViewAtBottom(),android.view.View+getBottom() android.view.View+getBottom() android.view.View+getHeight() android.view.View+getHeight(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+parent,93,3,1,,"public boolean isViewAtBottom() {
        return view.getBottom()== parent.getHeight();
    }",True,True,This method checks if the bottom of a view is at the same position as the height of its parent. It returns a boolean value indicating whether the view is at the bottom or not.,True,"The code defines a method named ""isViewAtBottom"" that checks if a view is at the bottom of its parent container. It returns a boolean value indicating whether the bottom of the view is equal to the height of the parent container."
43,isNextToRightBound(),is next to right bound ,Method,,com.github.pedrovgs.DraggableView+isNextToRightBound(),android.view.View+getLeft() android.view.View+getLeft() com.github.pedrovgs.transformer.Transformer+getMarginRight() com.github.pedrovgs.transformer.Transformer+getMarginRight() android.view.View+getWidth() android.view.View+getWidth(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+parent,122,3,1,,"public boolean isNextToRightBound() {
        return (view.getLeft() - getMarginRight()) > parent.getWidth() * 0.25;
    }",True,True,This method checks if the view is positioned next to the right boundary of its parent by comparing the left position of the view with the parent's width and a calculated margin. It returns a boolean value indicating the result.,True,"The function `isNextToRightBound()` checks if the left edge of a view, minus the right margin, is more than 25% of the parent's width. It returns a boolean value indicating whether the view is positioned close to the right boundary of its parent."
44,isNextToLeftBound(),is next to left bound ,Method,,com.github.pedrovgs.DraggableView+isNextToLeftBound(),android.view.View+getRight() android.view.View+getRight() com.github.pedrovgs.transformer.Transformer+getMarginRight() com.github.pedrovgs.transformer.Transformer+getMarginRight() android.view.View+getWidth() android.view.View+getWidth(),com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+parent,122,3,1,,"public boolean isNextToLeftBound() {
        return (view.getRight() - getMarginRight()) < parent.getWidth() * 0.25;
    }",True,True,"This method checks if the view is positioned close to the left edge of its parent by comparing the difference between the view's right position and its right margin with 25% of the parent's width. It returns true if the view is close to the left edge, and false otherwise.",True,"The function `isNextToLeftBound()` checks if the right edge of a view, minus its right margin, is less than 25% of the width of its parent view. It returns a boolean value indicating whether the view is positioned close to the left boundary of its parent view."
45,isAboveTheMiddle(),is above the middle ,Method,,com.github.pedrovgs.DraggableView+isDragViewAboveTheMiddle(),android.view.View+getHeight() android.view.View+getHeight() android.view.View+getHeight() android.view.View+getHeight(),com.github.pedrovgs.transformer.Transformer+parent com.github.pedrovgs.transformer.Transformer+view com.github.pedrovgs.transformer.Transformer+view,222,5,1,,"public boolean isAboveTheMiddle() {
        int parentHeight = parent.getHeight();
        float viewYPosition = ViewHelper.getY(view) + (view.getHeight() * 0.5f);
        return viewYPosition < (parentHeight * 0.5);
    }",False,False,"This method checks if a view is positioned above the middle of its parent by comparing the Y position of the view with half of the parent's height. It returns true if the view is above the middle, and false otherwise.",True,"The method ""isAboveTheMiddle"" determines whether a view is positioned above the middle of its parent container. It calculates the Y position of the view and compares it to half of the parent's height to make the determination. The method returns a boolean value indicating whether the view is above the middle or not."
46,getHeightPlusMarginTop(),get height plus margin top ,Method,,com.github.pedrovgs.DraggableView+closeToRight() com.github.pedrovgs.DraggableView+closeToLeft() com.github.pedrovgs.DraggableView+getVerticalDragRange() com.github.pedrovgs.DraggableView+getDraggedViewHeightPlusMarginTop(),android.view.View+getHeight() android.view.View+getHeight(),com.github.pedrovgs.transformer.Transformer+view,76,3,1,,"public int getHeightPlusMarginTop() {
        return view.getHeight();
    }",True,True,This method returns the height of a view plus the top margin.,True,"The code defines a method named ""getHeightPlusMarginTop"" that returns the height of a view. It is assumed that the view has already been assigned to a variable named ""view"". The method does not include any additional logic or calculations."
47,getWidthPlusMarginRight(),get width plus margin right ,Method,,com.github.pedrovgs.DraggableView+smoothSlideTo(float),,,62,3,1,,"public int getWidthPlusMarginRight() {
        return 0;
    }",True,True,This method returns an integer value of 0.,True,"The code contains a method named ""getWidthPlusMarginRight"" which returns an integer value. However, the method does not contain any logic or implementation as it simply returns 0."
