index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,code summary
15,POTENTIAL_STARTER,potential starter ,Field,,,,,69,1,28,,"protected static final String POTENTIAL_STARTER = ""potentialStarter"";",False,False,,
16,CANDIDATE_STARTER_USERS_EXTENSION,candidate starter users extension ,Field,,,,,90,1,28,,"protected static final String CANDIDATE_STARTER_USERS_EXTENSION = ""candidateStarterUsers"";",False,False,,
17,CANDIDATE_STARTER_GROUPS_EXTENSION,candidate starter groups extension ,Field,,,,,92,1,28,,"protected static final String CANDIDATE_STARTER_GROUPS_EXTENSION = ""candidateStarterGroups"";",False,False,,
18,ATTRIBUTEVALUE_T_FORMAL_EXPRESSION,attributevalue t formal expression ,Field,,,,,111,1,28,,"protected static final String ATTRIBUTEVALUE_T_FORMAL_EXPRESSION = BpmnParser.BPMN20_NS + "":tFormalExpression"";",False,False,,
19,name,name ,Field,name(String),,,,22,1,4,,protected String name;,False,False,,
20,streamSource,stream source ,Field,setStreamSource(StreamSource) setStreamSource(StreamSource) setStreamSource(StreamSource),,,,36,1,4,,protected StreamSource streamSource;,False,False,,
21,bpmnModel,bpmn model ,Field,,,,,30,1,4,,protected BpmnModel bpmnModel;,False,False,,
22,targetNamespace,target namespace ,Field,createIOSpecification(org.activiti.bpmn.model.IOSpecification) createIOSpecification(org.activiti.bpmn.model.IOSpecification),,,,33,1,4,,protected String targetNamespace;,False,False,,
23,deployment,deployment the deployment to which the parsed process definitions will be added ,Field,deployment(DeploymentEntity),,,,117,2,4,"/** 
 * The deployment to which the parsed process definitions will be added. 
 */
","/** The deployment to which the parsed process definitions will be added. */
  protected DeploymentEntity deployment;",False,False,"/** 
 * The deployment to which the parsed process definitions will be added. 
 */
","/** 
 * The deployment to which the parsed process definitions will be added. 
 */
"
24,processDefinitions,process definitions the end result of the parsing a list of process definition ,Field,,,,,172,2,4,"/** 
 * The end result of the parsing: a list of process definition. 
 */
","/** The end result of the parsing: a list of process definition. */
  protected List<ProcessDefinitionEntity> processDefinitions = new ArrayList<ProcessDefinitionEntity>();",False,False,"/** 
 * The end result of the parsing: a list of process definition. 
 */
","/** 
 * The end result of the parsing: a list of process definition. 
 */
"
25,sequenceFlows,sequence flows a map for storing sequence flow based on their id during parsing ,Field,,,,,127,2,4,"/** 
 * A map for storing sequence flow based on their id during parsing. 
 */
","/** A map for storing sequence flow based on their id during parsing. */
  protected Map<String, TransitionImpl> sequenceFlows;",False,False,"/** 
 * A map for storing sequence flow based on their id during parsing. 
 */
","/** 
 * A map for storing sequence flow based on their id during parsing. 
 */
"
26,messages,messages mapping containing values stored during the first phase of parsing since other elements can reference these messages all the map s elements are defined outside the process definition s which means that this map doesn t need to be re initialized for each new process definition ,Field,createMessages() createOperations() createOperations() createOperations() createOperations(),,,,417,9,4,"/** 
 * Mapping containing values stored during the first phase of parsing since other elements can reference these messages. All the map's elements are defined outside the process definition(s), which means that this map doesn't need to be re-initialized for each new process definition.
 */
","/**
   * Mapping containing values stored during the first phase of parsing since
   * other elements can reference these messages.
   * 
   * All the map's elements are defined outside the process definition(s), which
   * means that this map doesn't need to be re-initialized for each new process
   * definition.
   */
  protected Map<String, MessageDefinition> messages = new HashMap<String, MessageDefinition>();",False,False,"/** 
 * Mapping containing values stored during the first phase of parsing since other elements can reference these messages. All the map's elements are defined outside the process definition(s), which means that this map doesn't need to be re-initialized for each new process definition.
 */
","/** 
 * Mapping containing values stored during the first phase of parsing since other elements can reference these messages. All the map's elements are defined outside the process definition(s), which means that this map doesn't need to be re-initialized for each new process definition.
 */
"
27,structures,structures ,Field,createItemDefinitions() addStructure(StructureDefinition),,,,99,1,4,,"protected Map<String, StructureDefinition> structures = new HashMap<String, StructureDefinition>();",False,False,,
28,interfaceImplementations,interface implementations ,Field,createOperations() addService(BpmnInterfaceImplementation),,,,129,1,4,,"protected Map<String, BpmnInterfaceImplementation> interfaceImplementations = new HashMap<String, BpmnInterfaceImplementation>();",False,False,,
29,operationImplementations,operation implementations ,Field,createOperations() addOperation(OperationImplementation),,,,121,1,4,,"protected Map<String, OperationImplementation> operationImplementations = new HashMap<String, OperationImplementation>();",False,False,,
30,itemDefinitions,item definitions ,Field,initializeXSDItemDefinitions() createMessages() createMessages() createIOSpecification(org.activiti.bpmn.model.IOSpecification) createIOSpecification(org.activiti.bpmn.model.IOSpecification),,,,94,1,4,,"protected Map<String, ItemDefinition> itemDefinitions = new HashMap<String, ItemDefinition>();",False,False,,
31,bpmnInterfaces,bpmn interfaces ,Field,,,,,91,1,4,,"protected Map<String, BpmnInterface> bpmnInterfaces = new HashMap<String, BpmnInterface>();",False,False,,
32,operations,operations ,Field,"createServiceTask(ServiceTask,ScopeImpl) createServiceTask(ServiceTask,ScopeImpl) createSendTask(SendTask,ScopeImpl) createSendTask(SendTask,ScopeImpl)",,,,79,1,4,,"protected Map<String, Operation> operations = new HashMap<String, Operation>();",False,False,,
33,importers,importers ,Field,getImporter(Import) getImporter(Import) getImporter(Import),,,,82,1,4,,"protected Map<String, XMLImporter> importers = new HashMap<String, XMLImporter>();",False,False,,
34,prefixs,prefixs ,Field,,,,,70,1,4,,"protected Map<String, String> prefixs = new HashMap<String, String>();",False,False,,
35,expressionManager,expression manager ,Field,BpmnParse(BpmnParser) createDataInputAssociation(DataAssociation) createDataInputAssociation(DataAssociation) createDataOutputAssociation(DataAssociation) parseDataOutputAssociation(Element),,,,46,1,4,,protected ExpressionManager expressionManager;,False,False,,
36,parseListeners,parse listeners ,Field,BpmnParse(BpmnParser),,,,49,1,4,,protected List<BpmnParseListener> parseListeners;,False,False,,
37,activityBehaviorFactory,activity behavior factory ,Field,BpmnParse(BpmnParser) setActivityBehaviorFactory(ActivityBehaviorFactory),,,,58,1,4,,protected ActivityBehaviorFactory activityBehaviorFactory;,False,False,,
38,listenerFactory,listener factory ,Field,BpmnParse(BpmnParser) setListenerFactory(ListenerFactory),,,,42,1,4,,protected ListenerFactory listenerFactory;,False,False,,
39,BpmnParse(BpmnParser),bpmn parse parser constructor to be called by the link bpmn parser ,Method,,,org.activiti.engine.impl.bpmn.parser.BpmnParser+getExpressionManager() org.activiti.engine.impl.bpmn.parser.BpmnParser+getExpressionManager() org.activiti.engine.impl.bpmn.parser.BpmnParser+getParseListeners() org.activiti.engine.impl.bpmn.parser.BpmnParser+getParseListeners() org.activiti.engine.impl.bpmn.parser.BpmnParser+getActivityBehaviorFactory() org.activiti.engine.impl.bpmn.parser.BpmnParser+getActivityBehaviorFactory() org.activiti.engine.impl.bpmn.parser.BpmnParser+getListenerFactory() org.activiti.engine.impl.bpmn.parser.BpmnParser+getListenerFactory() org.activiti.engine.impl.bpmn.parser.BpmnParse+initializeXSDItemDefinitions() org.activiti.engine.impl.bpmn.parser.BpmnParse+initializeXSDItemDefinitions(),org.activiti.engine.impl.bpmn.parser.BpmnParse+expressionManager org.activiti.engine.impl.bpmn.parser.BpmnParse+expressionManager org.activiti.engine.impl.bpmn.parser.BpmnParse+parseListeners org.activiti.engine.impl.bpmn.parser.BpmnParse+parseListeners org.activiti.engine.impl.bpmn.parser.BpmnParse+activityBehaviorFactory org.activiti.engine.impl.bpmn.parser.BpmnParse+activityBehaviorFactory org.activiti.engine.impl.bpmn.parser.BpmnParse+listenerFactory org.activiti.engine.impl.bpmn.parser.BpmnParse+listenerFactory,393,10,1,"/** 
 * Constructor to be called by the  {@link BpmnParser}.
 */
","/**
   * Constructor to be called by the {@link BpmnParser}.
   */
  public BpmnParse(BpmnParser parser) {
    this.expressionManager = parser.getExpressionManager();
    this.parseListeners = parser.getParseListeners();
    this.activityBehaviorFactory = parser.getActivityBehaviorFactory();
    this.listenerFactory = parser.getListenerFactory();
    this.initializeXSDItemDefinitions();
  }",False,False,"This method serves as a constructor for the BpmnParse class, which is called by the BpmnParser class. It initializes various fields by assigning them values from the parser object and calls the initializeXSDItemDefinitions method.","The code is a constructor for the BpmnParse class, which is called by the BpmnParser. It initializes various fields of the BpmnParse object, including the expression manager, parse listeners, activity behavior factory, listener factory, and XSD item definitions."
40,initializeXSDItemDefinitions(),initialize xsd item definitions ,Method,BpmnParse(BpmnParser),,"java.util.Map+put(K,V) java.util.Map+put(K,V) org.activiti.engine.impl.bpmn.data.ItemDefinition+ItemDefinition(String,StructureDefinition) org.activiti.engine.impl.bpmn.data.ClassStructureDefinition+ClassStructureDefinition(Class<?>)",org.activiti.engine.impl.bpmn.parser.BpmnParse+itemDefinitions org.activiti.engine.impl.bpmn.parser.BpmnParse+itemDefinitions,243,4,4,,"protected void initializeXSDItemDefinitions() {
    this.itemDefinitions.put(""http://www.w3.org/2001/XMLSchema:string"", new ItemDefinition(""http://www.w3.org/2001/XMLSchema:string"",
            new ClassStructureDefinition(String.class)));
  }",False,False,"The function of the method is to initialize the XSD item definitions by adding a new item definition to the itemDefinitions map. The new item definition is associated with the key ""http://www.w3.org/2001/XMLSchema:string"" and has a class structure definition for the String class.","The code initializes a map called ""itemDefinitions"" with a key-value pair. The key is a string representing a URL, and the value is an instance of the ""ItemDefinition"" class, which is created with a string and a ""ClassStructureDefinition"" object as parameters. The ""ClassStructureDefinition"" object is created with the ""String"" class as a parameter."
41,deployment(DeploymentEntity),deployment deployment ,Method,,org.activiti.engine.impl.bpmn.deployer.BpmnDeployer+deploy(DeploymentEntity),,org.activiti.engine.impl.bpmn.parser.BpmnParse+deployment org.activiti.engine.impl.bpmn.parser.BpmnParse+deployment,113,4,1,,"public BpmnParse deployment(DeploymentEntity deployment) {
    this.deployment = deployment;
    return this;
  }",False,False,The function of this method is to set the deployment entity and return the current instance of the BpmnParse class.,"The given code defines a method named ""deployment"" which takes a DeploymentEntity object as a parameter. It sets the value of the ""deployment"" variable to the passed object and returns the current instance of the class."
42,execute(),execute ,Method,,org.activiti.engine.impl.bpmn.deployer.BpmnDeployer+deploy(DeploymentEntity),"org.activiti.bpmn.converter.BpmnXMLConverter+BpmnXMLConverter() javax.xml.stream.XMLInputFactory+newInstance() javax.xml.stream.XMLInputFactory+newInstance() org.activiti.bpmn.converter.BpmnXMLConverter+validateModel(InputStream) org.activiti.bpmn.converter.BpmnXMLConverter+validateModel(InputStream) org.activiti.engine.impl.util.io.StreamSource+getInputStream() org.activiti.engine.impl.util.io.StreamSource+getInputStream() java.io.InputStream+reset() org.activiti.engine.impl.util.io.StreamSource+getInputStream() org.activiti.engine.impl.util.io.StreamSource+getInputStream() java.io.InputStream+reset() java.io.InputStreamReader+InputStreamReader(InputStream,String) org.activiti.engine.impl.util.io.StreamSource+getInputStream() org.activiti.engine.impl.util.io.StreamSource+getInputStream() javax.xml.stream.XMLInputFactory+createXMLStreamReader(Reader) javax.xml.stream.XMLInputFactory+createXMLStreamReader(Reader) org.activiti.bpmn.converter.BpmnXMLConverter+convertToBpmnModel(XMLStreamReader) org.activiti.bpmn.converter.BpmnXMLConverter+convertToBpmnModel(XMLStreamReader) org.activiti.engine.impl.bpmn.parser.BpmnParse+createImports() org.activiti.engine.impl.bpmn.parser.BpmnParse+createImports() org.activiti.engine.impl.bpmn.parser.BpmnParse+createItemDefinitions() org.activiti.engine.impl.bpmn.parser.BpmnParse+createItemDefinitions() org.activiti.engine.impl.bpmn.parser.BpmnParse+createMessages() org.activiti.engine.impl.bpmn.parser.BpmnParse+createMessages() org.activiti.engine.impl.bpmn.parser.BpmnParse+createOperations() org.activiti.engine.impl.bpmn.parser.BpmnParse+createOperations() org.activiti.engine.impl.bpmn.parser.BpmnParse+transformProcessDefinitions() org.activiti.engine.impl.bpmn.parser.BpmnParse+transformProcessDefinitions() org.activiti.engine.ActivitiException+ActivitiException(String,Throwable) java.io.InputStreamReader+close() java.io.InputStreamReader+close() java.util.List+size() org.activiti.bpmn.model.BpmnModel+getProblems() org.activiti.bpmn.model.BpmnModel+getProblems() java.util.List+size() java.lang.StringBuilder+StringBuilder() org.activiti.bpmn.model.BpmnModel+getProblems() org.activiti.bpmn.model.BpmnModel+getProblems() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) org.activiti.bpmn.model.parse.Problem+toString() org.activiti.bpmn.model.parse.Problem+toString() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) org.activiti.engine.ActivitiException+ActivitiException(String) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString()",org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel org.activiti.engine.impl.bpmn.parser.BpmnParse+LOGGER org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel,1276,38,1,,"public BpmnParse execute() {
    BpmnXMLConverter converter = new BpmnXMLConverter();
    XMLInputFactory xif = XMLInputFactory.newInstance();
    InputStreamReader in = null;
    try {
      converter.validateModel(streamSource.getInputStream());
      streamSource.getInputStream().reset();
      in = new InputStreamReader(streamSource.getInputStream(), ""UTF-8"");
      XMLStreamReader xtr = xif.createXMLStreamReader(in);
      bpmnModel = converter.convertToBpmnModel(xtr);
      createImports();
      createItemDefinitions();
      createMessages();
      createOperations();
      transformProcessDefinitions();
    } catch (Exception e) {
      throw new ActivitiException(""Error parsing XML"", e);
    } finally {
      try {
        if (in != null) {
          in.close();
        }
      } catch (Exception e) {
        LOGGER.info(""Problem closing BPMN input stream"", e);
      }
    }
    
    if (bpmnModel.getProblems().size() > 0) {
      StringBuilder problemBuilder = new StringBuilder();
      for (Problem error : bpmnModel.getProblems()) {
        problemBuilder.append(error.toString());
        problemBuilder.append(""\n"");
      }
      throw new ActivitiException(""Errors while parsing:\n"" + problemBuilder.toString());
    }
    
    return this;
  }",False,False,The function of this method is to parse an XML file in BPMN format and convert it into a BPMN model. It also performs validation on the model and handles any errors that occur during the parsing process.,"This code executes the parsing of a BPMN XML file. It uses a BpmnXMLConverter to convert the XML into a BpmnModel, and performs various operations such as validating the model, creating imports, item definitions, messages, and operations, and transforming process definitions. If any problems are encountered during parsing, an exception is thrown."
43,name(String),name name ,Method,"sourceInputStream(InputStream) sourceUrl(URL) sourceResource(String,ClassLoader) sourceString(String)",org.activiti.engine.impl.bpmn.deployer.BpmnDeployer+deploy(DeploymentEntity),,org.activiti.engine.impl.bpmn.parser.BpmnParse+name org.activiti.engine.impl.bpmn.parser.BpmnParse+name,79,4,1,,"public BpmnParse name(String name) {
    this.name = name;
    return this;
  }",False,False,This method sets the name of a BpmnParse object and returns the updated object.,"The code defines a method named ""name"" that takes a string parameter and sets the ""name"" variable of the current object to the provided value. It then returns the current object, allowing method chaining."
44,sourceInputStream(InputStream),source input stream input stream ,Method,,org.activiti.engine.impl.bpmn.deployer.BpmnDeployer+deploy(DeploymentEntity),org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.util.io.InputStreamSource+InputStreamSource(InputStream),org.activiti.engine.impl.bpmn.parser.BpmnParse+name,195,7,1,,"public BpmnParse sourceInputStream(InputStream inputStream) {
    if (name==null) {
      name(""inputStream"");
    }
    setStreamSource(new InputStreamSource(inputStream)); 
    return this;
  }",False,False,"This method takes an InputStream as input, sets it as the source for parsing, and returns the current instance of BpmnParse.","The given code defines a method named ""sourceInputStream"" that takes an InputStream as input. It sets the stream source to the provided input stream and returns an instance of BpmnParse. The method also checks if the name is null and sets it to ""inputStream"" if it is."
45,sourceResource(String),source resource resource ,Method,,,"org.activiti.engine.impl.bpmn.parser.BpmnParse+sourceResource(String,ClassLoader) org.activiti.engine.impl.bpmn.parser.BpmnParse+sourceResource(String,ClassLoader)",,97,3,1,,"public BpmnParse sourceResource(String resource) {
    return sourceResource(resource, null);
  }",False,False,This method returns a BpmnParse object by calling another method with the same name and passing the given resource and null as arguments.,"The code defines a method named ""sourceResource"" that takes a string parameter called ""resource"". It returns a BpmnParse object. If the method is called without a second argument, it will be set to null."
46,sourceUrl(URL),source url url ,Method,sourceUrl(String),,org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) java.net.URL+toString() java.net.URL+toString() org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.util.io.UrlStreamSource+UrlStreamSource(URL),org.activiti.engine.impl.bpmn.parser.BpmnParse+name,161,7,1,,"public BpmnParse sourceUrl(URL url) {
    if (name==null) {
      name(url.toString());
    }
    setStreamSource(new UrlStreamSource(url));
    return this;
  }",False,False,"This method sets the source URL for the BpmnParse object. If the name is null, it sets the name to the string representation of the URL. It then sets the stream source to a new UrlStreamSource object created from the URL. Finally, it returns the BpmnParse object.","The given code defines a method named `sourceUrl` which takes a URL as input. It sets the name of the URL if it is null and then sets the stream source of the object to be an instance of `UrlStreamSource` created from the given URL. Finally, it returns the object itself."
47,sourceUrl(String),source url url ,Method,,,"org.activiti.engine.impl.bpmn.parser.BpmnParse+sourceUrl(URL) org.activiti.engine.impl.bpmn.parser.BpmnParse+sourceUrl(URL) java.net.URL+URL(String) org.activiti.engine.ActivitiException+ActivitiException(String,Throwable)",,199,7,1,,"public BpmnParse sourceUrl(String url) {
    try {
      return sourceUrl(new URL(url));
    } catch (MalformedURLException e) {
      throw new ActivitiException(""malformed url: ""+url, e);
    }
  }",False,False,"This method takes a string URL as input and tries to convert it into a URL object. If successful, it calls another method with the URL object as input. If the URL is malformed, it throws an exception. The method returns a BpmnParse object.","The given code is a method named ""sourceUrl"" that takes a string parameter ""url"". It tries to create a URL object from the given string and returns the result as a BpmnParse object. If the URL is malformed, it throws an ActivitiException with an appropriate error message."
48,"sourceResource(String,ClassLoader)",source resource resource class loader ,Method,sourceResource(String),,"org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.util.io.ResourceStreamSource+ResourceStreamSource(String,ClassLoader)",org.activiti.engine.impl.bpmn.parser.BpmnParse+name,217,7,1,,"public BpmnParse sourceResource(String resource, ClassLoader classLoader) {
    if (name==null) {
      name(resource);
    }
    setStreamSource(new ResourceStreamSource(resource, classLoader)); 
    return this;
  }",False,False,This method sets the source resource and class loader for the BpmnParse object. It also sets the stream source and returns the updated object.,"The given code is a method named ""sourceResource"" that takes a resource name and a class loader as parameters. It sets the stream source for the BPMN parse to be a resource stream source with the given resource and class loader, and returns the instance of the BPMN parse."
49,sourceString(String),source string string ,Method,,,org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+name(String) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.bpmn.parser.BpmnParse+setStreamSource(StreamSource) org.activiti.engine.impl.util.io.StringStreamSource+StringStreamSource(String),org.activiti.engine.impl.bpmn.parser.BpmnParse+name,171,7,1,,"public BpmnParse sourceString(String string) {
    if (name==null) {
      name(""string"");
    }
    setStreamSource(new StringStreamSource(string)); 
    return this;
  }",False,False,"This method sets the source string for parsing a BPMN file. It checks if the name is null and sets it to ""string"" if it is. Then, it sets the stream source to the provided string and returns the instance of the BpmnParse class.","The method ""sourceString"" takes a string as input and sets it as the stream source for the BpmnParse object. It also checks if the name is null and sets it to ""string"" if it is. The method returns the updated BpmnParse object."
50,setStreamSource(StreamSource),set stream source stream source ,Method,"sourceInputStream(InputStream) sourceUrl(URL) sourceResource(String,ClassLoader) sourceString(String)",,org.activiti.engine.ActivitiException+ActivitiException(String),org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource org.activiti.engine.impl.bpmn.parser.BpmnParse+streamSource,246,6,4,,"protected void setStreamSource(StreamSource streamSource) {
    if (this.streamSource!=null) {
      throw new ActivitiException(""invalid: multiple sources ""+this.streamSource+"" and ""+streamSource);
    }
    this.streamSource = streamSource;
  }",False,False,"The function of this method is to set the stream source for a specific object. It throws an exception if the stream source is already set, preventing multiple sources from being used.","The code defines a protected method called ""setStreamSource"" that takes a StreamSource parameter. It checks if the streamSource variable is already set and throws an exception if it is, otherwise it assigns the passed streamSource to the variable."
51,createImports(),create imports ,Method,execute(),,"org.activiti.bpmn.model.BpmnModel+getImports() org.activiti.bpmn.model.BpmnModel+getImports() org.activiti.engine.impl.bpmn.parser.BpmnParse+getImporter(Import) org.activiti.engine.impl.bpmn.parser.BpmnParse+getImporter(Import) org.activiti.bpmn.model.BpmnModel+addProblem(String,BaseElement) org.activiti.bpmn.model.BpmnModel+addProblem(String,BaseElement) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType() org.activiti.engine.impl.bpmn.parser.XMLImporter+importFrom(Import,BpmnParse) org.activiti.engine.impl.bpmn.parser.XMLImporter+importFrom(Import,BpmnParse)",org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel,356,10,4,,"protected void createImports() {
    for (Import theImport : bpmnModel.getImports()) {
      XMLImporter importer = this.getImporter(theImport);
      if (importer == null) {
        bpmnModel.addProblem(""Could not import item of type "" + theImport.getImportType(), theImport);
      } else {
        importer.importFrom(theImport, this);
      }
    }
  }",False,False,"This method creates imports for a BPMN model. It iterates through the imports in the model, gets the appropriate importer, and imports the item using the importer. If the importer is not found, it adds a problem to the model.","The code defines a protected method called ""createImports"" that iterates over a list of imports in a BPMN model. For each import, it retrieves the corresponding XMLImporter and imports the item using the importer. If the importer is not found, it adds a problem to the BPMN model."
52,getImporter(Import),get importer the import ,Method,createImports(),,"java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType() java.util.Map+get(Object) java.util.Map+get(Object) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType() java.lang.String+equals(Object) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType() java.lang.String+equals(Object) java.lang.Class+forName(String,boolean,ClassLoader) java.lang.Class+forName(String,boolean,ClassLoader) java.lang.Thread+getContextClassLoader() java.lang.Thread+currentThread() java.lang.Thread+currentThread() java.lang.Thread+getContextClassLoader() java.lang.Class+newInstance() java.lang.Class+newInstance() java.util.Map+put(K,V) java.util.Map+put(K,V) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.BpmnModel+addProblem(String,BaseElement) org.activiti.bpmn.model.BpmnModel+addProblem(String,BaseElement) org.activiti.bpmn.model.Import+getImportType() org.activiti.bpmn.model.Import+getImportType()",org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+importers org.activiti.engine.impl.bpmn.parser.BpmnParse+bpmnModel,849,18,4,,"protected XMLImporter getImporter(Import theImport) {
    if (this.importers.containsKey(theImport.getImportType())) {
      return this.importers.get(theImport.getImportType());
    } else {
      if (theImport.getImportType().equals(""http://schemas.xmlsoap.org/wsdl/"")) {
        Class< ? > wsdlImporterClass;
        try {
          wsdlImporterClass = Class.forName(""org.activiti.engine.impl.webservice.CxfWSDLImporter"", true, Thread.currentThread().getContextClassLoader());
          XMLImporter newInstance = (XMLImporter) wsdlImporterClass.newInstance();
          this.importers.put(theImport.getImportType(), newInstance);
          return newInstance;
        } catch (Exception e) {
          bpmnModel.addProblem(""Could not find importer for type "" + theImport.getImportType(), theImport);
        }
      }
      return null;
    }
  }",False,False,"This method returns an XMLImporter object based on the given Import object. If the import type is found in the importers map, it returns the corresponding XMLImporter object. If the import type is ""http://schemas.xmlsoap.org/wsdl/"", it dynamically creates a new instance of CxfWSDLImporter class, adds it to the importers map, and returns it. If no matching import type is found, it returns null.","The code defines a method called `getImporter` that takes an `Import` object as a parameter and returns an `XMLImporter` object. It checks if the `importers` map contains a key matching the import type, and if so, returns the corresponding value. If not, it checks if the import type is ""http://schemas.xmlsoap.org/wsdl/"" and if so, dynamically loads a class called ""CxfWSDLImporter"" and creates an instance of it as an `XMLImporter`. If any exceptions occur during this process, it adds a problem to a `bpmnModel` object and returns null."
