index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,commit,full text,moved,removed
12,testNonGreedyPositiveClosure(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","org.antlr.v4.test.BaseTest+stderrDuringParse""",417,14,6685,212,1,,"@Test
	public void testNonGreedyPositiveClosure() throws Exception {
		String grammar =
			""lexer grammar L;\n""
			+ ""CMT : ('//' .*? '\\n')+?;\n""
			+ ""WS : (' '|'\\t')+;"";

		String found = execLexer(""L.g4"", grammar, ""L"", ""//blah\n//blah\n"");
		assertEquals(
			""[@0,0:6='//blah\\n',<1>,1:0]\n"" +
			""[@1,7:13='//blah\\n',<1>,2:0]\n"" +
			""[@2,14:13='<EOF>',<-1>,3:7]\n"", found);
		assertNull(stderrDuringParse);
	}",False,False
13,testRecursiveLexerRuleRefWithWildcardStar(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","org.antlr.v4.test.BaseTest+stderrDuringParse org.antlr.v4.test.BaseTest+stderrDuringParse""",1248,37,7105,226,1,,"@Test public void testRecursiveLexerRuleRefWithWildcardStar() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""CMT : '/*' (CMT | .)*? '*/' ;\n"" +
			""WS : (' '|'\\n')+ ;\n""
			/*+ ""ANY : .;""*/;

		String expecting =
			""[@0,0:8='/* ick */',<1>,1:0]\n"" +
			""[@1,9:9='\\n',<2>,1:9]\n"" +
			""[@2,10:34='/* /* */\\n/* /*nested*/ */',<1>,2:0]\n"" +
			""[@3,35:35='\\n',<2>,3:16]\n"" +
			""[@4,36:35='<EOF>',<-1>,4:17]\n"";

		// stuff on end of comment matches another rule
		String found = execLexer(""L.g4"", grammar, ""L"",
						  ""/* ick */\n"" +
						  ""/* /* */\n"" +
						  ""/* /*nested*/ */\n"");
		assertEquals(expecting, found);
		assertNull(stderrDuringParse);
		// stuff on end of comment doesn't match another rule
		expecting =
			""[@0,0:8='/* ick */',<1>,1:0]\n"" +
			""[@1,10:10='\\n',<2>,1:10]\n"" +
			""[@2,11:36='/* /* */x\\n/* /*nested*/ */',<1>,2:0]\n"" +
			""[@3,38:38='\\n',<2>,3:17]\n"" +
			""[@4,39:38='<EOF>',<-1>,4:18]\n"";
		found = execLexer(""L.g4"", grammar, ""L"",
						  ""/* ick */x\n"" +
						  ""/* /* */x\n"" +
						  ""/* /*nested*/ */x\n"");
		assertEquals(expecting, found);
		assertEquals(
			""line 1:9 token recognition error at: 'x'\n"" +
			""line 3:16 token recognition error at: 'x'\n"", stderrDuringParse);
	}",False,False
14,testRecursiveLexerRuleRefWithWildcardPlus(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","org.antlr.v4.test.BaseTest+stderrDuringParse org.antlr.v4.test.BaseTest+stderrDuringParse""",1248,37,8356,264,1,,"@Test public void testRecursiveLexerRuleRefWithWildcardPlus() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""CMT : '/*' (CMT | .)+? '*/' ;\n"" +
			""WS : (' '|'\\n')+ ;\n""
			/*+ ""ANY : .;""*/;

		String expecting =
			""[@0,0:8='/* ick */',<1>,1:0]\n"" +
			""[@1,9:9='\\n',<2>,1:9]\n"" +
			""[@2,10:34='/* /* */\\n/* /*nested*/ */',<1>,2:0]\n"" +
			""[@3,35:35='\\n',<2>,3:16]\n"" +
			""[@4,36:35='<EOF>',<-1>,4:17]\n"";

		// stuff on end of comment matches another rule
		String found = execLexer(""L.g4"", grammar, ""L"",
						  ""/* ick */\n"" +
						  ""/* /* */\n"" +
						  ""/* /*nested*/ */\n"");
		assertEquals(expecting, found);
		assertNull(stderrDuringParse);
		// stuff on end of comment doesn't match another rule
		expecting =
			""[@0,0:8='/* ick */',<1>,1:0]\n"" +
			""[@1,10:10='\\n',<2>,1:10]\n"" +
			""[@2,11:36='/* /* */x\\n/* /*nested*/ */',<1>,2:0]\n"" +
			""[@3,38:38='\\n',<2>,3:17]\n"" +
			""[@4,39:38='<EOF>',<-1>,4:18]\n"";
		found = execLexer(""L.g4"", grammar, ""L"",
						  ""/* ick */x\n"" +
						  ""/* /* */x\n"" +
						  ""/* /*nested*/ */x\n"");
		assertEquals(expecting, found);
		assertEquals(
			""line 1:9 token recognition error at: 'x'\n"" +
			""line 3:16 token recognition error at: 'x'\n"", stderrDuringParse);
	}",False,False
15,testActionPlacement(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",660,16,9607,302,1,,"@Test public void testActionPlacement() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : ({System.out.println(\""stuff fail: \"" + getText());} 'a' | {System.out.println(\""stuff0: \"" + getText());} 'a' {System.out.println(\""stuff1: \"" + getText());} 'b' {System.out.println(\""stuff2: \"" + getText());}) {System.out.println(getText());} ;\n""+
			""WS : (' '|'\\n') -> skip ;\n"" +
			""J : .;\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""ab"");
		String expecting =
			""stuff0: \n"" +
			""stuff1: a\n"" +
			""stuff2: ab\n"" +
			""ab\n"" +
			""[@0,0:1='ab',<1>,1:0]\n"" +
			""[@1,2:1='<EOF>',<-1>,1:2]\n"";
		assertEquals(expecting, found);
	}",False,False
16,testGreedyConfigs(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",402,13,10270,319,1,,"@Test public void testGreedyConfigs() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : ('a' | 'ab') {System.out.println(getText());} ;\n""+
			""WS : (' '|'\\n') -> skip ;\n"" +
			""J : .;\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""ab"");
		String expecting =
			""ab\n"" +
			""[@0,0:1='ab',<1>,1:0]\n"" +
			""[@1,2:1='<EOF>',<-1>,1:2]\n"";
		assertEquals(expecting, found);
	}",False,False
17,testNonGreedyConfigs(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",481,15,10675,333,1,,"@Test public void testNonGreedyConfigs() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : .*? ('a' | 'ab') {System.out.println(getText());} ;\n""+
			""WS : (' '|'\\n') -> skip ;\n"" +
			""J : . {System.out.println(getText());};\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""ab"");
		String expecting =
			""a\n"" +
			""b\n"" +
			""[@0,0:0='a',<1>,1:0]\n"" +
			""[@1,1:1='b',<3>,1:1]\n"" +
			""[@2,2:1='<EOF>',<-1>,1:2]\n"";
		assertEquals(expecting, found);
	}",False,False
18,testActionExecutedInDFA(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",427,14,11159,349,1,,"@Test public void testActionExecutedInDFA() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""WS : (' '|'\\n') -> skip ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34 34"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,3:4='34',<1>,1:3]\n"" +
			""[@2,5:4='<EOF>',<-1>,1:5]\n"";
		assertEquals(expecting, found);
	}",True,True
19,testSkipCommand(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",419,14,11589,364,1,,"@Test public void testSkipCommand() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""WS : (' '|'\\n') -> skip ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34 34"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,3:4='34',<1>,1:3]\n"" +
			""[@2,5:4='<EOF>',<-1>,1:5]\n"";
		assertEquals(expecting, found);
	}",True,True
20,testMoreCommand(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",412,14,12011,379,1,,"@Test public void testMoreCommand() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""WS : '#' -> more ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34#10"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,2:4='#10',<1>,1:2]\n"" +
			""[@2,5:4='<EOF>',<-1>,1:5]\n"";
		assertEquals(expecting, found);
	}",True,True
21,testTypeCommand(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",405,13,12426,394,1,,"@Test public void testTypeCommand() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""HASH : '#' -> type(HASH) ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34#"");
		String expecting =
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,2:2='#',<2>,1:2]\n"" +
			""[@2,3:2='<EOF>',<-1>,1:3]\n"";
		assertEquals(expecting, found);
	}",True,True
22,testCombinedCommand(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",436,14,12834,408,1,,"@Test public void testCombinedCommand() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""HASH : '#' -> type(100), skip, more  ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34#11"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,2:4='#11',<1>,1:2]\n"" +
			""[@2,5:4='<EOF>',<-1>,1:5]\n"";
		assertEquals(expecting, found);
	}",True,True
23,testLexerMode(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",511,15,13273,423,1,,"@Test public void testLexerMode() throws Exception {
		String grammar =
			""lexer grammar L;\n"" +
			""STRING_START : '\""' -> pushMode(STRING_MODE), more;\n"" +
			""WS : (' '|'\\n') -> skip ;\n""+
			""mode STRING_MODE;\n""+
			""STRING : '\""' -> popMode;\n""+
			""ANY : . -> more;\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""\""abc\"" \""ab\"""");
		String expecting =
			""[@0,0:4='\""abc\""',<2>,1:0]\n"" +
			""[@1,6:9='\""ab\""',<2>,1:6]\n"" +
			""[@2,10:9='<EOF>',<-1>,1:10]\n"";
		assertEquals(expecting, found);
	}",True,True
24,testLexerPushPopModeAction(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",544,15,13787,439,1,,"@Test public void testLexerPushPopModeAction() throws Exception {
		String grammar =
			""lexer grammar L;\n"" +
			""STRING_START : '\""' -> pushMode(STRING_MODE), more ;\n"" +
			""WS : (' '|'\\n') -> skip ;\n""+
			""mode STRING_MODE;\n""+
			""STRING : '\""' -> popMode ;\n""+  // token type 2
			""ANY : . -> more ;\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""\""abc\"" \""ab\"""");
		String expecting =
			""[@0,0:4='\""abc\""',<2>,1:0]\n"" +
			""[@1,6:9='\""ab\""',<2>,1:6]\n"" +
			""[@2,10:9='<EOF>',<-1>,1:10]\n"";
		assertEquals(expecting, found);
	}",True,True
25,testLexerModeAction(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",558,15,14334,455,1,,"@Test public void testLexerModeAction() throws Exception {
		String grammar =
			""lexer grammar L;\n"" +
			""STRING_START : '\""' -> mode(STRING_MODE), more ;\n"" +
			""WS : (' '|'\\n') -> skip ;\n""+
			""mode STRING_MODE;\n""+
			""STRING : '\""' -> mode(DEFAULT_MODE) ;\n""+ // ttype 2 since '""' ambiguity
			""ANY : . -> more ;\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""\""abc\"" \""ab\"""");
		String expecting =
			""[@0,0:4='\""abc\""',<2>,1:0]\n"" +
			""[@1,6:9='\""ab\""',<2>,1:6]\n"" +
			""[@2,10:9='<EOF>',<-1>,1:10]\n"";
		assertEquals(expecting, found);
	}",True,True
26,testKeywordID(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",581,18,14895,471,1,,"@Test public void testKeywordID() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""KEND : 'end' ;\n"" + // has priority
			""ID : 'a'..'z'+ ;\n"" +
			""WS : (' '|'\\n')+ ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""end eend ending a"");
		String expecting =
			""[@0,0:2='end',<1>,1:0]\n"" +
			""[@1,3:3=' ',<3>,1:3]\n"" +
			""[@2,4:7='eend',<2>,1:4]\n"" +
			""[@3,8:8=' ',<3>,1:8]\n"" +
			""[@4,9:14='ending',<2>,1:9]\n"" +
			""[@5,15:15=' ',<3>,1:15]\n"" +
			""[@6,16:16='a',<2>,1:16]\n"" +
			""[@7,17:16='<EOF>',<-1>,1:17]\n"";
		assertEquals(expecting, found);
	}",False,False
27,testHexVsID(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",969,28,15479,490,1,,"@Test public void testHexVsID() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""HexLiteral : '0' ('x'|'X') HexDigit+ ;\n""+
			""DecimalLiteral : ('0' | '1'..'9' '0'..'9'*) ;\n"" +
			""FloatingPointLiteral : ('0x' | '0X') HexDigit* ('.' HexDigit*)? ;\n"" +
			""DOT : '.' ;\n"" +
			""ID : 'a'..'z'+ ;\n"" +
			""fragment HexDigit : ('0'..'9'|'a'..'f'|'A'..'F') ;\n"" +
			""WS : (' '|'\\n')+ ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""x 0 1 a.b a.l"");
		String expecting =
			""[@0,0:0='x',<5>,1:0]\n"" +
			""[@1,1:1=' ',<6>,1:1]\n"" +
			""[@2,2:2='0',<2>,1:2]\n"" +
			""[@3,3:3=' ',<6>,1:3]\n"" +
			""[@4,4:4='1',<2>,1:4]\n"" +
			""[@5,5:5=' ',<6>,1:5]\n"" +
			""[@6,6:6='a',<5>,1:6]\n"" +
			""[@7,7:7='.',<4>,1:7]\n"" +
			""[@8,8:8='b',<5>,1:8]\n"" +
			""[@9,9:9=' ',<6>,1:9]\n"" +
			""[@10,10:10='a',<5>,1:10]\n"" +
			""[@11,11:11='.',<4>,1:11]\n"" +
			""[@12,12:12='l',<5>,1:12]\n"" +
			""[@13,13:12='<EOF>',<-1>,1:13]\n"";
		assertEquals(expecting, found);
	}",False,False
28,testEOFByItself(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",320,11,16473,520,1,,"@Test public void testEOFByItself() throws Exception {
		String grammar =
			""lexer grammar L;\n"" +
			""DONE : EOF ;\n"" +
			""A : 'a';\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", """");
		String expecting =
			""[@0,0:-1='<EOF>',<1>,1:0]\n"" +
			""[@1,0:-1='<EOF>',<-1>,1:0]\n"";
		assertEquals(expecting, found);
	}",False,False
29,testEOFSuffixInFirstRule(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",471,17,16796,532,1,,"@Test public void testEOFSuffixInFirstRule() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""A : 'a' EOF ;\n""+
			""B : 'a';\n""+
			""C : 'c';\n"";
		String found = execLexer(""L.g4"", grammar, ""L"", """");
		String expecting =
			""[@0,0:-1='<EOF>',<-1>,1:0]\n"";
		assertEquals(expecting, found);

		found = execLexer(""L.g4"", grammar, ""L"", ""a"");
		expecting =
			""[@0,0:0='a',<1>,1:0]\n"" +
			""[@1,1:0='<EOF>',<-1>,1:1]\n"";
		assertEquals(expecting, found);
	}",False,False
30,testCharSet(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",421,14,17270,550,1,,"@Test public void testCharSet() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""WS : [ \\n\\u000D] -> skip ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34\r\n 34"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,5:6='34',<1>,2:1]\n"" +
			""[@2,7:6='<EOF>',<-1>,2:3]\n"";
		assertEquals(expecting, found);
	}",False,False
31,testCharSetPlus(),Method,"""","""","org.antlr.v4.test.BaseTest+execLexer(String,String,String,String) org.antlr.v4.test.BaseTest+execLexer(String,String,String,String)""","""",426,14,17694,565,1,,"@Test public void testCharSetPlus() throws Exception {
		String grammar =
			""lexer grammar L;\n""+
			""I : '0'..'9'+ {System.out.println(\""I\"");} ;\n""+
			""WS : [ \\n\\u000D]+ -> skip ;"";
		String found = execLexer(""L.g4"", grammar, ""L"", ""34\r\n 34"");
		String expecting =
			""I\n"" +
			""I\n"" +
			""[@0,0:1='34',<1>,1:0]\n"" +
			""[@1,5:6='34',<1>,2:1]\n"" +
			""[@2,7:6='<EOF>',<-1>,2:3]\n"";
		assertEquals(expecting, found);
	}",False,False
