index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,annotation,full text,removed
26,IncomingHandler,MemberClass,,,"org.altbeacon.beacon.service.BeaconService.IncomingHandler+IncomingHandler(BeaconService) java.lang.ref.WeakReference+WeakReference(T) org.altbeacon.beacon.service.BeaconService.IncomingHandler+handleMessage(Message) java.lang.ref.Reference+get() java.lang.ref.Reference+get() org.altbeacon.beacon.service.BeaconService+startRangingBeaconsInRegion(Region,Callback) org.altbeacon.beacon.service.BeaconService+startRangingBeaconsInRegion(Region,Callback) org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.Callback+Callback(String) org.altbeacon.beacon.service.StartRMData+getCallbackPackageName() org.altbeacon.beacon.service.StartRMData+getCallbackPackageName() org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.BeaconService+stopRangingBeaconsInRegion(Region) org.altbeacon.beacon.service.BeaconService+stopRangingBeaconsInRegion(Region) org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.BeaconService+startMonitoringBeaconsInRegion(Region,Callback) org.altbeacon.beacon.service.BeaconService+startMonitoringBeaconsInRegion(Region,Callback) org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.Callback+Callback(String) org.altbeacon.beacon.service.StartRMData+getCallbackPackageName() org.altbeacon.beacon.service.StartRMData+getCallbackPackageName() org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.BeaconService+stopMonitoringBeaconsInRegion(Region) org.altbeacon.beacon.service.BeaconService+stopMonitoringBeaconsInRegion(Region) org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.StartRMData+getRegionData() org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.BeaconService+setScanPeriods(long,long) org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod() org.altbeacon.beacon.service.StartRMData+getBetweenScanPeriod()",org.altbeacon.beacon.service.BeaconService.IncomingHandler+mService org.altbeacon.beacon.service.BeaconService.IncomingHandler+mService org.altbeacon.beacon.service.BeaconService.IncomingHandler+mService org.altbeacon.beacon.service.BeaconService+MSG_START_RANGING org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+MSG_STOP_RANGING org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+MSG_START_MONITORING org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+MSG_STOP_MONITORING org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+MSG_SET_SCAN_PERIODS org.altbeacon.beacon.service.BeaconService+TAG,2405,44,-1,-1,8,,"static class IncomingHandler extends Handler {
        private final WeakReference<BeaconService> mService;

        IncomingHandler(BeaconService service) {
            mService = new WeakReference<BeaconService>(service);
        }

        @Override
        public void handleMessage(Message msg) {
            BeaconService service = mService.get();
            StartRMData startRMData = (StartRMData) msg.obj;

            if (service != null) {
                switch (msg.what) {
                    case MSG_START_RANGING:
                        Log.i(TAG, ""start ranging received"");
                        service.startRangingBeaconsInRegion(startRMData.getRegionData(), new org.altbeacon.beacon.service.Callback(startRMData.getCallbackPackageName()));
                        service.setScanPeriods(startRMData.getScanPeriod(), startRMData.getBetweenScanPeriod());
                        break;
                    case MSG_STOP_RANGING:
                        Log.i(TAG, ""stop ranging received"");
                        service.stopRangingBeaconsInRegion(startRMData.getRegionData());
                        service.setScanPeriods(startRMData.getScanPeriod(), startRMData.getBetweenScanPeriod());
                        break;
                    case MSG_START_MONITORING:
                        Log.i(TAG, ""start monitoring received"");
                        service.startMonitoringBeaconsInRegion(startRMData.getRegionData(), new org.altbeacon.beacon.service.Callback(startRMData.getCallbackPackageName()));
                        service.setScanPeriods(startRMData.getScanPeriod(), startRMData.getBetweenScanPeriod());
                        break;
                    case MSG_STOP_MONITORING:
                        Log.i(TAG, ""stop monitoring received"");
                        service.stopMonitoringBeaconsInRegion(startRMData.getRegionData());
                        service.setScanPeriods(startRMData.getScanPeriod(), startRMData.getBetweenScanPeriod());
                        break;
                    case MSG_SET_SCAN_PERIODS:
                        Log.i(TAG, ""set scan intervals received"");
                        service.setScanPeriods(startRMData.getScanPeriod(), startRMData.getBetweenScanPeriod());
                        break;
                    default:
                        super.handleMessage(msg);
                }
            }
        }
    }",False
27,mMessenger,Field,,,,,160,4,7774,185,16,"/** 
 * Target we publish for clients to send messages to IncomingHandler.
 */
","/**
     * Target we publish for clients to send messages to IncomingHandler.
     */
    final Messenger mMessenger = new Messenger(new IncomingHandler(this));",False
28,onBind(Intent),Method,,,,org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+bindCount org.altbeacon.beacon.service.BeaconService+mMessenger,285,10,7940,192,1,"/** 
 * When binding to the service, we return an interface to our messenger for sending messages to the service.
 */
","/**
     * When binding to the service, we return an interface to our messenger
     * for sending messages to the service.
     */
    @Override
    public IBinder onBind(Intent intent) {
        Log.i(TAG, ""binding"");
        bindCount++;
        return mMessenger.getBinder();
    }",False
29,onUnbind(Intent),Method,,,,org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+bindCount,136,6,8231,199,1,,"@Override
    public boolean onUnbind(Intent intent) {
        Log.i(TAG, ""unbinding"");
        bindCount--;
        return false;
    }",False
30,onCreate(),Method,,,"org.altbeacon.beacon.service.BeaconService+getBluetoothAdapter() org.altbeacon.beacon.service.BeaconService+getBluetoothAdapter() org.altbeacon.bluetooth.BluetoothCrashResolver+BluetoothCrashResolver(Context) org.altbeacon.bluetooth.BluetoothCrashResolver+start() org.altbeacon.bluetooth.BluetoothCrashResolver+start() org.altbeacon.beacon.BeaconManager+getInstanceForApplication(Context) org.altbeacon.beacon.BeaconManager+getInstanceForApplication(Context) org.altbeacon.beacon.distance.ModelSpecificDistanceCalculator+ModelSpecificDistanceCalculator(Context,String) org.altbeacon.beacon.BeaconManager+getDistanceModelUpdateUrl() org.altbeacon.beacon.BeaconManager+getDistanceModelUpdateUrl() org.altbeacon.beacon.Beacon+setDistanceCalculator(DistanceCalculator) org.altbeacon.beacon.Beacon+setDistanceCalculator(DistanceCalculator) java.lang.Class+forName(String) java.lang.Class+forName(String) java.lang.Class+getField(String) java.lang.Class+getField(String) java.lang.reflect.Field+get(Object) java.lang.reflect.Field+get(Object) org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String)",org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+bluetoothCrashResolver org.altbeacon.beacon.service.BeaconService+bluetoothCrashResolver org.altbeacon.beacon.service.BeaconService+beaconParsers org.altbeacon.beacon.service.BeaconService+defaultDistanceCalculator org.altbeacon.beacon.service.BeaconService+defaultDistanceCalculator org.altbeacon.beacon.service.BeaconService+simulatedScanData org.altbeacon.beacon.service.BeaconService+simulatedScanData org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+TAG,1222,22,8374,207,1,,"@Override
    public void onCreate() {
        Log.i(TAG, ""beaconService version ""+ BuildConfig.VERSION_NAME+"" is starting up"");
        getBluetoothAdapter();
        bluetoothCrashResolver = new BluetoothCrashResolver(this);
        bluetoothCrashResolver.start();

        beaconParsers = BeaconManager.getInstanceForApplication(getApplicationContext()).getBeaconParsers();
        defaultDistanceCalculator =  new ModelSpecificDistanceCalculator(this, BeaconManager.getDistanceModelUpdateUrl());
        Beacon.setDistanceCalculator(defaultDistanceCalculator);

        // Look for simulated scan data
        try {
            Class klass = Class.forName(""org.altbeacon.beacon.SimulatedScanData"");
            java.lang.reflect.Field f = klass.getField(""beacons"");
            this.simulatedScanData = (List<Beacon>) f.get(null);
        } catch (ClassNotFoundException e) {
            BeaconManager.logDebug(TAG, ""No org.altbeacon.beacon.SimulatedScanData class exists."");
        } catch (Exception e) {
            Log.e(TAG, ""Cannot get simulated Scan data.  Make sure your org.altbeacon.beacon.SimulatedScanData class defines a field with the signature 'public static List<Beacon> beacons'"", e);
        }
    }",False
31,onDestroy(),Method,,,org.altbeacon.bluetooth.BluetoothCrashResolver+stop() org.altbeacon.bluetooth.BluetoothCrashResolver+stop() org.altbeacon.beacon.service.BeaconService+scanLeDevice(Boolean) org.altbeacon.beacon.service.BeaconService+scanLeDevice(Boolean) org.altbeacon.beacon.service.BeaconService+getBluetoothAdapter() org.altbeacon.beacon.service.BeaconService+getBluetoothAdapter() org.altbeacon.beacon.service.BeaconService+getLeScanCallback() org.altbeacon.beacon.service.BeaconService+getLeScanCallback() java.util.Date+getTime() java.util.Date+Date() java.util.Date+getTime(),org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+bluetoothCrashResolver org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+handler org.altbeacon.beacon.service.BeaconService+bluetoothAdapter org.altbeacon.beacon.service.BeaconService+lastScanEndTime,749,21,9602,231,1,,"@Override
    @TargetApi(18)
    public void onDestroy() {
        if (android.os.Build.VERSION.SDK_INT < 18) {
            Log.w(TAG, ""Not supported prior to API 18."");
            return;
        }
        bluetoothCrashResolver.stop();
        Log.i(TAG, ""onDestroy called.  stopping scanning"");
        handler.removeCallbacksAndMessages(null);
        scanLeDevice(false);
        if (bluetoothAdapter != null) {
            try {
                getBluetoothAdapter().stopLeScan((BluetoothAdapter.LeScanCallback) getLeScanCallback());
            }
            catch (Exception e) {
                Log.w(""Internal Android exception scanning for beacons: "", e);
            }
            lastScanEndTime = new Date().getTime();
        }
    }",False
32,ongoing_notification_id,Field,,,,,40,1,10357,251,2,,private int ongoing_notification_id = 1;,False
33,isInBackground(),Method,,,"org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String)",org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+bindCount org.altbeacon.beacon.service.BeaconService+bindCount,143,4,10530,256,2,,"private boolean isInBackground() {
        BeaconManager.logDebug(TAG, ""bound client count:"" + bindCount);
        return bindCount == 0;
    }",False
34,"startRangingBeaconsInRegion(Region,Callback)",Method,IncomingHandler.handleMessage(Message),,"java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+put(K,V) java.util.Map+put(K,V) org.altbeacon.beacon.service.RangeState+RangeState(Callback) org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.service.BeaconService+enableScanning() org.altbeacon.beacon.service.BeaconService+enableScanning()",org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+scanningEnabled,724,17,10679,265,1,"/** 
 * methods for clients
 */
","/**
     * methods for clients
     */

    public void startRangingBeaconsInRegion(Region region, Callback callback) {
        synchronized (rangedRegionState) {
            if (rangedRegionState.containsKey(region)) {
                Log.i(TAG, ""Already ranging that region -- will replace existing region."");
                rangedRegionState.remove(region); // need to remove it, otherwise the old object will be retained because they are .equal
            }
            rangedRegionState.put(region, new RangeState(callback));
            BeaconManager.logDebug(TAG, ""Currently ranging "" + rangedRegionState.size() + "" regions."");
        }
        if (!scanningEnabled) {
            enableScanning();
        }
    }",False
35,stopRangingBeaconsInRegion(Region),Method,IncomingHandler.handleMessage(Message),,"java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+size() java.util.Map+size() java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.service.BeaconService+disableScanning() org.altbeacon.beacon.service.BeaconService+disableScanning()",org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+rangedRegionState org.altbeacon.beacon.service.BeaconService+scanningEnabled org.altbeacon.beacon.service.BeaconService+monitoredRegionState,488,12,11409,279,1,,"public void stopRangingBeaconsInRegion(Region region) {
        int rangedRegionCount;
        synchronized (rangedRegionState) {
            rangedRegionState.remove(region);
            rangedRegionCount = rangedRegionState.size();
            BeaconManager.logDebug(TAG, ""Currently ranging "" + rangedRegionState.size() + "" regions."");
        }

        if (scanningEnabled && rangedRegionCount == 0 && monitoredRegionState.size() == 0) {
            disableScanning();
        }
    }",False
36,"startMonitoringBeaconsInRegion(Region,Callback)",Method,IncomingHandler.handleMessage(Message),,"org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+put(K,V) java.util.Map+put(K,V) org.altbeacon.beacon.service.MonitorState+MonitorState(Callback) org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.service.BeaconService+enableScanning() org.altbeacon.beacon.service.BeaconService+enableScanning()",org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+scanningEnabled,773,14,11903,292,1,,"public void startMonitoringBeaconsInRegion(Region region, Callback callback) {
        BeaconManager.logDebug(TAG, ""startMonitoring called"");
        synchronized (monitoredRegionState) {
            if (monitoredRegionState.containsKey(region)) {
                Log.i(TAG, ""Already monitoring that region -- will replace existing region monitor."");
                monitoredRegionState.remove(region); // need to remove it, otherwise the old object will be retained because they are .equal
            }
            monitoredRegionState.put(region, new MonitorState(callback));
        }
        BeaconManager.logDebug(TAG, ""Currently monitoring "" + monitoredRegionState.size() + "" regions."");
        if (!scanningEnabled) {
            enableScanning();
        }
    }",False
37,stopMonitoringBeaconsInRegion(Region),Method,IncomingHandler.handleMessage(Message),,"org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.BeaconManager+logDebug(String,String) org.altbeacon.beacon.BeaconManager+logDebug(String,String) java.util.Map+size() java.util.Map+size() java.util.Map+size() java.util.Map+size() org.altbeacon.beacon.service.BeaconService+disableScanning() org.altbeacon.beacon.service.BeaconService+disableScanning()",org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+monitoredRegionState org.altbeacon.beacon.service.BeaconService+scanningEnabled org.altbeacon.beacon.service.BeaconService+monitoredRegionState,572,12,12682,307,1,,"public void stopMonitoringBeaconsInRegion(Region region) {
        int monitoredRegionCount;
        BeaconManager.logDebug(TAG, ""stopMonitoring called"");
        synchronized (monitoredRegionState) {
            monitoredRegionState.remove(region);
            monitoredRegionCount = monitoredRegionState.size();
        }
        BeaconManager.logDebug(TAG, ""Currently monitoring "" + monitoredRegionState.size() + "" regions."");
        if (scanningEnabled && monitoredRegionCount == 0 && monitoredRegionState.size() == 0) {
            disableScanning();
        }
    }",False
38,"setScanPeriods(long,long)",Method,IncomingHandler.handleMessage(Message) IncomingHandler.handleMessage(Message) IncomingHandler.handleMessage(Message) IncomingHandler.handleMessage(Message) IncomingHandler.handleMessage(Message),,java.util.Date+getTime() java.util.Date+Date() java.util.Date+getTime() java.util.Date+Date(long) java.util.Date+Date(long),org.altbeacon.beacon.service.BeaconService+scanPeriod org.altbeacon.beacon.service.BeaconService+scanPeriod org.altbeacon.beacon.service.BeaconService+betweenScanPeriod org.altbeacon.beacon.service.BeaconService+betweenScanPeriod org.altbeacon.beacon.service.BeaconService+nextScanStartTime org.altbeacon.beacon.service.BeaconService+lastScanEndTime org.altbeacon.beacon.service.BeaconService+nextScanStartTime org.altbeacon.beacon.service.BeaconService+nextScanStartTime org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+nextScanStartTime org.altbeacon.beacon.service.BeaconService+scanStopTime org.altbeacon.beacon.service.BeaconService+lastScanStartTime org.altbeacon.beacon.service.BeaconService+scanStopTime org.altbeacon.beacon.service.BeaconService+scanStopTime org.altbeacon.beacon.service.BeaconService+TAG org.altbeacon.beacon.service.BeaconService+scanStopTime,1358,25,13260,320,1,,"public void setScanPeriods(long scanPeriod, long betweenScanPeriod) {
        this.scanPeriod = scanPeriod;
        this.betweenScanPeriod = betweenScanPeriod;
        long now = new Date().getTime();
        if (nextScanStartTime > now) {
            // We are waiting to start scanning.  We may need to adjust the next start time
            // only do an adjustment if we need to make it happen sooner.  Otherwise, it will
            // take effect on the next cycle.
            long proposedNextScanStartTime = (lastScanEndTime + betweenScanPeriod);
            if (proposedNextScanStartTime < nextScanStartTime) {
                nextScanStartTime = proposedNextScanStartTime;
                Log.i(TAG, ""Adjusted nextScanStartTime to be "" + new Date(nextScanStartTime));
            }
        }
        if (scanStopTime > now) {
            // we are waiting to stop scanning.  We may need to adjust the stop time
            // only do an adjustment if we need to make it happen sooner.  Otherwise, it will
            // take effect on the next cycle.
            long proposedScanStopTime = (lastScanStartTime + scanPeriod);
            if (proposedScanStopTime < scanStopTime) {
                scanStopTime = proposedScanStopTime;
                Log.i(TAG, ""Adjusted scanStopTime to be "" + new Date(scanStopTime));
            }
        }
    }",False
39,lastScanStartTime,Field,,,,,36,1,14624,346,2,,private long lastScanStartTime = 0l;,False
40,lastScanEndTime,Field,,,,,34,1,14665,347,2,,private long lastScanEndTime = 0l;,False
41,nextScanStartTime,Field,,,,,36,1,14704,348,2,,private long nextScanStartTime = 0l;,False
42,scanStopTime,Field,,,,,31,1,14745,349,2,,private long scanStopTime = 0l;,False
43,enableScanning(),Method,"startRangingBeaconsInRegion(Region,Callback) startMonitoringBeaconsInRegion(Region,Callback)",,org.altbeacon.beacon.service.BeaconService+scanLeDevice(Boolean) org.altbeacon.beacon.service.BeaconService+scanLeDevice(Boolean),org.altbeacon.beacon.service.BeaconService+scanningEnabled org.altbeacon.beacon.service.BeaconService+scanCyclerStarted,144,6,14782,351,1,,"public void enableScanning() {
        scanningEnabled = true;
        if (!scanCyclerStarted) {
            scanLeDevice(true);
        }
    }",True
44,disableScanning(),Method,stopRangingBeaconsInRegion(Region) stopMonitoringBeaconsInRegion(Region),,,org.altbeacon.beacon.service.BeaconService+scanningEnabled,70,3,14931,357,1,,"public void disableScanning() {
        scanningEnabled = false;
    }",True
