index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,annotation,full text,removed
19,"internalCreateNewModelVersion(Model,String,User,boolean)",Method,"createNewModelVersion(Model,String,User) createNewModelVersionAndReturnModelHistory(Model,String,User)",,com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) java.util.Date+Date() com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) org.activiti.engine.identity.User+getId() org.activiti.engine.identity.User+getId() com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.service.editor.ModelServiceImpl+persistModel(Model),,531,13,6266,169,4,,"protected AbstractModel internalCreateNewModelVersion(Model modelObject, String comment, User updatedBy, boolean returnModelHistory) {
    modelObject.setLastUpdated(new Date());
    modelObject.setLastUpdatedBy(updatedBy.getId());
    modelObject.setComment(comment);

    ModelHistory historyModel = createNewModelhistory(modelObject);
    persistModelHistory(historyModel);

    modelObject.setVersion(modelObject.getVersion() + 1);
    persistModel(modelObject);

    return returnModelHistory ? historyModel : modelObject;
  }",False
20,saveModel(Model),Method,,,com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.service.editor.ModelServiceImpl+persistModel(Model),,97,4,6801,184,1,,"@Override
  public Model saveModel(Model modelObject) {
    return persistModel(modelObject);
  }",False
21,"saveModel(Model,String,byte[],boolean,String,User)",Method,,,"com.activiti.service.editor.ModelServiceImpl+internalSave(String,String,String,String,boolean,String,byte[],User,Model) com.activiti.service.editor.ModelServiceImpl+internalSave(String,String,String,String,boolean,String,byte[],User,Model) com.activiti.domain.editor.AbstractModel+getName() com.activiti.domain.editor.AbstractModel+getName() com.activiti.domain.editor.AbstractModel+getKey() com.activiti.domain.editor.AbstractModel+getKey() com.activiti.domain.editor.AbstractModel+getDescription() com.activiti.domain.editor.AbstractModel+getDescription()",,365,7,6902,190,1,,"@Override
  @Transactional
  public Model saveModel(Model modelObject, String editorJson, byte[] imageBytes, boolean newVersion, String newVersionComment, User updatedBy) {

    return internalSave(modelObject.getName(), modelObject.getKey(), modelObject.getDescription(), editorJson, newVersion, 
        newVersionComment, imageBytes, updatedBy, modelObject);
  }",False
22,"saveModel(long,String,String,String,String,boolean,String,User)",Method,,,"com.activiti.service.editor.ModelServiceImpl+internalSave(String,String,String,String,boolean,String,byte[],User,Model) com.activiti.service.editor.ModelServiceImpl+internalSave(String,String,String,String,boolean,String,byte[],User,Model)",com.activiti.service.editor.ModelServiceImpl+modelRepository,385,8,7271,198,1,,"@Override
  @Transactional
  public Model saveModel(long modelId, String name, String key, String description, String editorJson, 
      boolean newVersion, String newVersionComment, User updatedBy) {

    Model modelObject = modelRepository.findOne(modelId);
    return internalSave(name, key, description, editorJson, newVersion, newVersionComment, null, updatedBy, modelObject);
  }",False
23,"internalSave(String,String,String,String,boolean,String,byte[],User,Model)",Method,"saveModel(Model,String,byte[],boolean,String,User) saveModel(long,String,String,String,String,boolean,String,User)",,com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) java.util.Date+Date() com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) org.activiti.engine.identity.User+getId() org.activiti.engine.identity.User+getId() com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.Model+setThumbnail(byte[]) com.activiti.domain.editor.Model+setThumbnail(byte[]) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) java.util.Date+Date() com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) org.activiti.engine.identity.User+getId() org.activiti.engine.identity.User+getId() com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.domain.editor.Model+setThumbnail(byte[]) com.activiti.domain.editor.Model+setThumbnail(byte[]) com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.service.editor.ModelServiceImpl+persistModel(Model),,1218,38,7660,205,4,,"protected Model internalSave(String name, String key, String description, String editorJson, boolean newVersion, 
      String newVersionComment, byte[] imageBytes, User updatedBy, Model modelObject) {

    if (newVersion == false) {

      modelObject.setLastUpdated(new Date());
      modelObject.setLastUpdatedBy(updatedBy.getId());
      modelObject.setName(name);
      modelObject.setKey(key);
      modelObject.setDescription(description);
      modelObject.setModelEditorJson(editorJson);

      if (imageBytes != null) {
        modelObject.setThumbnail(imageBytes);
      }

    } else {

      ModelHistory historyModel = createNewModelhistory(modelObject);
      persistModelHistory(historyModel);

      modelObject.setVersion(modelObject.getVersion() + 1);
      modelObject.setLastUpdated(new Date());
      modelObject.setLastUpdatedBy(updatedBy.getId());
      modelObject.setName(name);
      modelObject.setKey(key);
      modelObject.setDescription(description);
      modelObject.setModelEditorJson(editorJson);
      modelObject.setComment(newVersionComment);

      if (imageBytes != null) {
        modelObject.setThumbnail(imageBytes);
      }

    }

    return persistModel(modelObject);
  }",False
24,"deleteModel(long,boolean,boolean)",Method,,,"java.lang.IllegalArgumentException+IllegalArgumentException(String) com.activiti.repository.editor.ModelHistoryRepository+findByModelIdAndRemovalDateIsNullOrderByVersionDesc(Long) com.activiti.repository.editor.ModelHistoryRepository+findByModelIdAndRemovalDateIsNullOrderByVersionDesc(Long) com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.domain.editor.ModelHistory+setRemovalDate(Date) com.activiti.domain.editor.ModelHistory+setRemovalDate(Date) java.util.Calendar+getTime() java.util.Calendar+getInstance() java.util.Calendar+getInstance() java.util.Calendar+getTime() com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) java.util.List+size() java.util.List+size() com.activiti.service.editor.ModelServiceImpl+deleteModelAndChildren(Model) com.activiti.service.editor.ModelServiceImpl+deleteModelAndChildren(Model) java.util.List+remove(int) java.util.List+remove(int) com.activiti.service.editor.ModelServiceImpl+populateModelBasedOnHistory(Model,ModelHistory) com.activiti.service.editor.ModelServiceImpl+populateModelBasedOnHistory(Model,ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.service.editor.ModelServiceImpl+persistModel(Model)",com.activiti.service.editor.ModelServiceImpl+modelRepository com.activiti.service.editor.ModelServiceImpl+modelHistoryRepository com.activiti.domain.editor.AbstractModel+MODEL_TYPE_APP com.activiti.service.editor.ModelServiceImpl+modelHistoryRepository,1487,36,8882,246,1,,"@Override
  @Transactional
  public void deleteModel(long modelId, boolean cascadeHistory, boolean deleteRuntimeApp) {

    Model model = modelRepository.findOne(modelId);
    if (model == null) {
      throw new IllegalArgumentException(""No model found with id: "" + modelId);
    }

    // Fetch current model history list
    List<ModelHistory> history = modelHistoryRepository.findByModelIdAndRemovalDateIsNullOrderByVersionDesc(model.getId());

    // if the model is an app definition and the runtime app needs to be deleted, remove it now
    if (deleteRuntimeApp && model.getModelType() == Model.MODEL_TYPE_APP) {
      /*Long appDefinitionId = runtimeAppDefinitionService.getDefinitionIdForModelAndUser(model.getId(), SecurityUtils.getCurrentUserObject());
      if (appDefinitionId != null) {
        deploymentService.deleteAppDefinition(appDefinitionId);
      }*/

    } else {
      // Move model to history and mark removed
      ModelHistory historyModel = createNewModelhistory(model);
      historyModel.setRemovalDate(Calendar.getInstance().getTime());
      persistModelHistory(historyModel);
    }

    if (cascadeHistory || history.size() == 0) {
      deleteModelAndChildren(model);
    } else {
      // History available and no cascade was requested. Revive latest history entry
      ModelHistory toRevive = history.remove(0);
      populateModelBasedOnHistory(model, toRevive);
      persistModel(model);
      modelHistoryRepository.delete(toRevive);
    }
  }",False
25,deleteModelAndChildren(Model),Method,"deleteModel(long,boolean,boolean)",,"java.util.ArrayList+ArrayList() com.activiti.service.editor.ModelServiceImpl+internalDeleteModelAndChildren(Model,List<Model>) com.activiti.service.editor.ModelServiceImpl+internalDeleteModelAndChildren(Model,List<Model>)",com.activiti.service.editor.ModelServiceImpl+modelRepository,515,13,10373,281,4,,"protected void deleteModelAndChildren(Model model) {

    // Models have relations with each other, in all kind of wicked and funny ways.
    // Hence, we remove first all relations, comments, etc. while collecting all models.
    // Then, once all foreign key problemmakers are removed, we remove the models

    List<Model> allModels = new ArrayList<Model>();
    internalDeleteModelAndChildren(model, allModels);

    for (Model modelToDelete : allModels) {
      modelRepository.delete(modelToDelete);
    }
  }",False
26,"internalDeleteModelAndChildren(Model,List<Model>)",Method,"deleteModelAndChildren(Model) internalDeleteModelAndChildren(Model,List<Model>)",,"com.activiti.repository.editor.ModelRepository+findModelsByReferenceId(Long) com.activiti.repository.editor.ModelRepository+findModelsByReferenceId(Long) com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getId() com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.domain.editor.ModelHistory+setRemovalDate(Date) com.activiti.domain.editor.ModelHistory+setRemovalDate(Date) java.util.Calendar+getTime() java.util.Calendar+getInstance() java.util.Calendar+getInstance() java.util.Calendar+getTime() com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+internalDeleteModelAndChildren(Model,List<Model>) com.activiti.service.editor.ModelServiceImpl+internalDeleteModelAndChildren(Model,List<Model>) com.activiti.repository.editor.ModelRelationRepository+deleteModelRelationsForParentModel(Long) com.activiti.repository.editor.ModelRelationRepository+deleteModelRelationsForParentModel(Long) com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getId() java.util.List+add(E) java.util.List+add(E)",com.activiti.service.editor.ModelServiceImpl+modelRepository com.activiti.service.editor.ModelServiceImpl+modelRelationRepository,800,18,10892,295,4,,"protected void internalDeleteModelAndChildren(Model model, List<Model> allModels) {

    // Embedded models should be stored in the history such that they can be revived if needed one day
    List<Model> embeddedModels = modelRepository.findModelsByReferenceId(model.getId());
    for (Model embeddedModel : embeddedModels) {
      ModelHistory embeddedHistoryModel = createNewModelhistory(embeddedModel);
      embeddedHistoryModel.setRemovalDate(Calendar.getInstance().getTime());
      persistModelHistory(embeddedHistoryModel);

      // Delete all embedded models, and their children
      internalDeleteModelAndChildren(embeddedModel, allModels);
    }

    // Delete all related data
    modelRelationRepository.deleteModelRelationsForParentModel(model.getId());

    allModels.add(model);
  }",False
27,"reviveProcessModelHistory(ModelHistory,User,String)",Method,,,"com.activiti.domain.editor.ModelHistory+getModelId() com.activiti.domain.editor.ModelHistory+getModelId() java.lang.IllegalArgumentException+IllegalArgumentException(String) com.activiti.domain.editor.ModelHistory+getModelId() com.activiti.domain.editor.ModelHistory+getModelId() com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+createNewModelhistory(Model) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.service.editor.ModelServiceImpl+persistModelHistory(ModelHistory) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+setVersion(int) com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.domain.editor.AbstractModel+getVersion() com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) com.activiti.domain.editor.AbstractModel+setLastUpdated(Date) java.util.Date+Date() com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) com.activiti.domain.editor.AbstractModel+setLastUpdatedBy(String) org.activiti.engine.identity.User+getId() org.activiti.engine.identity.User+getId() com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+setName(String) com.activiti.domain.editor.AbstractModel+getName() com.activiti.domain.editor.AbstractModel+getName() com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+setKey(String) com.activiti.domain.editor.AbstractModel+getKey() com.activiti.domain.editor.AbstractModel+getKey() com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+setDescription(String) com.activiti.domain.editor.AbstractModel+getDescription() com.activiti.domain.editor.AbstractModel+getDescription() com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.AbstractModel+setModelEditorJson(String) com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+setModelType(Integer) com.activiti.domain.editor.AbstractModel+setModelType(Integer) com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.domain.editor.AbstractModel+setComment(String) com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.service.editor.ModelServiceImpl+persistModel(Model) com.activiti.model.editor.ReviveModelResultRepresentation+ReviveModelResultRepresentation() com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.domain.editor.AbstractModel+getModelType() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AppDefinition+getModels() com.activiti.domain.editor.AppDefinition+getModels() com.activiti.domain.editor.AppModelDefinition+getId() com.activiti.domain.editor.AppModelDefinition+getId() java.util.List+add(E) com.activiti.model.editor.ReviveModelResultRepresentation+getUnresolvedModels() com.activiti.model.editor.ReviveModelResultRepresentation+getUnresolvedModels() java.util.List+add(E) com.activiti.model.editor.ReviveModelResultRepresentation.UnresolveModelRepresentation+UnresolveModelRepresentation(Long,String,String) com.activiti.domain.editor.AppModelDefinition+getId() com.activiti.domain.editor.AppModelDefinition+getId() com.activiti.domain.editor.AppModelDefinition+getName() com.activiti.domain.editor.AppModelDefinition+getName() com.activiti.domain.editor.AppModelDefinition+getLastUpdatedBy() com.activiti.domain.editor.AppModelDefinition+getLastUpdatedBy() com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getId()",com.activiti.service.editor.ModelServiceImpl+modelRepository com.activiti.domain.editor.AbstractModel+MODEL_TYPE_APP com.activiti.service.editor.ModelServiceImpl+objectMapper com.activiti.service.editor.ModelServiceImpl+modelRepository com.activiti.service.editor.ModelServiceImpl+log,2250,46,11696,316,1,,"@Override
  @Transactional
  public ReviveModelResultRepresentation reviveProcessModelHistory(ModelHistory modelHistory, User user, String newVersionComment) {
    Model latestModel = modelRepository.findOne(modelHistory.getModelId());
    if (latestModel == null) {
      throw new IllegalArgumentException(""No process model found with id: "" + modelHistory.getModelId());
    }

    // Store the current model in history
    ModelHistory latestModelHistory = createNewModelhistory(latestModel);
    persistModelHistory(latestModelHistory);

    // Populate the actual latest version with the properties in the historic model
    latestModel.setVersion(latestModel.getVersion() + 1);
    latestModel.setLastUpdated(new Date());
    latestModel.setLastUpdatedBy(user.getId());
    latestModel.setName(modelHistory.getName());
    latestModel.setKey(modelHistory.getKey());
    latestModel.setDescription(modelHistory.getDescription());
    latestModel.setModelEditorJson(modelHistory.getModelEditorJson());
    latestModel.setModelType(modelHistory.getModelType());
    latestModel.setComment(newVersionComment);
    persistModel(latestModel);

    ReviveModelResultRepresentation result = new ReviveModelResultRepresentation();

    // For apps, we need to make sure the referenced processes exist as models.
    // It could be the user has deleted the process model in the meantime. We give back that info to the user.
    if (latestModel.getModelType() == AbstractModel.MODEL_TYPE_APP) {
      if (StringUtils.isNotEmpty(latestModel.getModelEditorJson())) {
        try {
          AppDefinition appDefinition = objectMapper.readValue(latestModel.getModelEditorJson(), AppDefinition.class);
          for (AppModelDefinition appModelDefinition : appDefinition.getModels()) {
            if (!modelRepository.exists(appModelDefinition.getId())) {
              result.getUnresolvedModels().add(new UnresolveModelRepresentation(appModelDefinition.getId(), 
                  appModelDefinition.getName(), appModelDefinition.getLastUpdatedBy()));
            }
          }
        } catch (Exception e) {
          log.error(""Could not deserialize app model json (id = "" + latestModel.getId() + "")"", e);
        }
      }
    }

    return result;
  }",False
28,"getBpmnModel(AbstractModel,boolean)",Method,getBpmnXML(AbstractModel),,"com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.domain.editor.AbstractModel+getModelEditorJson() com.activiti.service.editor.ModelServiceImpl+createDecisionTableMap(JsonNode) com.activiti.service.editor.ModelServiceImpl+createDecisionTableMap(JsonNode) org.activiti.editor.language.json.converter.BpmnJsonConverter+convertToBpmnModel(JsonNode,Map<Long,JsonNode>) org.activiti.editor.language.json.converter.BpmnJsonConverter+convertToBpmnModel(JsonNode,Map<Long,JsonNode>) com.activiti.domain.editor.AbstractModel+getId() com.activiti.domain.editor.AbstractModel+getId() com.activiti.service.exception.InternalServerErrorException+InternalServerErrorException(String)",com.activiti.service.editor.ModelServiceImpl+objectMapper com.activiti.service.editor.ModelServiceImpl+bpmnJsonConverter com.activiti.service.editor.ModelServiceImpl+log,690,18,13950,362,1,,"@Override
  public BpmnModel getBpmnModel(AbstractModel model, boolean refreshReferences) {
    BpmnModel bpmnModel = null;
    try {
      ObjectNode editorJsonNode = (ObjectNode) objectMapper.readTree(model.getModelEditorJson());
      Map<Long, JsonNode> decisionTableMap = createDecisionTableMap(editorJsonNode);
      bpmnModel = bpmnJsonConverter.convertToBpmnModel(editorJsonNode, decisionTableMap);

    } catch (BaseModelerRestException e) {
      throw e;

    } catch (Exception e) {
      log.error(""Could not generate BPMN 2.0 XML for model "" + model.getId(), e);
      throw new InternalServerErrorException(""Could not generate BPMN 2.0 xml"");
    }

    return bpmnModel;
  }",False
