index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,annotation,full text,removed
11,sortedLookup,Field,,,,,59,2,7492,245,2,,"@Nullable
  private SortedDimensionDictionary sortedLookup;",True
12,"StringDimensionIndexer(MultiValueHandling,boolean,boolean)",Method,,,org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+DimensionDictionary(),org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+multiValueHandling org.apache.druid.segment.StringDimensionIndexer+multiValueHandling org.apache.druid.segment.StringDimensionIndexer+hasBitmapIndexes org.apache.druid.segment.StringDimensionIndexer+hasBitmapIndexes org.apache.druid.segment.StringDimensionIndexer+hasSpatialIndexes org.apache.druid.segment.StringDimensionIndexer+hasSpatialIndexes,383,7,7555,247,1,,"public StringDimensionIndexer(MultiValueHandling multiValueHandling, boolean hasBitmapIndexes, boolean hasSpatialIndexes)
  {
    this.dimLookup = new DimensionDictionary();
    this.multiValueHandling = multiValueHandling == null ? MultiValueHandling.ofDefault() : multiValueHandling;
    this.hasBitmapIndexes = hasBitmapIndexes;
    this.hasSpatialIndexes = hasSpatialIndexes;
  }",False
13,"processRowValsToUnsortedEncodedKeyComponent(Object,boolean)",Method,,org.apache.druid.benchmark.indexing.StringDimensionIndexerBenchmark+setup(),"org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getId(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getId(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) java.util.List+isEmpty() java.util.List+isEmpty() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) java.util.List+size() java.util.List+size() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) java.util.List+get(int) java.util.List+get(int) java.util.List+size() java.util.List+size() java.util.List+size() java.util.List+size() org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) java.util.List+get(int) java.util.List+get(int) java.util.Arrays+sort(T[],Comparator) java.util.Arrays+sort(T[],Comparator) org.apache.druid.java.util.common.guava.Comparators+naturalNullsFirst() org.apache.druid.java.util.common.guava.Comparators+naturalNullsFirst() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) java.util.Arrays+copyOf(int[],int) java.util.Arrays+copyOf(int[],int) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+add(String) org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) org.apache.druid.segment.StringDimensionIndexer+emptyToNullIfNeeded(Object) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size()",org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+ABSENT_VALUE_ID org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+hasMultipleValues org.apache.druid.segment.StringDimensionIndexer+multiValueHandling org.apache.druid.segment.StringDimensionIndexer+multiValueHandling org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer+sortedLookup,2125,55,7942,256,1,,"@Override
  public int[] processRowValsToUnsortedEncodedKeyComponent(@Nullable Object dimValues, boolean reportParseExceptions)
  {
    final int[] encodedDimensionValues;
    final int oldDictSize = dimLookup.size();

    if (dimValues == null) {
      final int nullId = dimLookup.getId(null);
      encodedDimensionValues = nullId == ABSENT_VALUE_ID ? new int[]{dimLookup.add(null)} : new int[]{nullId};
    } else if (dimValues instanceof List) {
      List<Object> dimValuesList = (List<Object>) dimValues;
      if (dimValuesList.isEmpty()) {
        dimLookup.add(null);
        encodedDimensionValues = IntArrays.EMPTY_ARRAY;
      } else if (dimValuesList.size() == 1) {
        encodedDimensionValues = new int[]{dimLookup.add(emptyToNullIfNeeded(dimValuesList.get(0)))};
      } else {
        hasMultipleValues = true;
        final String[] dimensionValues = new String[dimValuesList.size()];
        for (int i = 0; i < dimValuesList.size(); i++) {
          dimensionValues[i] = emptyToNullIfNeeded(dimValuesList.get(i));
        }
        if (multiValueHandling.needSorting()) {
          // Sort multival row by their unencoded values first.
          Arrays.sort(dimensionValues, Comparators.naturalNullsFirst());
        }

        final int[] retVal = new int[dimensionValues.length];

        int prevId = -1;
        int pos = 0;
        for (String dimensionValue : dimensionValues) {
          if (multiValueHandling != MultiValueHandling.SORTED_SET) {
            retVal[pos++] = dimLookup.add(dimensionValue);
            continue;
          }
          int index = dimLookup.add(dimensionValue);
          if (index != prevId) {
            prevId = retVal[pos++] = index;
          }
        }

        encodedDimensionValues = pos == retVal.length ? retVal : Arrays.copyOf(retVal, pos);
      }
    } else {
      encodedDimensionValues = new int[]{dimLookup.add(emptyToNullIfNeeded(dimValues))};
    }

    // If dictionary size has changed, the sorted lookup is no longer valid.
    if (oldDictSize != dimLookup.size()) {
      sortedLookup = null;
    }

    return encodedDimensionValues;
  }",False
14,setSparseIndexed(),Method,,,,org.apache.druid.segment.StringDimensionIndexer+isSparse,71,5,10071,312,1,,"@Override
  public void setSparseIndexed()
  {
    isSparse = true;
  }",True
15,estimateEncodedKeyComponentSize(int[]),Method,,org.apache.druid.benchmark.indexing.StringDimensionIndexerBenchmark+estimateEncodedKeyComponentSize(Blackhole),org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getValue(int) org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getValue(int) java.lang.String+length() java.lang.String+length(),java.lang.Integer+BYTES org.apache.druid.segment.StringDimensionIndexer+dimLookup,1032,21,10146,318,1,,"@Override
  public long estimateEncodedKeyComponentSize(int[] key)
  {
    // string length is being accounted for each time they are referenced, based on dimension handler interface,
    // even though they are stored just once. It may overestimate the size by a bit, but we wanted to leave
    // more buffer to be safe
    long estimatedSize = key.length * Integer.BYTES;
    for (int element : key) {
      String val = dimLookup.getValue(element);
      if (val != null) {
        // According to https://www.ibm.com/developerworks/java/library/j-codetoheap/index.html
        // String has the following memory usuage...
        // 28 bytes of data for String metadata (class pointer, flags, locks, hash, count, offset, reference to char array)
        // 16 bytes of data for the char array metadata (class pointer, flags, locks, size)
        // 2 bytes for every letter of the string
        int sizeOfString = 28 + 16 + (2 * val.length());
        estimatedSize += sizeOfString;
      }
    }
    return estimatedSize;
  }",False
16,getSortedEncodedValueFromUnsorted(Integer),Method,,,org.apache.druid.segment.StringDimensionIndexer.SortedDimensionDictionary+getSortedIdFromUnsortedId(int) org.apache.druid.segment.StringDimensionIndexer+sortedLookup() org.apache.druid.segment.StringDimensionIndexer+sortedLookup() org.apache.druid.segment.StringDimensionIndexer.SortedDimensionDictionary+getSortedIdFromUnsortedId(int),,171,4,11182,339,1,,"public Integer getSortedEncodedValueFromUnsorted(Integer unsortedIntermediateValue)
  {
    return sortedLookup().getSortedIdFromUnsortedId(unsortedIntermediateValue);
  }",True
17,getUnsortedEncodedValueFromSorted(Integer),Method,,,org.apache.druid.segment.StringDimensionIndexer.SortedDimensionDictionary+getUnsortedIdFromSortedId(int) org.apache.druid.segment.StringDimensionIndexer+sortedLookup() org.apache.druid.segment.StringDimensionIndexer+sortedLookup() org.apache.druid.segment.StringDimensionIndexer.SortedDimensionDictionary+getUnsortedIdFromSortedId(int),,179,5,11357,345,1,,"@Override
  public Integer getUnsortedEncodedValueFromSorted(Integer sortedIntermediateValue)
  {
    return sortedLookup().getUnsortedIdFromSortedId(sortedIntermediateValue);
  }",True
18,getSortedIndexedValues(),Method,,,+() +size(),,885,44,11540,351,1,,"@Override
  public CloseableIndexed<String> getSortedIndexedValues()
  {
    return new CloseableIndexed<String>()
    {

      @Override
      public int size()
      {
        return getCardinality();
      }

      @Override
      public String get(int index)
      {
        return getActualValue(index, true);
      }

      @Override
      public int indexOf(String value)
      {
        int id = getEncodedValue(value, false);
        return id < 0 ? ABSENT_VALUE_ID : getSortedEncodedValueFromUnsorted(id);
      }

      @Override
      public Iterator<String> iterator()
      {
        return IndexedIterable.create(this).iterator();
      }

      @Override
      public void inspectRuntimeShape(RuntimeShapeInspector inspector)
      {
        // nothing to inspect
      }

      @Override
      public void close()
      {
        // nothing to close
      }
    };
  }",True
19,getMinValue(),Method,,,org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getMinValue() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getMinValue(),org.apache.druid.segment.StringDimensionIndexer+dimLookup,83,5,12429,396,1,,"@Override
  public String getMinValue()
  {
    return dimLookup.getMinValue();
  }",True
20,getMaxValue(),Method,,,org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getMaxValue() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+getMaxValue(),org.apache.druid.segment.StringDimensionIndexer+dimLookup,83,5,12516,402,1,,"@Override
  public String getMaxValue()
  {
    return dimLookup.getMaxValue();
  }",True
21,getCardinality(),Method,"makeDimensionSelector(DimensionSpec,IncrementalIndexRowHolder,IncrementalIndex.DimensionDesc)",,org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size() org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+size(),org.apache.druid.segment.StringDimensionIndexer+dimLookup,76,5,12603,408,1,,"@Override
  public int getCardinality()
  {
    return dimLookup.size();
  }",True
22,dictionaryEncodesAllValues(),Method,getColumnCapabilities() nameLookupPossibleInAdvance(),,,org.apache.druid.segment.StringDimensionIndexer+isSparse org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+idForNull org.apache.druid.segment.StringDimensionIndexer+ABSENT_VALUE_ID,450,10,12683,416,2,"/** 
 * returns true if all values are encoded in  {@link #dimLookup}
 */
","/**
   * returns true if all values are encoded in {@link #dimLookup}
   */
  private boolean dictionaryEncodesAllValues()
  {
    // name lookup is possible in advance if we explicitly process a value for every row, or if we've encountered an
    // actual null value and it is present in our dictionary. otherwise the dictionary will be missing ids for implicit
    // null values
    return !isSparse || dimLookup.idForNull != ABSENT_VALUE_ID;
  }",False
23,"compareUnsortedEncodedKeyComponents(int[],int[])",Method,,,"java.lang.Math+min(int,int) java.lang.Math+min(int,int) org.apache.druid.segment.StringDimensionIndexer+getActualValue(int,boolean) org.apache.druid.segment.StringDimensionIndexer+getActualValue(int,boolean) org.apache.druid.segment.StringDimensionIndexer+getActualValue(int,boolean) org.apache.druid.segment.StringDimensionIndexer+getActualValue(int,boolean) java.lang.String+compareTo(String) java.lang.String+compareTo(String)",org.apache.druid.segment.StringDimensionIndexer+dimLookup org.apache.druid.segment.StringDimensionIndexer.DimensionDictionary+idForNull,1481,43,13137,425,1,,"@Override
  public int compareUnsortedEncodedKeyComponents(int[] lhs, int[] rhs)
  {
    int lhsLen = lhs.length;
    int rhsLen = rhs.length;

    int lenCompareResult = Ints.compare(lhsLen, rhsLen);
    if (lenCompareResult != 0) {
      // if the values don't have the same length, check if we're comparing [] and [null], which are equivalent
      if (lhsLen + rhsLen == 1) {
        int[] longerVal = rhsLen > lhsLen ? rhs : lhs;
        if (longerVal[0] == dimLookup.idForNull) {
          return 0;
        } else {
          //noinspection ArrayEquality -- longerVal is explicitly set to only lhs or rhs
          return longerVal == lhs ? 1 : -1;
        }
      }
    }

    int valsIndex = 0;
    int lenToCompare = Math.min(lhsLen, rhsLen);
    while (valsIndex < lenToCompare) {
      int lhsVal = lhs[valsIndex];
      int rhsVal = rhs[valsIndex];
      if (lhsVal != rhsVal) {
        final String lhsValActual = getActualValue(lhsVal, false);
        final String rhsValActual = getActualValue(rhsVal, false);
        int valueCompareResult = 0;
        if (lhsValActual != null && rhsValActual != null) {
          valueCompareResult = lhsValActual.compareTo(rhsValActual);
        } else if (lhsValActual == null ^ rhsValActual == null) {
          valueCompareResult = lhsValActual == null ? -1 : 1;
        }
        if (valueCompareResult != 0) {
          return valueCompareResult;
        }
      }
      ++valsIndex;
    }

    return lenCompareResult;
  }",False
24,"checkUnsortedEncodedKeyComponentsEqual(int[],int[])",Method,,,"java.util.Arrays+equals(int[],int[]) java.util.Arrays+equals(int[],int[])",,131,5,14622,469,1,,"@Override
  public boolean checkUnsortedEncodedKeyComponentsEqual(int[] lhs, int[] rhs)
  {
    return Arrays.equals(lhs, rhs);
  }",False
