index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,commit,full text,moved,removed
13,beforeClass(),Method,"""","""","alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+SleepingUnderFileSystemOptions() alluxio.underfs.sleepfs.SleepingUnderFileSystemFactory+SleepingUnderFileSystemFactory(SleepingUnderFileSystemOptions) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setIsDirectoryMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setMkdirsMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setRenameDirectoryMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setRenameFileMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setRenameFileMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setRenameDirectoryMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setMkdirsMs(long) alluxio.underfs.sleepfs.SleepingUnderFileSystemOptions+setIsDirectoryMs(long) alluxio.underfs.UnderFileSystemRegistry+register(UnderFileSystemFactory) alluxio.underfs.UnderFileSystemRegistry+register(UnderFileSystemFactory)""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+sSleepingUfsFactory alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+sSleepingUfsFactory""",457,9,4295,108,9,,"@BeforeClass
  public static void beforeClass() throws Exception {
    // Register sleeping ufs with slow rename
    SleepingUnderFileSystemOptions options = new SleepingUnderFileSystemOptions();
    sSleepingUfsFactory = new SleepingUnderFileSystemFactory(options);
    options.setRenameFileMs(SLEEP_MS).setRenameDirectoryMs(SLEEP_MS)
        .setMkdirsMs(SLEEP_MS).setIsDirectoryMs(SLEEP_MS);
    UnderFileSystemRegistry.register(sSleepingUfsFactory);
  }",False,False
14,afterClass(),Method,"""","""","alluxio.underfs.UnderFileSystemRegistry+unregister(UnderFileSystemFactory) alluxio.underfs.UnderFileSystemRegistry+unregister(UnderFileSystemFactory)""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+sSleepingUfsFactory""",129,4,4756,118,9,,"@AfterClass
  public static void afterClass() throws Exception {
    UnderFileSystemRegistry.unregister(sSleepingUfsFactory);
  }",False,False
15,before(),Method,"""","""","alluxio.client.file.FileSystem.Factory+get() alluxio.client.file.FileSystem.Factory+get()""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem""",80,4,4889,123,1,,"@Before
  public void before() {
    mFileSystem = FileSystem.Factory.get();
  }",False,False
16,IntegerSuffixedPathComparator,MemberClass,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+compare(URIStatus,URIStatus) alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+extractIntegerSuffix(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+extractIntegerSuffix(String) alluxio.client.file.URIStatus+getName() alluxio.client.file.URIStatus+getName() alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+extractIntegerSuffix(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+extractIntegerSuffix(String) alluxio.client.file.URIStatus+getName() alluxio.client.file.URIStatus+getName() alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+extractIntegerSuffix(String) java.util.regex.Pattern+compile(String) java.util.regex.Pattern+compile(String) java.util.regex.Pattern+matcher(CharSequence) java.util.regex.Pattern+matcher(CharSequence) java.util.regex.Matcher+matches() java.util.regex.Matcher+matches() java.lang.Integer+parseInt(String) java.lang.Integer+parseInt(String) java.util.regex.Matcher+group(int) java.util.regex.Matcher+group(int)""","java.lang.Integer+MAX_VALUE""",641,20,-1,-1,2,"/** 
 * Uses the integer suffix of a path to determine order. Paths without integer suffixes will be ordered last.
 */
","/**
   * Uses the integer suffix of a path to determine order. Paths without integer suffixes will be
   * ordered last.
   */
  private class IntegerSuffixedPathComparator implements Comparator<URIStatus> {
    @Override
    public int compare(URIStatus o1, URIStatus o2) {
      return extractIntegerSuffix(o1.getName()) - extractIntegerSuffix(o2.getName());
    }

    private int extractIntegerSuffix(String name) {
      Pattern p = Pattern.compile(""\\D*(\\d+$)"");
      Matcher m = p.matcher(name);
      if (m.matches()) {
        return Integer.parseInt(m.group(1));
      } else {
        return Integer.MAX_VALUE;
      }
    }
  }",False,False
17,rootConcurrentRename(),Method,"""","""","alluxio.AlluxioURI+AlluxioURI(String) alluxio.client.file.FileOutStream+close() alluxio.client.file.FileSystem+createFile(AlluxioURI,CreateFileOptions) alluxio.client.file.FileSystem+createFile(AlluxioURI,CreateFileOptions) alluxio.client.file.FileOutStream+close() alluxio.AlluxioURI+AlluxioURI(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentRename(AlluxioURI[],AlluxioURI[]) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentRename(AlluxioURI[],AlluxioURI[]) alluxio.client.file.FileSystem+listStatus(AlluxioURI) alluxio.client.file.FileSystem+listStatus(AlluxioURI) alluxio.AlluxioURI+AlluxioURI(String) java.util.Collections+sort(List,Comparator) java.util.Collections+sort(List,Comparator) alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+IntegerSuffixedPathComparator() alluxio.AlluxioURI+getName() alluxio.AlluxioURI+getName() alluxio.client.file.URIStatus+getName() java.util.List+get(int) java.util.List+get(int) alluxio.client.file.URIStatus+getName() java.util.List+size() java.util.List+size()""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem alluxio.master.file.ConcurrentFileSystemMasterRenameTest+sCreatePersistedFileOptions alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem""",948,25,5618,152,1,"/** 
 * Tests concurrent renames within the root do not block on each other.
 */
","/**
   * Tests concurrent renames within the root do not block on each other.
   */
  @Test
  public void rootConcurrentRename() throws Exception {
    final int numThreads = CONCURRENCY_FACTOR;
    AlluxioURI[] srcs = new AlluxioURI[numThreads];
    AlluxioURI[] dsts = new AlluxioURI[numThreads];

    for (int i = 0; i < numThreads; i++) {
      srcs[i] = new AlluxioURI(""/file"" + i);
      mFileSystem.createFile(srcs[i], sCreatePersistedFileOptions).close();
      dsts[i] = new AlluxioURI(""/renamed"" + i);
    }

    int errors = concurrentRename(srcs, dsts);

    Assert.assertEquals(""More than 0 errors: "" + errors, 0, errors);
    List<URIStatus> files = mFileSystem.listStatus(new AlluxioURI(""/""));
    Collections.sort(files, new IntegerSuffixedPathComparator());
    for (int i = 0; i < numThreads; i++) {
      Assert.assertEquals(dsts[i].getName(), files.get(i).getName());
    }
    Assert.assertEquals(numThreads, files.size());
  }",False,False
18,concurrentCreate(),Method,"""","""","alluxio.AlluxioURI+AlluxioURI(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long)""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+UnaryOperation""",598,14,6570,175,1,,"@Test
  public void concurrentCreate() throws Exception {
    final int numThreads = CONCURRENCY_FACTOR;
    // 7 nested components to create (2 seconds each).
    final long limitMs = 14 * SLEEP_MS * CONCURRENCY_FACTOR / 10;
    AlluxioURI[] paths = new AlluxioURI[numThreads];

    for (int i = 0; i < numThreads; i++) {
      paths[i] =
          new AlluxioURI(""/existing/path/dir/shared_dir/t_"" + i + ""/sub_dir1/sub_dir2/file"" + i);
    }
    int errors = concurrentUnaryOperation(UnaryOperation.CREATE, paths, limitMs);
    Assert.assertEquals(""More than 0 errors: "" + errors, 0, errors);
  }",True,True
19,concurrentCreateExistingDir(),Method,"""","""","alluxio.client.file.FileSystem+createDirectory(AlluxioURI,CreateDirectoryOptions) alluxio.client.file.FileSystem+createDirectory(AlluxioURI,CreateDirectoryOptions) alluxio.AlluxioURI+AlluxioURI(String) alluxio.client.file.options.CreateDirectoryOptions+setWriteType(WriteType) alluxio.client.file.options.CreateDirectoryOptions+setRecursive(boolean) alluxio.client.file.options.CreateDirectoryOptions+defaults() alluxio.client.file.options.CreateDirectoryOptions+defaults() alluxio.client.file.options.CreateDirectoryOptions+setRecursive(boolean) alluxio.client.file.options.CreateDirectoryOptions+setWriteType(WriteType) alluxio.AlluxioURI+AlluxioURI(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long)""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem alluxio.master.file.ConcurrentFileSystemMasterRenameTest+UnaryOperation""",879,18,7172,190,1,,"@Test
  public void concurrentCreateExistingDir() throws Exception {
    final int numThreads = CONCURRENCY_FACTOR;
    // 7 nested components to create (2 seconds each).
    final long limitMs = 14 * SLEEP_MS * CONCURRENCY_FACTOR / 10;
    AlluxioURI[] paths = new AlluxioURI[numThreads];

    // Create the existing path with MUST_CACHE, so subsequent creates have to persist the dirs.
    mFileSystem.createDirectory(new AlluxioURI(""/existing/path/dir/""),
        CreateDirectoryOptions.defaults().setRecursive(true).setWriteType(WriteType.CACHE_THROUGH));

    for (int i = 0; i < numThreads; i++) {
      paths[i] =
          new AlluxioURI(""/existing/path/dir/shared_dir/t_"" + i + ""/sub_dir1/sub_dir2/file"" + i);
    }
    int errors = concurrentUnaryOperation(UnaryOperation.CREATE, paths, limitMs);
    Assert.assertEquals(""More than 0 errors: "" + errors, 0, errors);
  }",True,True
20,concurrentCreateNonPersistedDir(),Method,"""","""","alluxio.client.file.FileSystem+createDirectory(AlluxioURI,CreateDirectoryOptions) alluxio.client.file.FileSystem+createDirectory(AlluxioURI,CreateDirectoryOptions) alluxio.AlluxioURI+AlluxioURI(String) alluxio.client.file.options.CreateDirectoryOptions+setWriteType(WriteType) alluxio.client.file.options.CreateDirectoryOptions+setRecursive(boolean) alluxio.client.file.options.CreateDirectoryOptions+defaults() alluxio.client.file.options.CreateDirectoryOptions+defaults() alluxio.client.file.options.CreateDirectoryOptions+setRecursive(boolean) alluxio.client.file.options.CreateDirectoryOptions+setWriteType(WriteType) alluxio.AlluxioURI+AlluxioURI(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentUnaryOperation(UnaryOperation,AlluxioURI[],long)""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+SLEEP_MS alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem alluxio.master.file.ConcurrentFileSystemMasterRenameTest+UnaryOperation""",880,18,8055,209,1,,"@Test
  public void concurrentCreateNonPersistedDir() throws Exception {
    final int numThreads = CONCURRENCY_FACTOR;
    // 7 nested components to create (2 seconds each).
    final long limitMs = 14 * SLEEP_MS * CONCURRENCY_FACTOR / 10;
    AlluxioURI[] paths = new AlluxioURI[numThreads];

    // Create the existing path with MUST_CACHE, so subsequent creates have to persist the dirs.
    mFileSystem.createDirectory(new AlluxioURI(""/existing/path/dir/""),
        CreateDirectoryOptions.defaults().setRecursive(true).setWriteType(WriteType.MUST_CACHE));

    for (int i = 0; i < numThreads; i++) {
      paths[i] =
          new AlluxioURI(""/existing/path/dir/shared_dir/t_"" + i + ""/sub_dir1/sub_dir2/file"" + i);
    }
    int errors = concurrentUnaryOperation(UnaryOperation.CREATE, paths, limitMs);
    Assert.assertEquals(""More than 0 errors: "" + errors, 0, errors);
  }",True,True
21,concurrentLoadFileMetadata(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",118,4,8939,228,1,,"@Test
  public void concurrentLoadFileMetadata() throws Exception {
    runLoadMetadata(null, false, true, false);
  }",True,True
22,concurrentLoadFileMetadataExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",148,4,9061,233,1,,"@Test
  public void concurrentLoadFileMetadataExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, false, true, false);
  }",True,True
23,concurrentLoadFileMetadataNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",149,4,9213,238,1,,"@Test
  public void concurrentLoadFileMetadataNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, false, true, false);
  }",True,True
24,concurrentLoadSameFileMetadata(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",121,4,9366,243,1,,"@Test
  public void concurrentLoadSameFileMetadata() throws Exception {
    runLoadMetadata(null, true, true, false);
  }",True,True
25,concurrentLoadSameFileMetadataExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",151,4,9491,248,1,,"@Test
  public void concurrentLoadSameFileMetadataExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, true, true, false);
  }",True,True
26,concurrentLoadSameFileMetadataNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",152,4,9646,253,1,,"@Test
  public void concurrentLoadSameFileMetadataNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, true, true, false);
  }",True,True
27,concurrentLoadDirMetadata(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",118,4,9802,258,1,,"@Test
  public void concurrentLoadDirMetadata() throws Exception {
    runLoadMetadata(null, false, false, false);
  }",True,True
28,concurrentLoadDirMetadataExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",148,4,9924,263,1,,"@Test
  public void concurrentLoadDirMetadataExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, false, false, false);
  }",True,True
29,concurrentLoadDirMetadataNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",149,4,10076,268,1,,"@Test
  public void concurrentLoadDirMetadataNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, false, false, false);
  }",True,True
30,concurrentLoadSameDirMetadata(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",121,4,10229,273,1,,"@Test
  public void concurrentLoadSameDirMetadata() throws Exception {
    runLoadMetadata(null, true, false, false);
  }",True,True
31,concurrentLoadSameDirMetadataExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",151,4,10354,278,1,,"@Test
  public void concurrentLoadSameDirMetadataExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, true, false, false);
  }",True,True
32,concurrentLoadSameDirMetadataNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",152,4,10509,283,1,,"@Test
  public void concurrentLoadSameDirMetadataNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, true, false, false);
  }",True,True
33,concurrentListDirs(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",110,4,10665,288,1,,"@Test
  public void concurrentListDirs() throws Exception {
    runLoadMetadata(null, false, false, true);
  }",True,True
34,concurrentListDirsExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",140,4,10779,293,1,,"@Test
  public void concurrentListDirsExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, false, false, true);
  }",True,True
35,concurrentListDirsNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",141,4,10923,298,1,,"@Test
  public void concurrentListDirsNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, false, false, true);
  }",True,True
36,concurrentListFiles(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",110,4,11068,303,1,,"@Test
  public void concurrentListFiles() throws Exception {
    runLoadMetadata(null, false, true, true);
  }",True,True
37,concurrentListFilesExistingDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",140,4,11182,308,1,,"@Test
  public void concurrentListFilesExistingDir() throws Exception {
    runLoadMetadata(WriteType.CACHE_THROUGH, false, true, true);
  }",True,True
38,concurrentListFilesNonPersistedDir(),Method,"""","""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+runLoadMetadata(WriteType,boolean,boolean,boolean)""","""",141,4,11326,313,1,,"@Test
  public void concurrentListFilesNonPersistedDir() throws Exception {
    runLoadMetadata(WriteType.MUST_CACHE, false, true, true);
  }",True,True
39,folderConcurrentRename(),Method,"""","""","alluxio.AlluxioURI+AlluxioURI(String) alluxio.client.file.FileSystem+createDirectory(AlluxioURI) alluxio.client.file.FileSystem+createDirectory(AlluxioURI) alluxio.AlluxioURI+join(String) alluxio.AlluxioURI+join(String) alluxio.client.file.FileOutStream+close() alluxio.client.file.FileSystem+createFile(AlluxioURI,CreateFileOptions) alluxio.client.file.FileSystem+createFile(AlluxioURI,CreateFileOptions) alluxio.client.file.FileOutStream+close() alluxio.AlluxioURI+join(String) alluxio.AlluxioURI+join(String) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentRename(AlluxioURI[],AlluxioURI[]) alluxio.master.file.ConcurrentFileSystemMasterRenameTest+concurrentRename(AlluxioURI[],AlluxioURI[]) alluxio.client.file.FileSystem+listStatus(AlluxioURI) alluxio.client.file.FileSystem+listStatus(AlluxioURI) alluxio.AlluxioURI+AlluxioURI(String) java.util.Collections+sort(List,Comparator) java.util.Collections+sort(List,Comparator) alluxio.master.file.ConcurrentFileSystemMasterRenameTest.IntegerSuffixedPathComparator+IntegerSuffixedPathComparator() alluxio.AlluxioURI+getName() alluxio.AlluxioURI+getName() alluxio.client.file.URIStatus+getName() java.util.List+get(int) java.util.List+get(int) alluxio.client.file.URIStatus+getName() java.util.List+size() java.util.List+size()""","alluxio.master.file.ConcurrentFileSystemMasterRenameTest+CONCURRENCY_FACTOR alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem alluxio.master.file.ConcurrentFileSystemMasterRenameTest+sCreatePersistedFileOptions alluxio.master.file.ConcurrentFileSystemMasterRenameTest+mFileSystem""",1025,28,11471,321,1,"/** 
 * Tests concurrent renames within a folder do not block on each other.
 */
","/**
   * Tests concurrent renames within a folder do not block on each other.
   */
  @Test
  public void folderConcurrentRename() throws Exception {
    final int numThreads = CONCURRENCY_FACTOR;
    AlluxioURI[] srcs = new AlluxioURI[numThreads];
    AlluxioURI[] dsts = new AlluxioURI[numThreads];

    AlluxioURI dir = new AlluxioURI(""/dir"");

    mFileSystem.createDirectory(dir);

    for (int i = 0; i < numThreads; i++) {
      srcs[i] = dir.join(""/file"" + i);
      mFileSystem.createFile(srcs[i], sCreatePersistedFileOptions).close();
      dsts[i] = dir.join(""/renamed"" + i);
    }
    int errors = concurrentRename(srcs, dsts);

    Assert.assertEquals(""More than 0 errors: "" + errors, 0, errors);
    List<URIStatus> files = mFileSystem.listStatus(new AlluxioURI(""/dir""));
    Collections.sort(files, new IntegerSuffixedPathComparator());
    for (int i = 0; i < numThreads; i++) {
      Assert.assertEquals(dsts[i].getName(), files.get(i).getName());
    }
    Assert.assertEquals(numThreads, files.size());
  }",False,False
