index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,commit,full text,moved,removed
24,"buildProject(String,String)",Method,"execLexer(String,String,String,String,boolean) execParser(String,String,String,boolean,boolean)""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+fastFailRunProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+runProcess(String,String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+runProcess(String,String[]) java.lang.String+length() java.lang.String+length() java.io.IOException+IOException(String)""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+SWIFT_CMD org.antlr.v4.test.runtime.swift.BaseSwiftTest+sourceFiles org.antlr.v4.test.runtime.swift.BaseSwiftTest+ANTLR_RUNTIME_PATH org.antlr.v4.test.runtime.swift.BaseSwiftTest+SWIFT_CMD org.antlr.v4.runtime.misc.Pair+b org.antlr.v4.runtime.misc.Pair+a org.antlr.v4.runtime.misc.Pair+b""",935,20,5984,226,2,,"private void buildProject(String projectDir, String projectName) throws IOException, InterruptedException {
		mkdir(projectDir);
		fastFailRunProcess(projectDir, SWIFT_CMD, ""package"", ""init"", ""--type"", ""executable"");
		for (String sourceFile: sourceFiles) {
			String absPath = getTmpDir() + ""/"" + sourceFile;
			fastFailRunProcess(getTmpDir(), ""mv"", ""-f"", absPath, projectDir + ""/Sources/"" + projectName);
		}
		fastFailRunProcess(getTmpDir(), ""mv"", ""-f"", ""input"", projectDir);
		String dylibPath = ANTLR_RUNTIME_PATH + ""/.build/debug/"";
//		System.err.println(dylibPath);
		Pair<String, String> buildResult = runProcess(projectDir, SWIFT_CMD, ""build"",
				""-Xswiftc"", ""-I""+dylibPath,
				""-Xlinker"", ""-L""+dylibPath,
				""-Xlinker"", ""-lAntlr4"",
				""-Xlinker"", ""-rpath"",
				""-Xlinker"", dylibPath);
		if (buildResult.b.length() > 0) {
			throw new IOException(""unit test build failed: "" + buildResult.a + ""\n"" + buildResult.b);
		}
	}",False,False
25,IS_MAC_ARM_64,Field,"""","""","""","""",36,1,6922,247,8,,static Boolean IS_MAC_ARM_64 = null;,False,False
26,isMacOSArm64(),Method,"""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+computeIsMacOSArm64() org.antlr.v4.test.runtime.swift.BaseSwiftTest+computeIsMacOSArm64() java.io.PrintStream+println(String) java.io.PrintStream+println(String)""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+IS_MAC_ARM_64 org.antlr.v4.test.runtime.swift.BaseSwiftTest+IS_MAC_ARM_64 java.lang.System+err org.antlr.v4.test.runtime.swift.BaseSwiftTest+IS_MAC_ARM_64 org.antlr.v4.test.runtime.swift.BaseSwiftTest+IS_MAC_ARM_64""",202,7,6961,249,10,,"private static boolean isMacOSArm64() {
		if (IS_MAC_ARM_64 == null) {
			IS_MAC_ARM_64 = computeIsMacOSArm64();
			System.err.println(""IS_MAC_ARM_64 = "" + IS_MAC_ARM_64);
		}
		return IS_MAC_ARM_64;
	}",False,False
27,computeIsMacOSArm64(),Method,"isMacOSArm64()""","""","java.lang.System+getenv(String) java.lang.System+getenv(String) java.lang.String+equalsIgnoreCase(String) java.lang.String+equalsIgnoreCase(String) java.lang.Runtime+exec(String) java.lang.Runtime+getRuntime() java.lang.Runtime+getRuntime() java.lang.Runtime+exec(String) java.io.BufferedReader+BufferedReader(Reader) java.io.InputStreamReader+InputStreamReader(InputStream) java.lang.Process+getInputStream() java.lang.Process+getInputStream() java.io.BufferedReader+readLine() java.io.BufferedReader+readLine() java.lang.String+contains(CharSequence) java.lang.String+contains(CharSequence) java.lang.Throwable+printStackTrace() java.lang.Throwable+printStackTrace()""","""",447,14,7166,257,10,,"private static boolean computeIsMacOSArm64() {
		String os = System.getenv(""RUNNER_OS"");
		if(os==null || !os.equalsIgnoreCase(""macos""))
			return false;
		try {
			Process p = Runtime.getRuntime().exec(""uname -a"");
			BufferedReader in = new BufferedReader(new InputStreamReader(p.getInputStream()));
			String uname = in.readLine();
			return uname.contains(""_ARM64_"");
		} catch (IOException e) {
			e.printStackTrace();
			return false;
		}
	}",False,False
28,"runProcess(String,String)",Method,"""","""","""","""",1431,35,7616,272,10,,"private static Pair<String,String> runProcess(String execPath, String... args) throws IOException, InterruptedException {
		List<String> argsWithArch = new ArrayList<>();
		if(USE_ARCH_ARM64 && isMacOSArm64())
			argsWithArch.addAll(Arrays.asList(""arch"", ""-arm64""));
		argsWithArch.addAll(Arrays.asList(args));
		if(VERBOSE)
			System.err.println(""Executing "" + argsWithArch.toString() + "" "" + execPath);
		final Process process = Runtime.getRuntime().exec(argsWithArch.toArray(new String[0]), null, new File(execPath));
		StreamVacuum stdoutVacuum = new StreamVacuum(process.getInputStream());
		StreamVacuum stderrVacuum = new StreamVacuum(process.getErrorStream());
		stdoutVacuum.start();
		stderrVacuum.start();
		Timer timer = new Timer();
		timer.schedule(new TimerTask() {
			@Override
			public void run() {
				try {
					process.destroy();
				} catch(Exception e) {
					e.printStackTrace(System.err);
				}
			}
		}, 120_000);
		int status = process.waitFor();
		timer.cancel();
		stdoutVacuum.join();
		stderrVacuum.join();
		if(VERBOSE)
			System.err.println(""Done executing "" + argsWithArch.toString() + "" "" + execPath);
		if (status != 0) {
			System.err.println(""Process exited with status "" + status);
			throw new IOException(""Process exited with status "" + status + "":\n"" + stdoutVacuum.toString() + ""\n"" + stderrVacuum.toString());
		}
		return new Pair<>(stdoutVacuum.toString(), stderrVacuum.toString());
	}",False,False
29,"fastFailRunProcess(String,String)",Method,"""","""","""","""",1110,30,9050,308,10,,"private static void fastFailRunProcess(String workingDir, String... command) throws IOException, InterruptedException {
		List<String> argsWithArch = new ArrayList<>();
		if(USE_ARCH_ARM64 && isMacOSArm64())
			argsWithArch.addAll(Arrays.asList(""arch"", ""-arm64""));
		argsWithArch.addAll(Arrays.asList(command));
		if(VERBOSE)
			System.err.println(""Executing "" + argsWithArch.toString() + "" "" + workingDir);
		ProcessBuilder builder = new ProcessBuilder(argsWithArch.toArray(new String[0]));
		builder.directory(new File(workingDir));
		final Process process = builder.start();
		Timer timer = new Timer();
		timer.schedule(new TimerTask() {
			@Override
			public void run() {
				try {
					process.destroy();
				} catch(Exception e) {
					e.printStackTrace(System.err);
				}
			}
		}, 120_000);
		int status = process.waitFor();
		timer.cancel();
		if(VERBOSE)
			System.err.println(""Done executing "" + argsWithArch.toString() + "" "" + workingDir);
		if (status != 0) {
			System.err.println(""Process exited with status "" + status);
			throw new IOException(""Process exited with status "" + status);
		}
	}",False,False
30,"execParser(String,String,String,boolean,boolean)",Method,"execParser(String,String,String,String,String,String,String,String,boolean)""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+writeLexerTestFile(String,boolean) org.antlr.v4.test.runtime.swift.BaseSwiftTest+writeLexerTestFile(String,boolean) org.antlr.v4.test.runtime.swift.BaseSwiftTest+writeParserTestFile(String,String,String,boolean,boolean) org.antlr.v4.test.runtime.swift.BaseSwiftTest+writeParserTestFile(String,String,String,boolean,boolean) org.antlr.v4.test.runtime.swift.BaseSwiftTest+addSourceFiles(String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+addSourceFiles(String[]) java.lang.System+currentTimeMillis() java.lang.System+currentTimeMillis() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+buildProject(String,String) org.antlr.v4.test.runtime.swift.BaseSwiftTest+buildProject(String,String) org.antlr.v4.test.runtime.swift.BaseSwiftTest+execTest(String,String) org.antlr.v4.test.runtime.swift.BaseSwiftTest+execTest(String,String) java.lang.Throwable+printStackTrace() java.lang.Throwable+printStackTrace()""","""",740,30,10163,340,2,,"@SuppressWarnings(""SameParameterValue"")
	private String execParser(String parserName,
							  String lexerName,
							  String parserStartRuleName,
							  boolean debug,
							  boolean profile)
	{
		if ( parserName==null ) {
			writeLexerTestFile(lexerName, false);
		}
		else {
			writeParserTestFile(parserName,
					lexerName,
					parserStartRuleName,
					debug,
					profile);
		}

		addSourceFiles(""main.swift"");
		String projectName = ""testcase-"" + System.currentTimeMillis();
		String projectDir = getTmpDir() + ""/"" + projectName;
		try {
			buildProject(projectDir, projectName);
			return execTest(projectDir, projectName);
		}
		catch (IOException | InterruptedException e) {
			e.printStackTrace();
			return null;
		}
	}",False,False
31,"writeParserTestFile(String,String,String,boolean,boolean)",Method,"execParser(String,String,String,boolean,boolean)""","""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+tmpdir""",2263,56,10906,370,2,,"private void writeParserTestFile(String parserName,
									 String lexerName,
									 String parserStartRuleName,
									 boolean debug,
									 boolean profile) {

		ST outputFileST = new ST(
				""import Antlr4\n"" +
						""import Foundation\n"" +
						""setbuf(stdout, nil)\n"" +
						""class TreeShapeListener: ParseTreeListener{\n"" +
						""    func visitTerminal(_ node: TerminalNode){ }\n"" +
						""    func visitErrorNode(_ node: ErrorNode){ }\n"" +
						""    func enterEveryRule(_ ctx: ParserRuleContext) throws { }\n"" +
						""    func exitEveryRule(_ ctx: ParserRuleContext) throws {\n"" +
						""        for i in 0..\\<ctx.getChildCount() {\n"" +
						""            let parent = ctx.getChild(i)?.getParent()\n"" +
						""            if (!(parent is RuleNode) || (parent as! RuleNode ).getRuleContext() !== ctx) {\n"" +
						""                throw ANTLRError.illegalState(msg: \""Invalid parse tree shape detected.\"")\n"" +
						""            }\n"" +
						""        }\n"" +
						""    }\n"" +
						""}\n"" +
						""\n"" +
						""let args = CommandLine.arguments\n"" +
						""let input = try ANTLRFileStream(args[1])\n"" +
						""let lex = <lexerName>(input)\n"" +
						""let tokens = CommonTokenStream(lex)\n"" +
						""<createParser>\n"" +
						""parser.setBuildParseTree(true)\n"" +
						""<profile>\n"" +
						""let tree = try parser.<parserStartRuleName>()\n"" +
						""<if(profile)>print(profiler.getDecisionInfo().description)<endif>\n"" +
						""try ParseTreeWalker.DEFAULT.walk(TreeShapeListener(), tree)\n""
		);
		ST createParserST = new ST(""       let parser = try <parserName>(tokens)\n"");
		if (debug) {
			createParserST =
					new ST(
							""        let parser = try <parserName>(tokens)\n"" +
									""        parser.addErrorListener(DiagnosticErrorListener())\n"");
		}
		if (profile) {
			outputFileST.add(""profile"",
					""let profiler = ProfilingATNSimulator(parser)\n"" +
							""parser.setInterpreter(profiler)"");
		}
		else {
			outputFileST.add(""profile"", new ArrayList<>());
		}
		outputFileST.add(""createParser"", createParserST);
		outputFileST.add(""parserName"", parserName);
		outputFileST.add(""lexerName"", lexerName);
		outputFileST.add(""parserStartRuleName"", parserStartRuleName);
		writeFile(tmpdir, ""main.swift"", outputFileST.render());
	}",False,False
32,"writeLexerTestFile(String,boolean)",Method,"execLexer(String,String,String,String,boolean) execParser(String,String,String,boolean,boolean)""","""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+tmpdir""",705,21,13172,427,2,,"private void writeLexerTestFile(String lexerName, boolean showDFA) {
		ST outputFileST = new ST(
				""import Antlr4\n"" +
						""import Foundation\n"" +

						""setbuf(stdout, nil)\n"" +
						""let args = CommandLine.arguments\n"" +
						""let input = try ANTLRFileStream(args[1])\n"" +
						""let lex = <lexerName>(input)\n"" +
						""let tokens = CommonTokenStream(lex)\n"" +

						""try tokens.fill()\n"" +

						""for t in tokens.getTokens() {\n"" +
						""	print(t)\n"" +
						""}\n"" +
						(showDFA ? ""print(lex.getInterpreter().getDFA(Lexer.DEFAULT_MODE).toLexerString(), terminator: \""\"" )\n"" : """"));

		outputFileST.add(""lexerName"", lexerName);
		writeFile(tmpdir, ""main.swift"", outputFileST.render());
	}",False,False
33,"generateParser(String,String,String,String,String)",Method,"""","""","org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() org.antlr.v4.test.runtime.swift.BaseSwiftTest+getTmpDir() java.util.List+isEmpty() java.util.List+isEmpty() java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.Arrays+asList(T[]) java.util.Arrays+asList(T[]) java.lang.String+substring(int,int) java.lang.String+substring(int,int) java.lang.String+lastIndexOf(int) java.lang.String+lastIndexOf(int) java.util.Set+contains(Object) java.util.Set+contains(Object) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.Set+contains(Object) java.util.Set+contains(Object) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) java.util.List+add(E) org.antlr.v4.test.runtime.swift.BaseSwiftTest+addSourceFiles(String[]) org.antlr.v4.test.runtime.swift.BaseSwiftTest+addSourceFiles(String[]) java.util.List+toArray(T[]) java.util.List+toArray(T[])""","org.antlr.v4.test.runtime.ErrorQueue+errors""",1167,34,13880,452,2,"/** 
 * Generates the parser for one test case.
 */
","/**
	 * Generates the parser for one test case.
	 */
	private void generateParser(String grammarFileName,
								String grammarStr,
								String parserName,
								String lexerName,
								String... extraOptions) {
		ErrorQueue equeue = antlrOnString(getTmpDir(), ""Swift"", grammarFileName, grammarStr, false, extraOptions);
		assertTrue(equeue.errors.isEmpty());
//		System.out.println(getTmpDir());

		List<String> files = new ArrayList<>();
		if (lexerName != null) {
			files.add(lexerName + "".swift"");
			files.add(lexerName + ""ATN.swift"");
		}

		if (parserName != null) {
			files.add(parserName + "".swift"");
			files.add(parserName + ""ATN.swift"");
			Set<String> optionsSet = new HashSet<>(Arrays.asList(extraOptions));
			String grammarName = grammarFileName.substring(0, grammarFileName.lastIndexOf('.'));
			if (!optionsSet.contains(""-no-listener"")) {
				files.add(grammarName + ""Listener.swift"");
				files.add(grammarName + ""BaseListener.swift"");
			}
			if (optionsSet.contains(""-visitor"")) {
				files.add(grammarName + ""Visitor.swift"");
				files.add(grammarName + ""BaseVisitor.swift"");
			}
		}
		addSourceFiles(files.toArray(new String[0]));
	}",False,False
