index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,annotation,full text,removed
26,onStop(),Method,,,,de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+statusUpdate de.danoeh.antennapod.activity.MediaplayerActivity+notificationReceiver de.danoeh.antennapod.activity.MediaplayerActivity+mConnection de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver,500,26,3788,107,4,,"@Override
	protected void onStop() {
		super.onStop();
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Activity stopped"");
		try {
			unregisterReceiver(statusUpdate);
		} catch (IllegalArgumentException e) {
			// ignore
		}

		try {
			unregisterReceiver(notificationReceiver);
		} catch (IllegalArgumentException e) {
			// ignore
		}

		try {
			unbindService(mConnection);
		} catch (IllegalArgumentException e) {
			// ignore
		}
		if (positionObserver != null) {
			positionObserver.cancel(true);
		}
	}",False
27,onCreateOptionsMenu(Menu),Method,,,,,172,6,4291,134,1,,"@Override
	public boolean onCreateOptionsMenu(Menu menu) {
		MenuInflater inflater = new MenuInflater(this);
		inflater.inflate(R.menu.mediaplayer, menu);
		return true;
	}",False
28,onPrepareOptionsMenu(Menu),Method,,,de.danoeh.antennapod.feed.FeedItem+getPaymentLink() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedItem+getPaymentLink() de.danoeh.antennapod.feed.FeedItem+getLink() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedItem+getLink() de.danoeh.antennapod.feed.FeedItem+getLink() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedItem+getLink() de.danoeh.antennapod.service.PlaybackService+sleepTimerActive() de.danoeh.antennapod.service.PlaybackService+sleepTimerActive() de.danoeh.antennapod.service.PlaybackService+sleepTimerActive() de.danoeh.antennapod.service.PlaybackService+sleepTimerActive(),de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService,742,18,4466,141,1,,"@Override
	public boolean onPrepareOptionsMenu(Menu menu) {

		menu.findItem(R.id.support_item).setVisible(
				media != null && media.getItem().getPaymentLink() != null);
		menu.findItem(R.id.share_link_item).setVisible(
				media != null && media.getItem().getLink() != null);
		menu.findItem(R.id.visit_website_item).setVisible(
				media != null && media.getItem().getLink() != null);

		boolean sleepTimerSet = playbackService != null
				&& playbackService.sleepTimerActive();
		boolean sleepTimerNotSet = playbackService != null
				&& !playbackService.sleepTimerActive();
		menu.findItem(R.id.set_sleeptimer_item).setVisible(sleepTimerNotSet);
		menu.findItem(R.id.disable_sleeptimer_item).setVisible(sleepTimerSet);
		return true;
	}",False
29,onOptionsItemSelected(MenuItem),Method,,,"de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.service.PlaybackService+getSleepTimerTimeLeft() de.danoeh.antennapod.service.PlaybackService+getSleepTimerTimeLeft() +onClick(DialogInterface,int)",de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService,1680,61,5211,160,1,,"@Override
	public boolean onOptionsItemSelected(MenuItem item) {
		switch (item.getItemId()) {
		case android.R.id.home:
			startActivity(new Intent(MediaplayerActivity.this,
					MainActivity.class));
			break;
		case R.id.disable_sleeptimer_item:
			if (playbackService != null) {
				AlertDialog.Builder stDialog = new AlertDialog.Builder(this);
				stDialog.setTitle(R.string.sleep_timer_label);
				stDialog.setMessage(getString(R.string.time_left_label)
						+ Converter.getDurationStringLong((int) playbackService
								.getSleepTimerTimeLeft()));
				stDialog.setPositiveButton(R.string.disable_sleeptimer_label,
						new DialogInterface.OnClickListener() {

							@Override
							public void onClick(DialogInterface dialog,
									int which) {
								dialog.dismiss();
								if (playbackService != null) {
									playbackService.disableSleepTimer();
								}
							}
						});
				stDialog.setNegativeButton(R.string.cancel_label,
						new DialogInterface.OnClickListener() {

							@Override
							public void onClick(DialogInterface dialog,
									int which) {
								dialog.dismiss();
							}
						});
				stDialog.create().show();
			}
			break;
		case R.id.set_sleeptimer_item:
			if (playbackService != null) {
				TimeDialog td = new TimeDialog(this,
						R.string.set_sleeptimer_label,
						R.string.set_sleeptimer_label) {

					@Override
					public void onTimeEntered(long millis) {
						if (playbackService != null) {
							playbackService.setSleepTimer(millis);
						}
					}
				};
				td.show();
				break;

			}
		default:
			return FeedItemMenuHandler.onMenuItemClicked(this, item,
					media.getItem());
		}
		return true;
	}",False
30,onResume(),Method,,,de.danoeh.antennapod.util.StorageUtils+checkStorageAvailability(Activity) de.danoeh.antennapod.util.StorageUtils+checkStorageAvailability(Activity) de.danoeh.antennapod.activity.MediaplayerActivity+bindToService() de.danoeh.antennapod.activity.MediaplayerActivity+bindToService(),de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG,187,9,6894,222,4,,"@Override
	protected void onResume() {
		super.onResume();
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Resuming Activity"");
		StorageUtils.checkStorageAvailability(this);
		bindToService();

	}",False
31,onConfigurationChanged(Configuration),Method,,,de.danoeh.antennapod.activity.MediaplayerActivity+setupGUI() de.danoeh.antennapod.activity.MediaplayerActivity+setupGUI() de.danoeh.antennapod.activity.MediaplayerActivity+handleStatus() de.danoeh.antennapod.activity.MediaplayerActivity+handleStatus(),de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+orientation de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver,325,13,7084,232,1,,"@Override
	public void onConfigurationChanged(Configuration newConfig) {
		super.onConfigurationChanged(newConfig);
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Configuration changed"");
		orientation = newConfig.orientation;
		if (positionObserver != null) {
			positionObserver.cancel(true);
		}
		setupGUI();
		handleStatus();

	}",False
32,onPause(),Method,,,de.danoeh.antennapod.service.PlaybackService+isPlayingVideo() de.danoeh.antennapod.service.PlaybackService+isPlayingVideo() de.danoeh.antennapod.service.PlaybackService+stop() de.danoeh.antennapod.service.PlaybackService+stop(),de.danoeh.antennapod.service.PlaybackService+isRunning de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+videoControlsToggler de.danoeh.antennapod.activity.MediaplayerActivity+videoControlsToggler,284,12,7412,246,4,,"@Override
	protected void onPause() {
		super.onPause();
		if (PlaybackService.isRunning && playbackService != null
				&& playbackService.isPlayingVideo()) {
			playbackService.stop();
		}
		if (videoControlsToggler != null) {
			videoControlsToggler.cancel(true);
		}
		finish();
	}",True
33,onCreate(Bundle),Method,,,de.danoeh.antennapod.util.StorageUtils+checkStorageAvailability(Activity) de.danoeh.antennapod.util.StorageUtils+checkStorageAvailability(Activity) de.danoeh.antennapod.feed.FeedManager+getInstance() de.danoeh.antennapod.feed.FeedManager+getInstance() de.danoeh.antennapod.activity.MediaplayerActivity+bindToService() de.danoeh.antennapod.activity.MediaplayerActivity+bindToService(),de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+orientation de.danoeh.antennapod.activity.MediaplayerActivity+manager,439,13,7699,259,4,,"@Override
	protected void onCreate(Bundle savedInstanceState) {
		super.onCreate(savedInstanceState);
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Creating Activity"");
		StorageUtils.checkStorageAvailability(this);

		orientation = getResources().getConfiguration().orientation;
		manager = FeedManager.getInstance();
		getWindow().setFormat(PixelFormat.TRANSPARENT);
		getSupportActionBar().setDisplayHomeAsUpEnabled(true);
		bindToService();
	}",True
34,bindToService(),Method,onResume() onCreate(Bundle),,de.danoeh.antennapod.activity.MediaplayerActivity+setupGUI() de.danoeh.antennapod.activity.MediaplayerActivity+setupGUI() de.danoeh.antennapod.activity.MediaplayerActivity+handleStatus() de.danoeh.antennapod.activity.MediaplayerActivity+handleStatus(),de.danoeh.antennapod.service.PlaybackService+isRunning de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.PodcastApp+PREF_NAME de.danoeh.antennapod.service.PlaybackService+PREF_LAST_PLAYED_ID de.danoeh.antennapod.service.PlaybackService+PREF_LAST_PLAYED_FEED_ID de.danoeh.antennapod.service.PlaybackService+EXTRA_FEED_ID de.danoeh.antennapod.service.PlaybackService+EXTRA_MEDIA_ID de.danoeh.antennapod.service.PlaybackService+EXTRA_START_WHEN_PREPARED de.danoeh.antennapod.service.PlaybackService+EXTRA_SHOULD_STREAM de.danoeh.antennapod.service.PlaybackService+PREF_LAST_IS_STREAM de.danoeh.antennapod.activity.MediaplayerActivity+mConnection de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+status de.danoeh.antennapod.activity.MediaplayerActivity+mConnection de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG,1335,36,8141,272,2,,"private void bindToService() {
		Intent serviceIntent = new Intent(this, PlaybackService.class);
		boolean bound = false;
		if (!PlaybackService.isRunning) {
			if (AppConfig.DEBUG)
				Log.d(TAG, ""Trying to restore last played media"");
			SharedPreferences prefs = getApplicationContext()
					.getSharedPreferences(PodcastApp.PREF_NAME, 0);
			long mediaId = prefs.getLong(PlaybackService.PREF_LAST_PLAYED_ID,
					-1);
			long feedId = prefs.getLong(
					PlaybackService.PREF_LAST_PLAYED_FEED_ID, -1);
			if (mediaId != -1 && feedId != -1) {
				serviceIntent.putExtra(PlaybackService.EXTRA_FEED_ID, feedId);
				serviceIntent.putExtra(PlaybackService.EXTRA_MEDIA_ID, mediaId);
				serviceIntent.putExtra(
						PlaybackService.EXTRA_START_WHEN_PREPARED, false);
				serviceIntent.putExtra(PlaybackService.EXTRA_SHOULD_STREAM,
						prefs.getBoolean(PlaybackService.PREF_LAST_IS_STREAM,
								true));
				startService(serviceIntent);
				bound = bindService(serviceIntent, mConnection,
						Context.BIND_AUTO_CREATE);
			} else {
				if (AppConfig.DEBUG)
					Log.d(TAG, ""No last played media found"");
				status = PlayerStatus.STOPPED;
				setupGUI();
				handleStatus();
			}
		} else {
			bound = bindService(serviceIntent, mConnection, 0);
		}
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Result for service binding: "" + bound);
	}",False
35,handleStatus(),Method,onConfigurationChanged(Configuration) bindToService() queryService(),,"de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+setupPositionObserver() de.danoeh.antennapod.activity.MediaplayerActivity+setupPositionObserver() de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+loadMediaInfo() de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int) de.danoeh.antennapod.activity.MediaplayerActivity+setStatusMsg(int,int)",de.danoeh.antennapod.activity.MediaplayerActivity+status de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+butPlay de.danoeh.antennapod.activity.MediaplayerActivity+butPlay de.danoeh.antennapod.activity.MediaplayerActivity+butPlay de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG,1193,42,9479,309,2,,"private void handleStatus() {
		switch (status) {

		case ERROR:
			setStatusMsg(R.string.player_error_msg, View.VISIBLE);
			break;
		case PAUSED:
			setStatusMsg(R.string.player_paused_msg, View.VISIBLE);
			loadMediaInfo();
			if (positionObserver != null) {
				positionObserver.cancel(true);
				positionObserver = null;
			}
			butPlay.setImageResource(R.drawable.av_play);
			break;
		case PLAYING:
			setStatusMsg(R.string.player_playing_msg, View.INVISIBLE);
			loadMediaInfo();
			setupPositionObserver();
			butPlay.setImageResource(R.drawable.av_pause);
			break;
		case PREPARING:
			setStatusMsg(R.string.player_preparing_msg, View.VISIBLE);
			loadMediaInfo();
			break;
		case STOPPED:
			setStatusMsg(R.string.player_stopped_msg, View.VISIBLE);
			break;
		case PREPARED:
			loadMediaInfo();
			setStatusMsg(R.string.player_ready_msg, View.VISIBLE);
			butPlay.setImageResource(R.drawable.av_play);
			break;
		case SEEKING:
			setStatusMsg(R.string.player_seeking_msg, View.VISIBLE);
			break;
		case AWAITING_VIDEO_SURFACE:
			if (AppConfig.DEBUG)
				Log.d(TAG, ""Preparing video playback"");
			this.setRequestedOrientation(ActivityInfo.SCREEN_ORIENTATION_LANDSCAPE);
		}
	}",False
36,"setStatusMsg(int,int)",Method,handleStatus() handleStatus() handleStatus() handleStatus() handleStatus() handleStatus() handleStatus(),,,de.danoeh.antennapod.activity.MediaplayerActivity+orientation de.danoeh.antennapod.activity.MediaplayerActivity+txtvStatus de.danoeh.antennapod.activity.MediaplayerActivity+txtvStatus,234,8,10675,352,2,,"private void setStatusMsg(int resId, int visibility) {
		if (orientation == Configuration.ORIENTATION_PORTRAIT) {
			if (visibility == View.VISIBLE) {
				txtvStatus.setText(resId);
			}
			txtvStatus.setVisibility(visibility);
		}
	}",False
37,setupPositionObserver(),Method,handleStatus(),,+() +onProgressUpdate(Void[]),de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+positionObserver,1065,33,10912,362,2,,"@SuppressLint(""NewApi"")
	private void setupPositionObserver() {
		if (positionObserver == null || positionObserver.isCancelled()) {
			if (AppConfig.DEBUG)
				Log.d(TAG, ""Setting up position observer"");
			positionObserver = new MediaPositionObserver() {

				@Override
				protected void onProgressUpdate(Void... v) {
					super.onProgressUpdate();
					int currentPosition = playbackService.getPlayer()
							.getCurrentPosition();
					media.setPosition(currentPosition);
					txtvPosition.setText(Converter
							.getDurationStringLong(currentPosition));
					txtvLength.setText(Converter
							.getDurationStringLong(playbackService.getPlayer()
									.getDuration()));
					updateProgressbarPosition();
					pagerAdapter.notifyMediaPositionChanged();
				}

			};
			if (android.os.Build.VERSION.SDK_INT > android.os.Build.VERSION_CODES.GINGERBREAD_MR1) {
				positionObserver.executeOnExecutor(
						AsyncTask.THREAD_POOL_EXECUTOR,
						playbackService.getPlayer());
			} else {
				positionObserver.execute(playbackService.getPlayer());
			}

		}
	}",False
38,updateProgressbarPosition(),Method,,,de.danoeh.antennapod.service.PlaybackService+getPlayer() de.danoeh.antennapod.service.PlaybackService+getPlayer(),de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition,315,8,11980,395,2,,"private void updateProgressbarPosition() {
		if (AppConfig.DEBUG)
			Log.d(TAG, ""Updating progressbar info"");
		MediaPlayer player = playbackService.getPlayer();
		float progress = ((float) player.getCurrentPosition())
				/ player.getDuration();
		sbPosition.setProgress((int) (progress * sbPosition.getMax()));
	}",False
39,loadMediaInfo(),Method,handleStatus() handleStatus() handleStatus() handleStatus(),,de.danoeh.antennapod.feed.FeedItem+getTitle() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedItem+getTitle() de.danoeh.antennapod.feed.Feed+getTitle() de.danoeh.antennapod.feed.FeedItem+getFeed() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedMedia+getItem() de.danoeh.antennapod.feed.FeedItem+getFeed() de.danoeh.antennapod.feed.Feed+getTitle() de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.feed.FeedMedia+getPosition() de.danoeh.antennapod.feed.FeedMedia+getPosition() de.danoeh.antennapod.service.PlaybackService+isShouldStream() de.danoeh.antennapod.service.PlaybackService+isShouldStream() de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.util.Converter+getDurationStringLong(int) de.danoeh.antennapod.feed.FeedMedia+getDuration() de.danoeh.antennapod.feed.FeedMedia+getDuration() de.danoeh.antennapod.feed.FeedMedia+getPosition() de.danoeh.antennapod.feed.FeedMedia+getPosition() de.danoeh.antennapod.feed.FeedMedia+getDuration() de.danoeh.antennapod.feed.FeedMedia+getDuration(),de.danoeh.antennapod.activity.MediaplayerActivity+mediaInfoLoaded de.danoeh.antennapod.AppConfig+DEBUG de.danoeh.antennapod.activity.MediaplayerActivity+TAG de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+orientation de.danoeh.antennapod.activity.MediaplayerActivity+pagerAdapter de.danoeh.antennapod.activity.MediaplayerActivity+txtvPosition de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+playbackService de.danoeh.antennapod.activity.MediaplayerActivity+txtvLength de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+media de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition de.danoeh.antennapod.activity.MediaplayerActivity+mediaInfoLoaded,827,28,12298,404,2,,"private void loadMediaInfo() {
		if (!mediaInfoLoaded) {
			if (AppConfig.DEBUG)
				Log.d(TAG, ""Loading media info"");
			if (media != null) {
				getSupportActionBar().setSubtitle(media.getItem().getTitle());
				getSupportActionBar().setTitle(
						media.getItem().getFeed().getTitle());
				if (orientation == Configuration.ORIENTATION_PORTRAIT) {
					pagerAdapter.notifyDataSetChanged();

				}

				txtvPosition.setText(Converter.getDurationStringLong((media
						.getPosition())));

				if (!playbackService.isShouldStream()) {
					txtvLength.setText(Converter.getDurationStringLong(media
							.getDuration()));
					float progress = ((float) media.getPosition())
							/ media.getDuration();
					sbPosition.setProgress((int) (progress * sbPosition
							.getMax()));
				}
			}
			mediaInfoLoaded = true;
		}
	}",False
40,setupGUI(),Method,onConfigurationChanged(Configuration) bindToService() queryService(),,"+onProgressChanged(SeekBar,int,boolean)",de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition de.danoeh.antennapod.activity.MediaplayerActivity+txtvPosition de.danoeh.antennapod.activity.MediaplayerActivity+txtvLength de.danoeh.antennapod.activity.MediaplayerActivity+butPlay de.danoeh.antennapod.activity.MediaplayerActivity+butRev de.danoeh.antennapod.activity.MediaplayerActivity+butFF de.danoeh.antennapod.activity.MediaplayerActivity+sbPosition +duration +prog,2806,93,13128,433,2,,"private void setupGUI() {
		setContentView(R.layout.mediaplayer_activity);
		sbPosition = (SeekBar) findViewById(R.id.sbPosition);
		txtvPosition = (TextView) findViewById(R.id.txtvPosition);
		txtvLength = (TextView) findViewById(R.id.txtvLength);
		butPlay = (ImageButton) findViewById(R.id.butPlay);
		butRev = (ImageButton) findViewById(R.id.butRev);
		butFF = (ImageButton) findViewById(R.id.butFF);

		// SEEKBAR SETUP

		sbPosition.setOnSeekBarChangeListener(new OnSeekBarChangeListener() {
			int duration;
			float prog;

			@Override
			public void onProgressChanged(SeekBar seekBar, int progress,
					boolean fromUser) {
				if (fromUser && PlaybackService.isRunning) {
					prog = progress / ((float) seekBar.getMax());
					duration = playbackService.getPlayer().getDuration();
					txtvPosition.setText(Converter
							.getDurationStringLong((int) (prog * duration)));
				}

			}

			@Override
			public void onStartTrackingTouch(SeekBar seekBar) {
				// interrupt position Observer, restart later
				if (positionObserver != null) {
					positionObserver.cancel(true);
					positionObserver = null;
				}
			}

			@Override
			public void onStopTrackingTouch(SeekBar seekBar) {
				if (PlaybackService.isRunning) {
					playbackService.seek((int) (prog * duration));
					setupPositionObserver();
				}
			}
		});

		// BUTTON SETUP

		butPlay.setOnClickListener(playbuttonListener);

		butFF.setOnClickListener(new OnClickListener() {
			@Override
			public void onClick(View v) {
				if (status == PlayerStatus.PLAYING) {
					playbackService.seekDelta(DEFAULT_SEEK_DELTA);
				}
			}
		});

		butRev.setOnClickListener(new OnClickListener() {
			@Override
			public void onClick(View v) {
				if (status == PlayerStatus.PLAYING) {
					playbackService.seekDelta(-DEFAULT_SEEK_DELTA);
				}
			}
		});

		// PORTRAIT ORIENTATION SETUP

		if (orientation == Configuration.ORIENTATION_PORTRAIT) {
			txtvStatus = (TextView) findViewById(R.id.txtvStatus);
			viewpager = (ViewPager) findViewById(R.id.viewpager);
			tabs = (TabPageIndicator) findViewById(R.id.tabs);

			int tabcount = 2;
			if (media != null && media.getItem().getSimpleChapters() != null) {
				tabcount = 3;
			}
			pagerAdapter = new MediaPlayerPagerAdapter(
					getSupportFragmentManager(), tabcount, this);
			viewpager.setAdapter(pagerAdapter);
			tabs.setViewPager(viewpager);
		} else {
			videoOverlay = (LinearLayout) findViewById(R.id.overlay);
			videoview = (VideoView) findViewById(R.id.videoview);
			videoview.getHolder().addCallback(this);
			videoview.setOnClickListener(playbuttonListener);
			videoview.setOnTouchListener(onVideoviewTouched);
			setupVideoControlsToggler();
			getWindow().setFlags(WindowManager.LayoutParams.FLAG_FULLSCREEN,
					WindowManager.LayoutParams.FLAG_FULLSCREEN);
		}
	}",False
41,playbuttonListener,Field,,,,,314,11,15937,527,2,,"private OnClickListener playbuttonListener = new OnClickListener() {
		@Override
		public void onClick(View v) {
			if (status == PlayerStatus.PLAYING) {
				playbackService.pause(true);
			} else if (status == PlayerStatus.PAUSED
					|| status == PlayerStatus.PREPARED) {
				playbackService.play();
			}
		}
	};",False
42,onVideoviewTouched,Field,,,,,456,19,16254,539,2,,"private View.OnTouchListener onVideoviewTouched = new View.OnTouchListener() {

		@Override
		public boolean onTouch(View v, MotionEvent event) {
			if (event.getAction() == MotionEvent.ACTION_DOWN) {
				if (videoControlsToggler != null) {
					videoControlsToggler.cancel(true);
				}
				toggleVideoControlsVisibility();
				if (videoControlsShowing) {
					setupVideoControlsToggler();
				}

				return true;
			} else {
				return false;
			}
		}
	};",True
