index,name,type,inner invocations,external invocations,calls,visits,length,lines,start location,definition line,modifier,annotation,full text,removed
20,MasterServiceHandler(InetSocketAddress),Method,,,"java.lang.System+currentTimeMillis() java.lang.System+currentTimeMillis() tachyon.PrefixList+PrefixList(ArrayList<String>) tachyon.PrefixList+PrefixList(ArrayList<String>) java.util.Collections+synchronizedList(List) java.util.Collections+synchronizedList(List) java.util.ArrayList+ArrayList() tachyon.MasterServiceHandler+recoveryFromLog() tachyon.MasterServiceHandler+recoveryFromLog() tachyon.MasterServiceHandler+writeCheckpoint() tachyon.MasterServiceHandler+writeCheckpoint() tachyon.HdfsClient+HdfsClient(String) tachyon.MasterLogWriter+MasterLogWriter(String) java.lang.Thread+Thread(Runnable) tachyon.HeartbeatThread+HeartbeatThread(HeartbeatExecutor,int) tachyon.MasterServiceHandler.MasterHeartbeatExecutor+MasterHeartbeatExecutor() java.lang.Thread+start() java.lang.Thread+start() tachyon.WebServer+WebServer(String,InetSocketAddress) java.net.InetSocketAddress+InetSocketAddress(String,int) java.net.InetSocketAddress+getHostName() java.net.InetSocketAddress+getHostName() tachyon.WebServer+setHandler(AbstractHandler) tachyon.WebServer+setHandler(AbstractHandler) tachyon.WebServerMasterHandler+WebServerMasterHandler(MasterServiceHandler) tachyon.WebServer+startWebServer() tachyon.WebServer+startWebServer()",tachyon.MasterServiceHandler+START_TIME_MS tachyon.MasterServiceHandler+START_TIME_NS_PREFIX tachyon.MasterServiceHandler+START_TIME_MS tachyon.MasterServiceHandler+START_TIME_MS tachyon.MasterServiceHandler+ADDRESS tachyon.MasterServiceHandler+mWhiteList tachyon.Config+WHITELIST tachyon.MasterServiceHandler+mPinList tachyon.Config+PINLIST tachyon.MasterServiceHandler+mIdPinList tachyon.Config+MASTER_SUBSUME_HDFS tachyon.Config+HDFS_ADDRESS tachyon.MasterServiceHandler+mMasterLogWriter tachyon.Config+MASTER_LOG_FILE tachyon.MasterServiceHandler+mHeartbeatThread tachyon.Config+MASTER_HEARTBEAT_INTERVAL_MS tachyon.MasterServiceHandler+mHeartbeatThread tachyon.MasterServiceHandler+mWebServer tachyon.Config+MASTER_WEB_PORT tachyon.MasterServiceHandler+mWebServer tachyon.MasterServiceHandler+mWebServer,1137,30,4348,137,1,,"public MasterServiceHandler(InetSocketAddress address) {
    START_TIME_MS = System.currentTimeMillis();
    // TODO This name need to be changed.
    START_TIME_NS_PREFIX = START_TIME_MS - (START_TIME_MS % 1000000);
    ADDRESS = address;

    mWhiteList = new PrefixList(Config.WHITELIST);
    mPinList = new PrefixList(Config.PINLIST);
    mIdPinList = Collections.synchronizedList(new ArrayList<Integer>());

    // TODO Fault recovery: need user counter info;
    recoveryFromLog();
    writeCheckpoint();

    if (Config.MASTER_SUBSUME_HDFS) {
      HdfsClient hdfs = new HdfsClient(Config.HDFS_ADDRESS);
      //      subsumeHdfs(hdfs, Config.HDFS_ADDRESS);
    }

    mMasterLogWriter = new MasterLogWriter(Config.MASTER_LOG_FILE);

    mHeartbeatThread = new Thread(new HeartbeatThread(
        new MasterHeartbeatExecutor(), Config.MASTER_HEARTBEAT_INTERVAL_MS));
    mHeartbeatThread.start();

    mWebServer = new WebServer(""Tachyon Master Server"",
        new InetSocketAddress(address.getHostName(), Config.MASTER_WEB_PORT));
    mWebServer.setHandler(new WebServerMasterHandler(this));
    mWebServer.startWebServer();
  }",False
21,cmd_ls(String),Method,,,java.util.ArrayList+ArrayList() java.util.Map+values() java.util.Map+values() java.lang.String+startsWith(String) tachyon.INode+getName() tachyon.INode+getName() java.lang.String+startsWith(String) java.util.ArrayList+add(E) java.util.ArrayList+add(E) tachyon.INode+getName() tachyon.INode+getName(),tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles,340,13,5489,169,1,,"@Override
  public List<String> cmd_ls(String folder) throws TException {
    ArrayList<String> ret = new ArrayList<String>();
    synchronized (mFiles) {
      for (INode fileInfo : mFiles.values()) {
        if (fileInfo.getName().startsWith(folder)) {
          ret.add(fileInfo.getName());
        }
      }

      return ret;
    }
  }",False
22,getStarttimeMs(),Method,,,,tachyon.MasterServiceHandler+START_TIME_MS,60,3,5833,182,1,,"public long getStarttimeMs() {
    return START_TIME_MS;
  }",False
23,toHtml(),Method,,"tachyon.WebServerMasterHandler+handle(String,Request,HttpServletRequest,HttpServletResponse)",java.lang.System+currentTimeMillis() java.lang.System+currentTimeMillis() java.lang.StringBuilder+StringBuilder(String) tachyon.CommonUtils+convertMillis(long) tachyon.CommonUtils+convertMillis(long) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) tachyon.PrefixList+toHtml(String) tachyon.PrefixList+toHtml(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) tachyon.PrefixList+toHtml(String) tachyon.PrefixList+toHtml(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.util.Map+size() java.util.Map+size() java.util.ArrayList+ArrayList(Collection) java.util.Map+keySet() java.util.Map+keySet() java.util.Collections+sort(List) java.util.Collections+sort(List) java.util.List+size() java.util.List+size() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) tachyon.WorkerInfo+toHtml() java.util.Map+get(Object) java.util.Map+get(Object) java.util.List+get(int) java.util.List+get(int) tachyon.WorkerInfo+toHtml() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.util.Map+size() java.util.Map+size() java.util.ArrayList+ArrayList(Collection) java.util.Map+keySet() java.util.Map+keySet() java.util.Collections+sort(List) java.util.Collections+sort(List) java.util.List+size() java.util.List+size() java.util.Map+get(Object) java.util.Map+get(Object) java.util.List+get(int) java.util.List+get(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) tachyon.INode+toString() tachyon.INode+toString() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString(),tachyon.MasterServiceHandler+START_TIME_MS tachyon.MasterServiceHandler+ADDRESS tachyon.MasterServiceHandler+mWhiteList tachyon.MasterServiceHandler+mPinList tachyon.MasterServiceHandler+mWorkers tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mWorkers tachyon.MasterServiceHandler+mWorkers tachyon.MasterServiceHandler+mWorkers tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles tachyon.INode+mId tachyon.INode+mName tachyon.Config+DEBUG,1438,37,5897,186,1,,"public String toHtml() {
    long timeMs = System.currentTimeMillis() - START_TIME_MS;
    StringBuilder sb = new StringBuilder(""<h1> Tachyon has been running @ "" + ADDRESS + 
        "" for "" + CommonUtils.convertMillis(timeMs) + "" </h1> \n"");

    sb.append(mWhiteList.toHtml(""WhiteList""));

    sb.append(mPinList.toHtml(""PinList""));

    synchronized (mWorkers) {
      synchronized (mFiles) {
        sb.append(""<h2>"" + mWorkers.size() + "" worker(s) are running: </h2>"");
        List<Long> workerList = new ArrayList<Long>(mWorkers.keySet());
        Collections.sort(workerList);
        for (int k = 0; k < workerList.size(); k ++) {
          sb.append(""<strong>Worker "" + (k + 1) + "" </strong>: "" + 
              mWorkers.get(workerList.get(k)).toHtml() + ""<br \\>"");
        }

        sb.append(""<h2>"" + mFiles.size() + "" File(s): </h2>"");
        List<Integer> fileIdList = new ArrayList<Integer>(mFiles.keySet());
        Collections.sort(fileIdList);
        for (int k = 0; k < fileIdList.size(); k ++) {
          INode tINode = mFiles.get(fileIdList.get(k));
          sb.append(""<strong>File "" + (k + 1) + "" </strong>: "");
          sb.append(""ID: "").append(tINode.mId).append(""; "");
          sb.append(""Path: "").append(tINode.mName).append(""; "");
          if (Config.DEBUG) {
            sb.append(tINode.toString());
          }
          sb.append(""<br \\>"");
        }
      }
    }

    return sb.toString();
  }",True
24,user_createFile(String),Method,,,"tachyon.MasterServiceHandler+user_createFile(String,boolean,int) tachyon.MasterServiceHandler+user_createFile(String,boolean,int)",,183,5,7339,225,1,,"@Override
  public int user_createFile(String filePath)
      throws FileAlreadyExistException, TException, InvalidPathException {
    return user_createFile(filePath, false, -1);
  }",False
25,"user_createFile(String,boolean,int)",Method,user_createFile(String),,"tachyon.CommonUtils+parametersToString(Object[]) tachyon.CommonUtils+parametersToString(Object[]) java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) tachyon.INodeFile+INodeFile(String,int,int) java.util.concurrent.atomic.AtomicInteger+addAndGet(int) java.util.concurrent.atomic.AtomicInteger+addAndGet(int) tachyon.PrefixList+inList(String) tachyon.PrefixList+inList(String) tachyon.PrefixList+inList(String) tachyon.PrefixList+inList(String) tachyon.MasterLogWriter+appendAndFlush(INode) tachyon.MasterLogWriter+appendAndFlush(INode) java.util.Map+put(K,V) java.util.Map+put(K,V) java.util.Map+put(K,V) java.util.Map+put(K,V) tachyon.PrefixList+inList(String) tachyon.PrefixList+inList(String) java.util.List+add(int,E) java.util.List+add(int,E)",tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mDatasetCounter tachyon.INode+mPin tachyon.MasterServiceHandler+mPinList tachyon.INode+mCache tachyon.MasterServiceHandler+mWhiteList tachyon.MasterServiceHandler+mMasterLogWriter tachyon.MasterServiceHandler+mFilePathToId tachyon.INode+mId tachyon.MasterServiceHandler+mFiles tachyon.INode+mId tachyon.MasterServiceHandler+mPinList tachyon.MasterServiceHandler+mIdPinList tachyon.INode+mId tachyon.MasterServiceHandler+LOG tachyon.INode+mId,1002,31,7526,230,1,,"public int user_createFile(String filePath, boolean isSubDataset, int parentFileId)
      throws FileAlreadyExistException, TException, InvalidPathException {
    String parameters = CommonUtils.parametersToString(filePath);
    LOG.info(""user_createFile"" + parameters);

    INode inode = null;

    synchronized (mFiles) {
      if (mFilePathToId.containsKey(filePath)) {
        LOG.info(filePath + "" already exists."");
        throw new FileAlreadyExistException(""File "" + filePath + "" already exists."");
      }

      inode = new INodeFile(filePath, mDatasetCounter.addAndGet(1), parentFileId);
      inode.mPin = mPinList.inList(filePath);
      inode.mCache = mWhiteList.inList(filePath);

      mMasterLogWriter.appendAndFlush(inode);

      mFilePathToId.put(filePath, inode.mId);
      mFiles.put(inode.mId, inode);

      if (mPinList.inList(filePath)) {
        mIdPinList.add(inode.mId);
      }

      LOG.info(""user_createFile: File Created: "" + inode);
    }

    return inode.mId;
  }",False
26,user_deleteById(int),Method,,,java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.List+remove(int) java.util.List+remove(int) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+remove(Object) tachyon.MasterLogWriter+appendAndFlush(INode) tachyon.MasterLogWriter+appendAndFlush(INode),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mIdPinList tachyon.MasterServiceHandler+mIdPinList tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.INode+mName tachyon.INode+mId tachyon.INode+mId tachyon.MasterServiceHandler+mMasterLogWriter,737,20,10729,310,1,,"@Override
  public void user_deleteById(int fileId) throws FileDoesNotExistException, TException {
    LOG.info(""user_deleteById("" + fileId + "")"");
    // Only remove meta data from master. The data in workers will be evicted since no further
    // application can read them. (Based on LRU) TODO May change it to be active from V0.2. 
    synchronized (mFiles) {
      if (!mFiles.containsKey(fileId)) {
        throw new FileDoesNotExistException(""Failed to delete "" + fileId);
      }

      synchronized (mIdPinList) {
        mIdPinList.remove(fileId);
      }
      INode inode = mFiles.remove(fileId);
      mFilePathToId.remove(inode.mName);
      inode.mId = - inode.mId;

      mMasterLogWriter.appendAndFlush(inode);
    }
  }",False
27,user_deleteByPath(String),Method,,,java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.List+remove(Object) java.util.List+remove(Object) java.lang.Integer+Integer(int) java.util.Map+remove(Object) java.util.Map+remove(Object) tachyon.MasterLogWriter+appendAndFlush(INode) tachyon.MasterLogWriter+appendAndFlush(INode),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mIdPinList tachyon.MasterServiceHandler+mIdPinList tachyon.MasterServiceHandler+mFiles tachyon.INode+mId tachyon.INode+mId tachyon.MasterServiceHandler+mMasterLogWriter,771,21,11470,331,1,,"@Override
  public void user_deleteByPath(String filePath) throws FileDoesNotExistException, TException {
    LOG.info(""user_deleteByPath("" + filePath + "")"");
    // Only remove meta data from master. The data in workers will be evicted since no further
    // application can read them. (Based on LRU) TODO May change it to be active from V0.2. 
    synchronized (mFiles) {
      if (!mFilePathToId.containsKey(filePath)) {
        throw new FileDoesNotExistException(""Failed to delete "" + filePath);
      }

      int id = mFilePathToId.remove(filePath);

      synchronized (mIdPinList) {
        mIdPinList.remove(new Integer(id));
      }
      INode inode = mFiles.remove(id);
      inode.mId = - inode.mId;

      mMasterLogWriter.appendAndFlush(inode);
    }
  }",False
28,user_getLocalWorker(String),Method,,,java.util.Map+keySet() java.util.Map+keySet() java.lang.String+equals(Object) java.net.InetSocketAddress+getHostName() java.net.InetSocketAddress+getHostName() java.lang.String+equals(Object) java.net.InetSocketAddress+getHostName() java.net.InetSocketAddress+getHostName() java.net.InetSocketAddress+getPort() java.net.InetSocketAddress+getPort() java.util.Map+keySet() java.util.Map+keySet(),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mWorkers tachyon.MasterServiceHandler+mWorkerAddressToId tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mWorkers,674,15,13366,379,1,,"@Override
  public NetAddress user_getLocalWorker(String host)
      throws NoLocalWorkerException, TException {
    LOG.info(""user_getLocalWorker("" + host + "")"");
    synchronized (mWorkers) {
      for (InetSocketAddress address: mWorkerAddressToId.keySet()) {
        if (address.getHostName().equals(host)) {
          LOG.info(""user_getLocalWorker(return good result: "" + address);
          return new NetAddress(address.getHostName(), address.getPort());
        }
      }
    }
    LOG.info(""user_getLocalWorker: no local worker: "" + host + "" "" + mWorkers.keySet());
    throw new NoLocalWorkerException(""user_getLocalWorker("" + host + "") has no local worker."");
  }",False
29,user_getClientFileInfoById(int),Method,,,java.util.Map+get(Object) java.util.Map+get(Object),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles tachyon.INode+mId tachyon.INode+mName tachyon.INode+mCheckpointPath tachyon.INode+mPin tachyon.INode+mCache tachyon.MasterServiceHandler+LOG,700,19,14044,395,1,,"@Override
  public ClientFileInfo user_getClientFileInfoById(int fileId)
      throws FileDoesNotExistException, TException {
    LOG.info(""user_getClientFileInfoById("" + fileId + "")"");
    synchronized (mFiles) {
      INode inode = mFiles.get(fileId);
      if (inode == null) {
        throw new FileDoesNotExistException(""FileId "" + fileId + "" does not exist."");
      }
      ClientFileInfo ret = new ClientFileInfo();
      ret.id = inode.mId;
      ret.fileName = inode.mName;
      ret.checkpointPath = inode.mCheckpointPath;
      ret.needPin = inode.mPin;
      ret.needCache = inode.mCache;
      LOG.info(""user_getClientFileInfoById("" + fileId + ""): ""  + ret);
      return ret;
    }
  }",False
30,user_getClientFileInfoByPath(String),Method,,,java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.INode+mId tachyon.INode+mName tachyon.INode+mCheckpointPath tachyon.INode+mPin tachyon.INode+mCache tachyon.MasterServiceHandler+LOG,760,20,14748,415,1,,"@Override
  public ClientFileInfo user_getClientFileInfoByPath(String filePath)
      throws FileDoesNotExistException, TException {
    LOG.info(""user_getClientFileInfoByPath("" + filePath + "")"");
    synchronized (mFiles) {
      if (!mFilePathToId.containsKey(filePath)) {
        throw new FileDoesNotExistException(""File "" + filePath + "" does not exist."");
      }

      INode inode = mFiles.get(mFilePathToId.get(filePath));
      ClientFileInfo ret = new ClientFileInfo();
      ret.id = inode.mId;
      ret.fileName = inode.mName;
      ret.checkpointPath = inode.mCheckpointPath;
      ret.needPin = inode.mPin;
      ret.needCache = inode.mCache;
      LOG.info(""user_getClientFileInfoByPath("" + filePath + "") : "" + ret);
      return ret;
    }
  }",False
31,user_getFileLocationsById(int),Method,,,java.util.Map+get(Object) java.util.Map+get(Object) java.util.ArrayList+ArrayList(Collection),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+LOG tachyon.INode+mLocations tachyon.INode+mLocations,601,15,15512,436,1,,"@Override
  public List<NetAddress> user_getFileLocationsById(int fileId)
      throws FileDoesNotExistException, TException {
    LOG.info(""user_getFileLocationsById: "" + fileId);
    synchronized (mFiles) {
      INode inode = mFiles.get(fileId);
      if (inode == null) {
        throw new FileDoesNotExistException(""FileId "" + fileId + "" does not exist."");
      }
      LOG.info(""user_getFileLocationsById: "" + fileId + "" good return"");
      ArrayList<NetAddress> ret = new ArrayList<NetAddress>(inode.mLocations.size());
      ret.addAll(inode.mLocations.values());
      return ret;
    }
  }",False
32,user_getFileLocationsByPath(String),Method,,,java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.ArrayList+ArrayList(Collection),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.INode+mLocations tachyon.INode+mLocations tachyon.MasterServiceHandler+LOG,663,16,16117,452,1,,"@Override
  public List<NetAddress> user_getFileLocationsByPath(String filePath)
      throws FileDoesNotExistException, TException {
    LOG.info(""user_getFileLocationsByPath("" + filePath + "")"");
    synchronized (mFiles) {
      if (!mFilePathToId.containsKey(filePath)) {
        throw new FileDoesNotExistException(""File "" + filePath + "" does not exist."");
      }

      INode inode = mFiles.get(mFilePathToId.get(filePath));
      ArrayList<NetAddress> ret = new ArrayList<NetAddress>(inode.mLocations.size());
      ret.addAll(inode.mLocations.values());
      LOG.info(""user_getFileLocationsByPath("" + filePath + "") : "" + ret);
      return ret;
    }
  }",False
33,user_getFileId(String),Method,"user_renameFile(String,String)",,java.util.Map+containsKey(Object) java.util.Map+containsKey(Object) java.util.Map+get(Object) java.util.Map+get(Object),tachyon.MasterServiceHandler+LOG tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+LOG,368,13,16784,469,1,,"@Override
  public int user_getFileId(String filePath) throws TException {
    LOG.info(""user_getFileId("" + filePath + "")"");
    int ret = 0;
    synchronized (mFiles) {
      if (mFilePathToId.containsKey(filePath)) {
        ret = mFilePathToId.get(filePath);
      }
    }

    LOG.info(""user_getFileId("" + filePath + "") returns FileId "" + ret);
    return ret;
  }",False
34,user_getUserId(),Method,,,java.util.concurrent.atomic.AtomicInteger+addAndGet(int) java.util.concurrent.atomic.AtomicInteger+addAndGet(int),tachyon.MasterServiceHandler+mUserCounter,102,4,18960,528,1,,"@Override
  public long user_getUserId() throws TException {
    return mUserCounter.addAndGet(1);
  }",False
35,user_outOfMemoryForPinFile(int),Method,,,,tachyon.MasterServiceHandler+LOG,171,4,19066,533,1,,"@Override
  public void user_outOfMemoryForPinFile(int fileId) throws TException {
    LOG.error(""The user can not allocate enough space for PIN list File "" + fileId);
  }",False
36,"user_renameFile(String,String)",Method,,,"tachyon.MasterServiceHandler+user_getFileId(String) tachyon.MasterServiceHandler+user_getFileId(String) java.util.Map+remove(Object) java.util.Map+remove(Object) java.util.Map+put(K,V) java.util.Map+put(K,V) java.util.Map+get(Object) java.util.Map+get(Object) tachyon.MasterLogWriter+appendAndFlush(INode) tachyon.MasterLogWriter+appendAndFlush(INode)",tachyon.MasterServiceHandler+mFiles tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFilePathToId tachyon.MasterServiceHandler+mFiles tachyon.INode+mName tachyon.MasterServiceHandler+mMasterLogWriter,566,15,19241,538,1,,"@Override
  public void user_renameFile(String srcDatasetPath, String dstDatasetPath)
      throws FileDoesNotExistException, TException {
    synchronized (mFiles) {
      int fileId = user_getFileId(srcDatasetPath);
      if (fileId <= 0) {
        throw new FileDoesNotExistException(""File "" + srcDatasetPath + "" does not exist"");
      }
      mFilePathToId.remove(srcDatasetPath);
      mFilePathToId.put(dstDatasetPath, fileId);
      INode inode = mFiles.get(fileId);
      inode.mName = dstDatasetPath;
      mMasterLogWriter.appendAndFlush(inode);
    }
  }",False
