index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
11,setUUID(String),Method,,,,com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+UUID,68,3,1,,"public void setUUID(String UUID) {
        config.UUID = UUID;
    }",False
12,setIDENTITY(String),Method,,,,com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+IDENTITY com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+IDENTITY,321,8,1,,"public void setIDENTITY(String IDENTITY) {
        IdentityDialect identityDialect = IdentityDialect.getDatabaseDialect(IDENTITY);
        if (identityDialect != null) {
            config.IDENTITY = identityDialect.getIdentityRetrievalStatement();
        } else {
            config.IDENTITY = IDENTITY;
        }
    }",False
13,setBEFORE(String),Method,,,java.lang.String+equalsIgnoreCase(String) java.lang.String+equalsIgnoreCase(String),com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+BEFORE,103,3,1,,"public void setBEFORE(String BEFORE) {
        config.BEFORE = ""BEFORE"".equalsIgnoreCase(BEFORE);
    }",False
14,setCameHumpMap(String),Method,,,java.lang.String+equalsIgnoreCase(String) java.lang.String+equalsIgnoreCase(String),com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+cameHumpMap,121,3,1,,"public void setCameHumpMap(String cameHumpMap) {
        config.cameHumpMap = ""TRUE"".equalsIgnoreCase(cameHumpMap);
    }",False
15,getUUID(),Method,,,java.lang.String+length() java.lang.String+length(),com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+UUID com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+UUID com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+UUID,216,6,2,,"private String getUUID() {
        if (config.UUID != null && config.UUID.length() > 0) {
            return config.UUID;
        }
        return ""@java.util.UUID@randomUUID().toString().replace(\""-\"", \""\"")"";
    }",False
16,getIDENTITY(),Method,,,java.lang.String+length() java.lang.String+length(),com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+IDENTITY com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+IDENTITY com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+IDENTITY,245,7,2,,"private String getIDENTITY() {
        if (config.IDENTITY != null && config.IDENTITY.length() > 0) {
            return config.IDENTITY;
        }
        //‚àö√†‚àö‚â†‚àö‚Ä†‚àö√á‚àö√≤≈ì√Ñmysql‚àö√Ö‚àö‚àÇ‚àö√´‚àö√†¬¨‚Ñ¢‚àö‚â§‚àö√£‚àö√ú¬¨√ü‚àö√á‚àö√ë¬¨‚à´
        return IdentityDialect.MYSQL.getIdentityRetrievalStatement();
    }",False
17,getBEFORE(),Method,,,,com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+BEFORE,65,3,2,,"private boolean getBEFORE() {
        return config.BEFORE;
    }",False
18,isCameHumpMap(),Method,,,,com.github.abel533.mapper.Config+config com.github.abel533.mapper.Config+cameHumpMap,73,3,1,,"public boolean isCameHumpMap() {
        return config.cameHumpMap;
    }",False
19,DYNAMIC_SQL,Field,,,,,54,1,25,,"public static final String DYNAMIC_SQL = ""dynamicSQL"";",True
20,msIdSkip,Field,,,,,109,4,18,"/** 
 * 
 */
","/**
     * 
     */
    private final Map<String, Boolean> msIdSkip = new HashMap<String, Boolean>();",True
21,entityType,Field,,,,,112,4,18,"/** 
 * 
 */
","/**
     * 
     */
    private final Map<String, Class<?>> entityType = new HashMap<String, Class<?>>();",True
22,METHODS,Field,,,,,336,13,17,"/** 
 * 
 */
","/**
     * 
     */
    public final String[] METHODS = {
            ""select"",
            ""selectByPrimaryKey"",
            ""selectCount"",
            ""insert"",
            ""insertSelective"",
            ""delete"",
            ""deleteByPrimaryKey"",
            ""updateByPrimaryKey"",
            ""updateByPrimaryKeySelective""};",True
23,dynamicSQL(Object),Method,,,,com.github.abel533.mapper.Config+DYNAMIC_SQL,75,3,1,,"public String dynamicSQL(Object record) {
        return DYNAMIC_SQL;
    }",True
24,DEFAULT_OBJECT_FACTORY,Field,,,,,87,1,26,,private static final ObjectFactory DEFAULT_OBJECT_FACTORY = new DefaultObjectFactory();,True
25,DEFAULT_OBJECT_WRAPPER_FACTORY,Field,,,,,109,1,26,,private static final ObjectWrapperFactory DEFAULT_OBJECT_WRAPPER_FACTORY = new DefaultObjectWrapperFactory();,True
26,forObject(Object),Method,,,,com.github.abel533.mapper.Config+DEFAULT_OBJECT_FACTORY com.github.abel533.mapper.Config+DEFAULT_OBJECT_WRAPPER_FACTORY,251,9,9,"/** 
 *  * @param object 
 * @return
 */
","/**
     *      *
     * @param object 
     * @return
     */
    public static MetaObject forObject(Object object) {
        return MetaObject.forObject(object, DEFAULT_OBJECT_FACTORY, DEFAULT_OBJECT_WRAPPER_FACTORY);
    }",True
27,getMapperClass(String),Method,,,"java.lang.String+substring(int,int) java.lang.String+substring(int,int) java.lang.String+lastIndexOf(String) java.lang.String+lastIndexOf(String) java.lang.Class+forName(String) java.lang.Class+forName(String)",,315,11,1,"/** 
 * 
 * @param msId
 * @return
 * @throws ClassNotFoundException
 */
","/**
     * 
     *
     * @param msId
     * @return
     * @throws ClassNotFoundException
     */
    public Class<?> getMapperClass(String msId) throws ClassNotFoundException {
        String mapperClassStr = msId.substring(0, msId.lastIndexOf("".""));
        return Class.forName(mapperClassStr);
    }",True
28,extendsMapper(Class),Method,,,java.lang.Class+isAssignableFrom(Class) java.lang.Class+isAssignableFrom(Class),,201,9,1,"/** 
 * 
 * @param mapperClass
 * @return
 */
","/**
     * 
     *
     * @param mapperClass
     * @return
     */
    public boolean extendsMapper(Class mapperClass) {
        return Mapper.class.isAssignableFrom(mapperClass);
    }",True
29,isMapperMethod(String),Method,,,"java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.lang.String+substring(int) java.lang.String+substring(int) java.lang.String+lastIndexOf(String) java.lang.String+lastIndexOf(String) java.lang.String+equals(Object) java.lang.String+equals(Object) com.github.abel533.mapper.Config+extendsMapper(Class) com.github.abel533.mapper.Config+extendsMapper(Class) com.github.abel533.mapper.Config+getMapperClass(String) com.github.abel533.mapper.Config+getMapperClass(String) java.util.Map+put(K,V) java.util.Map+put(K,V)",com.github.abel533.mapper.Config+msIdSkip com.github.abel533.mapper.Config+msIdSkip com.github.abel533.mapper.Config+METHODS com.github.abel533.mapper.Config+msIdSkip,829,29,1,"/** 
 * 
 * @param msId
 * @return
 */
","/**
     *      *
     * @param msId
     * @return
     */
    public boolean isMapperMethod(String msId) {
        if (msIdSkip.get(msId) != null) {
            return msIdSkip.get(msId);
        }
        try {
            String methodName = msId.substring(msId.lastIndexOf(""."") + 1);
            boolean rightMethod = false;
            for (String method : METHODS) {
                if (method.equals(methodName)) {
                    rightMethod = true;
                    break;
                }
            }
            if (!rightMethod) {
                return false;
            }
            Boolean skip = extendsMapper(getMapperClass(msId));
            msIdSkip.put(msId, skip);
            return skip;
        } catch (ClassNotFoundException e) {
            return false;
        }
    }",True
30,getSelectReturnType(MappedStatement),Method,,,"java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) java.util.Map+get(Object) com.github.abel533.mapper.Config+getMapperClass(String) com.github.abel533.mapper.Config+getMapperClass(String) java.lang.Throwable+printStackTrace() java.lang.Throwable+printStackTrace() java.lang.RuntimeException+RuntimeException(String) java.lang.Class+getGenericInterfaces() java.lang.Class+getGenericInterfaces() java.lang.reflect.ParameterizedType+getRawType() java.lang.reflect.ParameterizedType+getRawType() java.lang.reflect.ParameterizedType+getActualTypeArguments() java.lang.reflect.ParameterizedType+getActualTypeArguments() java.util.Map+put(K,V) java.util.Map+put(K,V) java.lang.RuntimeException+RuntimeException(String)",com.github.abel533.mapper.Config+entityType com.github.abel533.mapper.Config+entityType com.github.abel533.mapper.Config+entityType,1060,31,1,"/** 
 * ‚àö√£‚àö¬©‚Äö√†√´‚àö√á‚àö¬Æ‚àö¬±‚àö√£‚àö‚àè‚àö√Ü‚àö√á‚àö¬µ‚àö¬™‚àö√á‚àö√ë¬¨‚à´‚àö√Ö¬¨¬±¬¨‚Ñ¢‚àö√á‚àö¬™‚àö?
 * @param ms
 * @return
 */
","/**
     * ‚àö√£‚àö¬©‚Äö√†√´‚àö√á‚àö¬Æ‚àö¬±‚àö√£‚àö‚àè‚àö√Ü‚àö√á‚àö¬µ‚àö¬™‚àö√á‚àö√ë¬¨‚à´‚àö√Ö¬¨¬±¬¨‚Ñ¢‚àö√á‚àö¬™‚àö?
     *
     * @param ms
     * @return
     */
    public Class<?> getSelectReturnType(MappedStatement ms) {
        String msId = ms.getId();
        if (entityType.get(msId) != null) {
            return entityType.get(msId);
        }
        Class<?> mapperClass = null;
        try {
            mapperClass = getMapperClass(msId);
        } catch (ClassNotFoundException e) {
            e.printStackTrace();
            throw new RuntimeException(""‚àö√§‚àö‚â•‚Äö√Ñ‚Ä†‚àö√§‚Äö√¢‚Ä¢‚àö√ò‚àö√£‚àö¬©‚Äö√†√´‚àö√á‚àö¬Æ‚àö¬±Mapper‚àö√§‚àö¬©‚Äö√Ñ¬¢‚àö√á‚àö¬Æ¬¨¬£‚Äö√Ñ‚àû‚àö‚àè¬¨‚àû‚àö√§‚àö√ñ‚àö?"" + msId);
        }
        Type[] types = mapperClass.getGenericInterfaces();
        for (Type type : types) {
            if (type instanceof ParameterizedType) {
                ParameterizedType t = (ParameterizedType) type;
                if (t.getRawType() == Mapper.class) {
                    Class<?> returnType = (Class) t.getActualTypeArguments()[0];
                    entityType.put(msId, returnType);
                    return returnType;
                }
            }
        }
        throw new RuntimeException(""‚àö√§‚àö‚â•‚Äö√Ñ‚Ä†‚àö√§‚Äö√¢‚Ä¢‚àö√ò‚àö√£‚àö¬©‚Äö√†√´‚àö√á‚àö¬Æ‚àö¬±Mapper<T>‚àö√§‚Äö√¢‚Ä¢‚àö¬µ‚àö√á‚àö¬™‚àö¬£‚àö√Ö¬¨¬±¬¨‚Ñ¢‚àö√á‚àö¬™‚àö?"" + msId);
    }",True
31,getMethodName(MappedStatement),Method,,,java.lang.String+substring(int) java.lang.String+substring(int) java.lang.String+lastIndexOf(String) java.lang.String+lastIndexOf(String),,147,4,1,,"public String getMethodName(MappedStatement ms) {
        String msId = ms.getId();
        return msId.substring(msId.lastIndexOf(""."") + 1);
    }",True
32,"setSqlSource(MappedStatement,SqlSource)",Method,,,com.github.abel533.mapper.Config+forObject(Object) com.github.abel533.mapper.Config+forObject(Object),,255,10,2,"/** 
 * ‚àö√†‚àö¬∞‚àö√ü‚àö√§‚àö¬±‚Äö√†√ª‚àö√£‚àö√ú‚àö¬∂‚àö√Ö≈í¬©‚àö√úSqlSource
 * @param ms
 * @param sqlSource
 */
","/**
     * ‚àö√†‚àö¬∞‚àö√ü‚àö√§‚àö¬±‚Äö√†√ª‚àö√£‚àö√ú‚àö¬∂‚àö√Ö≈í¬©‚àö√úSqlSource
     *
     * @param ms
     * @param sqlSource
     */
    private void setSqlSource(MappedStatement ms, SqlSource sqlSource) {
        MetaObject msObject = forObject(ms);
        msObject.setValue(""sqlSource"", sqlSource);
    }",True
33,selectSqlSource(MappedStatement),Method,,,"com.github.abel533.mapper.Config+getMethodName(MappedStatement) com.github.abel533.mapper.Config+getMethodName(MappedStatement) com.github.abel533.mapper.Config+getSelectReturnType(MappedStatement) com.github.abel533.mapper.Config+getSelectReturnType(MappedStatement) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.Object+Object() com.github.abel533.mapper.Config+getSelectSqlNode(MappedStatement) com.github.abel533.mapper.Config+getSelectSqlNode(MappedStatement) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) java.lang.String+equals(Object) java.lang.String+equals(Object) com.github.abel533.mapper.Config+getPrimaryKeyParameterMappings(MappedStatement) com.github.abel533.mapper.Config+getPrimaryKeyParameterMappings(MappedStatement) com.github.abel533.mapper.EntityHelper+getSelectColumns(Class<?>) com.github.abel533.mapper.EntityHelper+getSelectColumns(Class<?>) com.github.abel533.mapper.EntityHelper+getTableName(Class<?>) com.github.abel533.mapper.EntityHelper+getTableName(Class<?>) com.github.abel533.mapper.EntityHelper+getPrimaryKeyWhere(Class<?>) com.github.abel533.mapper.EntityHelper+getPrimaryKeyWhere(Class<?>) java.lang.Object+Object() com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) java.lang.Object+Object() com.github.abel533.mapper.Config+getSelectCountSqlNode(MappedStatement) com.github.abel533.mapper.Config+getSelectCountSqlNode(MappedStatement) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.String+equals(Object)",com.github.abel533.mapper.Config+METHODS com.github.abel533.mapper.Config+METHODS com.github.abel533.mapper.Config+METHODS com.github.abel533.mapper.Config+METHODS,1428,30,1,"/** 
 * ‚Äö√Ñ‚àû‚àö‚àè‚àö√ú‚àö√§‚àö√Ü≈ì√Ñselect‚àö√§‚àö¬∫‚Äö√Ñ¬¢‚àö√£‚àö√≤¬¨¬¢‚àö√Ö‚àö‚àÇ‚àö√´SqlSource
 * @param ms
 */
","/**
     * ‚Äö√Ñ‚àû‚àö‚àè‚àö√ú‚àö√§‚àö√Ü≈ì√Ñselect‚àö√§‚àö¬∫‚Äö√Ñ¬¢‚àö√£‚àö√≤¬¨¬¢‚àö√Ö‚àö‚àÇ‚àö√´SqlSource
     *
     * @param ms
     */
    public void selectSqlSource(MappedStatement ms) {
        String methodName = getMethodName(ms);
        Class<?> entityClass = getSelectReturnType(ms);
        //‚àö√á‚àö¬ß¬¨√Ü‚àö√§‚àö√ë‚àö√ñsql
        if (methodName.equals(METHODS[0])) {
            DynamicSqlSource dynamicSqlSource = new DynamicSqlSource(ms.getConfiguration(), getSelectSqlNode(ms));
            setSqlSource(ms, dynamicSqlSource);
        } else if (methodName.equals(METHODS[1])) {//‚àö√†‚àöœÄ‚àö¬•‚àö√§‚àö√ë‚àö√ñsql
            List<ParameterMapping> parameterMappings = getPrimaryKeyParameterMappings(ms);
            BEGIN();
            SELECT(EntityHelper.getSelectColumns(entityClass));
            FROM(EntityHelper.getTableName(entityClass));
            WHERE(EntityHelper.getPrimaryKeyWhere(entityClass));
            StaticSqlSource sqlSource = new StaticSqlSource(ms.getConfiguration(), SQL(), parameterMappings);
            setSqlSource(ms, sqlSource);
        } else {
            DynamicSqlSource dynamicSqlSource = new DynamicSqlSource(ms.getConfiguration(), getSelectCountSqlNode(ms));
            setSqlSource(ms, dynamicSqlSource);
        }
        if (methodName.equals(METHODS[0]) || methodName.equals(METHODS[1])) {
            ResultMap resultMap = ms.getResultMaps().get(0);
            MetaObject metaObject = MapperHelper.forObject(resultMap);
            metaObject.setValue(""type"", entityClass);
        }
    }",True
34,insertSqlSource(MappedStatement),Method,,,"com.github.abel533.mapper.Config+getMethodName(MappedStatement) com.github.abel533.mapper.Config+getMethodName(MappedStatement) com.github.abel533.mapper.Config+getSelectReturnType(MappedStatement) com.github.abel533.mapper.Config+getSelectReturnType(MappedStatement) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.Object+Object() com.github.abel533.mapper.Config+getInsertSqlNode(MappedStatement) com.github.abel533.mapper.Config+getInsertSqlNode(MappedStatement) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) java.lang.Object+Object() com.github.abel533.mapper.Config+getInsertAllSqlNode(MappedStatement) com.github.abel533.mapper.Config+getInsertAllSqlNode(MappedStatement) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource) com.github.abel533.mapper.Config+setSqlSource(MappedStatement,SqlSource)",com.github.abel533.mapper.Config+METHODS,690,18,1,"/** 
 * ‚Äö√Ñ‚àû‚àö‚àè‚àö√ú‚àö√§‚àö√Ü≈ì√Ñinsert‚àö√§‚àö¬Æ‚àö‚â†‚àö√á‚àö√±‚Äö√Ñ¬¢‚àö√Ö‚àö‚àÇ‚àö√´SqlSource
 * @param ms
 */
","/**
     * ‚Äö√Ñ‚àû‚àö‚àè‚àö√ú‚àö√§‚àö√Ü≈ì√Ñinsert‚àö√§‚àö¬Æ‚àö‚â†‚àö√á‚àö√±‚Äö√Ñ¬¢‚àö√Ö‚àö‚àÇ‚àö√´SqlSource
     *
     * @param ms
     */
    public void insertSqlSource(MappedStatement ms) {
        String methodName = getMethodName(ms);
        Class<?> entityClass = getSelectReturnType(ms);
        //‚àö√á‚àö¬ß¬¨√Ü‚àö√§‚àö√ë‚àö√ñsql
        if (methodName.equals(METHODS[4])) {
            DynamicSqlSource dynamicSqlSource = new DynamicSqlSource(ms.getConfiguration(), getInsertSqlNode(ms));
            setSqlSource(ms, dynamicSqlSource);
        } else {//‚àö√†‚àöœÄ‚àö¬•‚àö√§‚àö√ë‚àö√ñsql
            //‚àö√Ö‚àö√Ü¬¨¬±‚Äö√Ñ‚àû‚Äö√†¬¥‚àö¬©‚àö√†‚àö‚à´‚àö√ë‚àö√£¬¨‚àÇ‚àö√ñselectKey‚àö√Æ¬¨‚à´‚àö‚Ä¢‚àö√£‚àö‚àè‚àö¬•‚àö√†‚àö¬∞‚àö‚Ä¢‚Äö√Ñ‚àû≈ì√Ñ‚àö¬∫‚àö√£¬¨‚àÇ‚àö√ñ‚àö√§‚àö√Ü≈ì√Ñ‚Äö√Ñ‚àû‚Äö√†√®‚Äö√†¬¥‚àö√á‚àö¬ß¬¨√Ü‚àö√§‚àö√ë‚àö√ñsql
            DynamicSqlSource dynamicSqlSource = new DynamicSqlSource(ms.getConfiguration(), getInsertAllSqlNode(ms));
            setSqlSource(ms, dynamicSqlSource);
        }
    }",True
