index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
11,scrollPane,Field,,,,,23,1,0,,JScrollPane scrollPane;,True
12,contributionListPanel,Field,StatusPanel.setErrorMessage(String) StatusPanel.clearErrorMessage(),,,,44,1,0,,ContributionListPanel contributionListPanel;,True
13,statusBar,Field,,,,,22,1,0,,StatusPanel statusBar;,True
14,categoryChooser,Field,,,,,26,1,0,,JComboBox categoryChooser;,True
15,contributionIcons,Field,,,,,26,1,0,,Image[] contributionIcons;,True
16,editor,Field,"showFrame(Editor) confirmAndInstallLibrary(Editor,File) confirmAndInstallLibrary(Editor,File)",,,,14,1,0,,Editor editor;,True
17,category,Field,,,,,16,1,0,,String category;,True
18,contribListing,Field,,,,,35,1,0,,ContributionListing contribListing;,False
19,ContributionManager(),Method,,,processing.app.ContributionListing+ContributionListing() processing.app.ContributionListPanel+ContributionListPanel(ContributionManager) processing.app.ContributionListing+addContributionListener(ContributionChangeListener) processing.app.ContributionListing+addContributionListener(ContributionChangeListener),processing.app.ContributionManager+contribListing processing.app.ContributionManager+contributionListPanel processing.app.ContributionManager+contribListing processing.app.ContributionManager+contributionListPanel,387,11,1,"/** 
 * Initializes the contribution listing and fetches the advertised contributions in a separate thread. This does not initialize any AWT components.
 */
","/**
   * Initializes the contribution listing and fetches the advertised
   * contributions in a separate thread. This does not initialize any AWT
   * components.
   */
  public ContributionManager() {
    contribListing = new ContributionListing();
    
    contributionListPanel = new ContributionListPanel(this);
    contribListing.addContributionListener(contributionListPanel);
  }",True
20,showFrame(Editor),Method,,processing.app.Base+handleOpenContributionManager() processing.app.Base+handleShowUpdates(),"javax.swing.JFrame+JFrame(String) processing.app.Base+setIcon(Frame) processing.app.Base+setIcon(Frame) processing.app.ContributionManager+createComponents() processing.app.ContributionManager+createComponents() processing.app.ContributionManager+registerDisposeListeners() processing.app.ContributionManager+registerDisposeListeners() java.awt.Window+pack() java.awt.Window+pack() java.awt.Toolkit+getScreenSize() java.awt.Toolkit+getDefaultToolkit() java.awt.Toolkit+getDefaultToolkit() java.awt.Toolkit+getScreenSize() java.awt.Window+setLocation(int,int) java.awt.Window+setLocation(int,int) java.awt.Component+getWidth() java.awt.Component+getWidth() java.awt.Component+getHeight() java.awt.Component+getHeight() javax.swing.JComponent+grabFocus() javax.swing.JComponent+grabFocus() java.awt.Window+setVisible(boolean) java.awt.Window+setVisible(boolean) processing.app.ContributionListing+hasDownloadedLatestList() processing.app.ContributionListing+hasDownloadedLatestList() processing.app.ContributionListing+getAdvertisedContributions(ProgressMonitor) processing.app.ContributionListing+getAdvertisedContributions(ProgressMonitor) +() +startTask(String,int)",processing.app.ContributionManager+editor processing.app.ContributionManager+editor processing.app.ContributionManager+dialog processing.app.ContributionManager+dialog processing.app.ContributionManager+dialog processing.app.ContributionManager+dialog processing.app.ContributionManager+dialog java.awt.Dimension+width processing.app.ContributionManager+dialog java.awt.Dimension+height processing.app.ContributionManager+dialog processing.app.ContributionManager+contributionListPanel processing.app.ContributionManager+dialog processing.app.ContributionManager+contribListing processing.app.ContributionManager+contribListing,2256,68,4,,"protected void showFrame(Editor editor) {
    this.editor = editor;
    
    if (dialog == null) {
      dialog = new JFrame(""Contribution Manager"");
  
      Base.setIcon(dialog);
      
      createComponents();
  
      registerDisposeListeners();
  
      dialog.pack();
      Dimension screen = Toolkit.getDefaultToolkit().getScreenSize();
      dialog.setLocation((screen.width - dialog.getWidth()) / 2,
                         (screen.height - dialog.getHeight()) / 2);
  
      contributionListPanel.grabFocus();
    }
    
    dialog.setVisible(true);
    
    if (!contribListing.hasDownloadedLatestList()) {
      contribListing.getAdvertisedContributions(new AbstractProgressMonitor() {
        public void startTask(String name, int maxValue) {
        }

        public void finished() {
          super.finished();

          updateContributionListing();
          updateCategoryChooser();
          if (isError()) {
            statusBar.setErrorMessage(""An error occured when downloading "" + 
                                      ""the list of available contributions."");
          }
        }
      });
    }
    
    updateContributionListing();
    
    if (contributionIcons == null) {
      try {
        Image allButtons = ImageIO.read(Base.getLibStream(""contributions.gif""));
        int count = allButtons.getHeight(dialog) / ContributionManager.ICON_HEIGHT;
        contributionIcons = new Image[count];
        contributionIcons[0]  = allButtons;
        contributionIcons[1]  = allButtons;
        contributionIcons[2]  = allButtons;
        contributionIcons[3]  = allButtons;
        
        for (int i = 0; i < count; i++) {
          Image image = dialog.createImage(
                            new FilteredImageSource(allButtons.getSource(),
                            new CropImageFilter(0, i * ContributionManager.ICON_HEIGHT,
                                                ContributionManager.ICON_WIDTH,
                                                ContributionManager.ICON_HEIGHT)));
          contributionIcons[i] = image;
        }
        
        contributionListPanel.updateColors();
      } catch (IOException e) {
        // TODO Auto-generated catch block
        e.printStackTrace();
      }
    }
  }",True
21,getContributionIcon(Contribution.Type),Method,,,,processing.app.ContributionManager+contributionIcons processing.app.ContributionManager+contributionIcons processing.app.ContributionManager+contributionIcons processing.app.ContributionManager+contributionIcons processing.app.ContributionManager+contributionIcons,389,17,1,,"public Image getContributionIcon(Contribution.Type type) {
    
    if (contributionIcons == null)
      return null;
      
    switch (type) {
    case LIBRARY:
      return contributionIcons[0];
    case TOOL:
      return contributionIcons[1];
    case MODE:
      return contributionIcons[2];
    case LIBRARY_COMPILATION:
      return contributionIcons[3];
    }
    return null;
  }",True
22,disposeFrame(),Method,,,java.awt.Window+dispose() java.awt.Window+dispose(),processing.app.ContributionManager+dialog processing.app.ContributionManager+editor,133,7,4,"/** 
 * Close the window after an OK or Cancel.
 */
","/**
   * Close the window after an OK or Cancel.
   */
  protected void disposeFrame() {
    dialog.dispose();
    editor = null;
  }",True
23,createComponents(),Method,showFrame(Editor),,"java.awt.Frame+setResizable(boolean) java.awt.Frame+setResizable(boolean) javax.swing.JFrame+getContentPane() javax.swing.JFrame+getContentPane() java.awt.Container+setLayout(LayoutManager) java.awt.Container+setLayout(LayoutManager) java.awt.GridBagLayout+GridBagLayout() java.awt.GridBagConstraints+GridBagConstraints() processing.app.ContributionManager.FilterField+FilterField() java.awt.Container+add(Component,Object) java.awt.Container+add(Component,Object) java.awt.GridBagConstraints+GridBagConstraints() javax.swing.JScrollPane+JScrollPane() javax.swing.JComponent+setPreferredSize(Dimension) javax.swing.JComponent+setPreferredSize(Dimension) java.awt.Dimension+Dimension(int,int) javax.swing.JScrollPane+setViewportView(Component) javax.swing.JScrollPane+setViewportView(Component) javax.swing.JComponent+setOpaque(boolean) javax.swing.JScrollPane+getViewport() javax.swing.JScrollPane+getViewport() javax.swing.JComponent+setOpaque(boolean) javax.swing.JComponent+setBackground(Color) javax.swing.JScrollPane+getViewport() javax.swing.JScrollPane+getViewport() javax.swing.JComponent+setBackground(Color) java.awt.Component+getBackground() java.awt.Component+getBackground() javax.swing.JScrollPane+setVerticalScrollBarPolicy(int) javax.swing.JScrollPane+setVerticalScrollBarPolicy(int) javax.swing.JScrollPane+setHorizontalScrollBarPolicy(int) javax.swing.JScrollPane+setHorizontalScrollBarPolicy(int) processing.app.ContributionManager.StatusPanel+StatusPanel() javax.swing.JComponent+setBorder(Border) javax.swing.JComponent+setBorder(Border) javax.swing.BorderFactory+createEtchedBorder() javax.swing.BorderFactory+createEtchedBorder() javax.swing.JLayeredPane+JLayeredPane() java.awt.Container+add(Component,Object) java.awt.Container+add(Component,Object) java.awt.Container+add(Component,Object) java.awt.Container+add(Component,Object) java.awt.Component+addComponentListener(ComponentListener) java.awt.Component+addComponentListener(ComponentListener) +() +resizeLayers()",processing.app.ContributionManager+dialog processing.app.ContributionManager+dialog java.awt.GridBagConstraints+gridx java.awt.GridBagConstraints+gridy java.awt.GridBagConstraints+gridwidth java.awt.GridBagConstraints+weightx java.awt.GridBagConstraints+fill java.awt.GridBagConstraints+HORIZONTAL processing.app.ContributionManager+filterField processing.app.ContributionManager+filterField java.awt.GridBagConstraints+fill java.awt.GridBagConstraints+BOTH java.awt.GridBagConstraints+gridx java.awt.GridBagConstraints+gridy java.awt.GridBagConstraints+gridwidth java.awt.GridBagConstraints+weighty java.awt.GridBagConstraints+weightx processing.app.ContributionManager+scrollPane processing.app.ContributionManager+scrollPane processing.app.ContributionManager+scrollPane processing.app.ContributionManager+contributionListPanel processing.app.ContributionManager+scrollPane processing.app.ContributionManager+scrollPane processing.app.ContributionManager+contributionListPanel processing.app.ContributionManager+scrollPane javax.swing.ScrollPaneConstants+VERTICAL_SCROLLBAR_ALWAYS processing.app.ContributionManager+scrollPane javax.swing.ScrollPaneConstants+HORIZONTAL_SCROLLBAR_NEVER processing.app.ContributionManager+statusBar processing.app.ContributionManager+statusBar processing.app.ContributionManager+scrollPane javax.swing.JLayeredPane+DEFAULT_LAYER processing.app.ContributionManager+statusBar javax.swing.JLayeredPane+PALETTE_LAYER,3502,111,2,"/** 
 * Creates and arranges the Swing components in the dialog. 
 */
","/** Creates and arranges the Swing components in the dialog. */
  private void createComponents() {
    dialog.setResizable(true);
    
    Container pane = dialog.getContentPane();
    pane.setLayout(new GridBagLayout());
    
    { // The filter text area
      GridBagConstraints c = new GridBagConstraints();
      c.gridx = 0;
      c.gridy = 0;
      c.gridwidth = 2;
      c.weightx = 1;
      c.fill = GridBagConstraints.HORIZONTAL;
      filterField = new FilterField();

      pane.add(filterField, c);
    }
    
    { // The scroll area containing the contribution listing and the status bar.
      GridBagConstraints c = new GridBagConstraints();
      c.fill = GridBagConstraints.BOTH;
      c.gridx = 0;
      c.gridy = 1;
      c.gridwidth = 2;
      c.weighty = 1;
      c.weightx = 1;
      
      scrollPane = new JScrollPane();
      scrollPane.setPreferredSize(new Dimension(300, 300));
      scrollPane.setViewportView(contributionListPanel);
      scrollPane.getViewport().setOpaque(true);
      scrollPane.getViewport().setBackground(contributionListPanel.getBackground());
      scrollPane.setVerticalScrollBarPolicy(ScrollPaneConstants.VERTICAL_SCROLLBAR_ALWAYS);
      scrollPane.setHorizontalScrollBarPolicy(JScrollPane.HORIZONTAL_SCROLLBAR_NEVER);
      
      statusBar = new StatusPanel();
      statusBar.setBorder(BorderFactory.createEtchedBorder());
      
      final JLayeredPane layeredPane = new JLayeredPane();
      layeredPane.add(scrollPane, JLayeredPane.DEFAULT_LAYER);
      layeredPane.add(statusBar, JLayeredPane.PALETTE_LAYER);
      
      layeredPane.addComponentListener(new ComponentAdapter() {
        
        void resizeLayers() {
          scrollPane.setSize(layeredPane.getSize());
          scrollPane.updateUI();
        }
        
        public void componentShown(ComponentEvent e) {
          resizeLayers();
        }
        
        public void componentResized(ComponentEvent arg0) {
          resizeLayers();
        }
      });
      
      final JViewport viewport = scrollPane.getViewport();
      viewport.addComponentListener(new ComponentAdapter() {
        void resizeLayers() {
          statusBar.setLocation(0, viewport.getHeight() - 18);
          
          Dimension d = viewport.getSize();
          d.height = 20;
          d.width += 3;
          statusBar.setSize(d);
        }
        public void componentShown(ComponentEvent e) {
          resizeLayers();
        }
        public void componentResized(ComponentEvent e) {
          resizeLayers();
        }
      });
      
      pane.add(layeredPane, c);
    }
    
    { // Shows ""Category:""
      GridBagConstraints c = new GridBagConstraints();
      c.gridx = 0;
      c.gridy = 2;
      pane.add(new Label(""Category:""), c);
    }
    
    { // Combo box for selecting a category
      GridBagConstraints c = new GridBagConstraints();
      c.fill = GridBagConstraints.HORIZONTAL;
      c.gridx = 1;
      c.gridy = 2;

      categoryChooser = new JComboBox();
      updateCategoryChooser();
      pane.add(categoryChooser, c);
      categoryChooser.addItemListener(new ItemListener() {

        public void itemStateChanged(ItemEvent e) {
          category = (String) categoryChooser.getSelectedItem();
          if (ContributionManager.ANY_CATEGORY.equals(category)) {
            category = null;
          }

          filterLibraries(category, filterField.filters);
        }
      });
    }
    
    dialog.setMinimumSize(new Dimension(550, 400));
  }",True
24,updateCategoryChooser(),Method,,,"javax.swing.JComboBox+removeAllItems() javax.swing.JComboBox+removeAllItems() java.util.ArrayList+ArrayList(Collection) processing.app.ContributionListing+getCategories() processing.app.ContributionListing+getCategories() java.util.Collections+sort(List) java.util.Collections+sort(List) java.util.ArrayList+add(int,E) java.util.ArrayList+add(int,E) javax.swing.JComboBox+addItem(E) javax.swing.JComboBox+addItem(E)",processing.app.ContributionManager+categoryChooser processing.app.ContributionManager+categoryChooser processing.app.ContributionManager+contribListing processing.app.ContributionManager+ANY_CATEGORY processing.app.ContributionManager+categoryChooser,403,13,2,,"private void updateCategoryChooser() {
    if (categoryChooser == null)
      return;
    
    ArrayList<String> categories;
    categoryChooser.removeAllItems();
    categories = new ArrayList<String>(contribListing.getCategories());
    Collections.sort(categories);
    categories.add(0, ContributionManager.ANY_CATEGORY);
    for (String s : categories) {
      categoryChooser.addItem(s);
    }
  }",True
25,registerDisposeListeners(),Method,showFrame(Editor),,java.awt.Window+addWindowListener(WindowListener) java.awt.Window+addWindowListener(WindowListener) +() +windowClosing(WindowEvent),processing.app.ContributionManager+dialog,841,26,2,,"private void registerDisposeListeners() {
    dialog.addWindowListener(new WindowAdapter() {
      public void windowClosing(WindowEvent e) {
        disposeFrame();
      }
    });
    ActionListener disposer = new ActionListener() {
      public void actionPerformed(ActionEvent actionEvent) {
        disposeFrame();
      }
    };
    Base.registerWindowCloseKeys(dialog.getRootPane(), disposer);
    
    // handle window closing commands for ctrl/cmd-W or hitting ESC.
    
    dialog.getContentPane().addKeyListener(new KeyAdapter() {
      public void keyPressed(KeyEvent e) {
        //System.out.println(e);
        KeyStroke wc = Base.WINDOW_CLOSE_KEYSTROKE;
        if ((e.getKeyCode() == KeyEvent.VK_ESCAPE) ||
            (KeyStroke.getKeyStrokeForEvent(e).equals(wc))) {
          disposeFrame();
        }
      }
    });
  }",True
26,"filterLibraries(String,List<String>)",Method,FilterField.applyFilter(),,"processing.app.ContributionListing+getFilteredLibraryList(String,List<String>) processing.app.ContributionListing+getFilteredLibraryList(String,List<String>) processing.app.ContributionListPanel+filterLibraries(List<Contribution>) processing.app.ContributionListPanel+filterLibraries(List<Contribution>)",processing.app.ContributionManager+contribListing processing.app.ContributionManager+contributionListPanel,246,7,1,,"public void filterLibraries(String category, List<String> filters) {

    List<Contribution> filteredLibraries = contribListing
        .getFilteredLibraryList(category, filters);

    contributionListPanel.filterLibraries(filteredLibraries);
  }",True
27,updateContributionListing(),Method,,,processing.app.Editor+getMode() processing.app.Editor+getMode() processing.app.LibraryCompilation+list(ArrayList<Library>) processing.app.LibraryCompilation+list(ArrayList<Library>) java.util.ArrayList+iterator() java.util.ArrayList+iterator() java.util.Iterator+hasNext() java.util.Iterator+hasNext() java.util.Iterator+next() java.util.Iterator+next() java.io.File+equals(Object) processing.app.contribution.InstalledContribution+getFolder() processing.app.contribution.InstalledContribution+getFolder() java.io.File+equals(Object) java.io.File+getParentFile() processing.app.contribution.InstalledContribution+getFolder() processing.app.contribution.InstalledContribution+getFolder() java.io.File+getParentFile() java.util.Iterator+remove() java.util.Iterator+remove() java.util.ArrayList+ArrayList() java.util.ArrayList+addAll(Collection) java.util.ArrayList+addAll(Collection) java.util.ArrayList+addAll(Collection) java.util.ArrayList+addAll(Collection) java.util.ArrayList+addAll(Collection) java.util.ArrayList+addAll(Collection) processing.app.ContributionListing+updateInstalledList(List<Contribution>) processing.app.ContributionListing+updateInstalledList(List<Contribution>),processing.app.ContributionManager+editor processing.app.Mode+contribLibraries processing.app.ContributionManager+editor processing.app.Mode+contribLibraries processing.app.ContributionManager+editor processing.app.Editor+contribTools processing.app.ContributionManager+contribListing,886,25,4,,"protected void updateContributionListing() {
    if (editor == null)
      return;
    
    ArrayList<Library> libraries = editor.getMode().contribLibraries;
    ArrayList<LibraryCompilation> compilations = LibraryCompilation.list(libraries);

    // Remove libraries from the list that are part of a compilations
    for (LibraryCompilation compilation : compilations) {
      Iterator<Library> it = libraries.iterator();
      while (it.hasNext()) {
        Library current = it.next();
        if (compilation.getFolder().equals(current.getFolder().getParentFile())) {
          it.remove();
        }
      }
    }
    
    ArrayList<Contribution> contributions = new ArrayList<Contribution>();
    contributions.addAll(editor.contribTools);
    contributions.addAll(libraries);
    contributions.addAll(compilations);
    
    contribListing.updateInstalledList(contributions);
  }",True
28,"removeContribution(InstalledContribution,ProgressMonitor)",Method,,processing.app.ContributionListPanel+ContributionPanel.actionPerformed(ActionEvent),processing.app.NullProgressMonitor+NullProgressMonitor() java.lang.Thread+start() java.lang.Thread+Thread(Runnable) +() +run(),,1972,57,1,"/** 
 * Non-blocking call to remove a contribution in a new thread.
 */
","/**
   * Non-blocking call to remove a contribution in a new thread.
   */
  public void removeContribution(final InstalledContribution contribution,
                                 ProgressMonitor pm) {
    if (contribution == null)
      return;
    
    final ProgressMonitor progressMonitor = pm != null ? pm : new NullProgressMonitor();
      
    new Thread(new Runnable() {
      
      public void run() {
        progressMonitor.startTask(""Removing"", ProgressMonitor.UNKNOWN);

        boolean doBackup = Preferences.getBoolean(""contribution.backup.on_remove"");
        if (ContributionManager.requiresRestart(contribution)) {
          
          if (!doBackup || (doBackup && backupContribution(contribution, false))) {
            if (ContributionManager.flagForDeletion(contribution)) {
              contribListing.replaceContribution(contribution, contribution);
            }
          }
        } else {
          boolean success = false;
          if (doBackup) {
            success = backupContribution(contribution, true);
          } else {
            Base.removeDir(contribution.getFolder());
            success = !contribution.getFolder().exists();
          }
          
          if (success) {
            Contribution advertisedVersion = contribListing
                .getAdvertisedContribution(contribution);

            if (advertisedVersion == null) {
              contribListing.removeContribution(contribution);
            } else {
              contribListing.replaceContribution(contribution,
                                                 advertisedVersion);
            }
          } else {
            // There was a failure backing up the folder
            if (doBackup) {
              
            } else {
              statusBar.setErrorMessage(""Could not delete the contribution's files"");
            }
          }
        }
        refreshInstalled();
        progressMonitor.finished();
      }
    }).start();

  }",True
29,"downloadAndInstall(URL,AdvertisedContribution,JProgressMonitor,JProgressMonitor)",Method,,"processing.app.ContributionListPanel+ContributionPanel.installContribution(AdvertisedContribution,String)",processing.app.ContributionManager+getTemporaryFile(URL) processing.app.ContributionManager+getTemporaryFile(URL) java.lang.Thread+start() java.lang.Thread+Thread(Runnable) +() +run(),,1907,56,1,"/** 
 * Non-blocking call to download and install a contribution in a new thread.
 * @param url Direct link to the contribution.
 * @param toBeReplaced The Contribution that will be replaced by this library being installed (e.g. an advertised version of a contribution, or the old version of a contribution that is being updated). Must not be null.
 */
","/**
   * Non-blocking call to download and install a contribution in a new thread.
   * 
   * @param url
   *          Direct link to the contribution.
   * @param toBeReplaced
   *          The Contribution that will be replaced by this library being
   *          installed (e.g. an advertised version of a contribution, or the
   *          old version of a contribution that is being updated). Must not be
   *          null.
   */
  public void downloadAndInstall(final URL url,
                                 final AdvertisedContribution ad,
                                 final JProgressMonitor downloadProgressMonitor,
                                 final JProgressMonitor installProgressMonitor) {

    final File libDest = getTemporaryFile(url);

    new Thread(new Runnable() {

      public void run() {

        FileDownloader.downloadFile(url, libDest, downloadProgressMonitor);
        
        
        if (!downloadProgressMonitor.isCanceled() && !downloadProgressMonitor.isError()) {
          
          installProgressMonitor.startTask(""Installing"", ProgressMonitor.UNKNOWN);
  
          InstalledContribution contribution = null;
          switch (ad.getType()) {
          case LIBRARY:
            contribution = installLibrary(libDest, ad, false);
            break;
          case LIBRARY_COMPILATION:
            contribution = installLibraryCompilation(libDest);
            break;
          case TOOL:
            contribution = installTool(libDest, ad);
            break;
          }
  
          if (contribution != null) {
            // XXX contributionListing.getInformationFromAdvertised(contribution);
            // get the category at least
            contribListing.replaceContribution(ad, contribution);
            refreshInstalled();
          }
  
          dialog.pack();
          installProgressMonitor.finished();
        }
      }
    }).start();

  }",False
30,installLibraryCompilation(File),Method,,,"processing.app.ContributionManager+unzipFileToTemp(File) processing.app.ContributionManager+unzipFileToTemp(File) processing.app.LibraryCompilation+create(File) processing.app.LibraryCompilation+create(File) processing.app.ContributionManager.StatusPanel+setErrorMessage(String) processing.app.ContributionManager.StatusPanel+setErrorMessage(String) processing.app.contribution.InstalledContribution+getName() processing.app.contribution.InstalledContribution+getName() processing.app.Base+getSketchbookLibrariesFolder() processing.app.Editor+getBase() processing.app.Editor+getBase() processing.app.Base+getSketchbookLibrariesFolder() java.io.File+File(File,String) java.io.File+exists() java.io.File+exists() java.io.File+delete() java.io.File+delete() java.io.File+renameTo(File) java.io.File+renameTo(File) processing.app.LibraryCompilation+create(File) processing.app.LibraryCompilation+create(File)",processing.app.ContributionManager+statusBar processing.app.ContributionManager+DISCOVERY_NONE_FOUND_ERROR_MESSAGE processing.app.ContributionManager+editor,923,33,4,,"protected LibraryCompilation installLibraryCompilation(File f) {
    File parentDir = unzipFileToTemp(f);
    
    LibraryCompilation compilation = LibraryCompilation.create(parentDir);

    if (compilation == null) {
      statusBar.setErrorMessage(DISCOVERY_NONE_FOUND_ERROR_MESSAGE);
      return null;
    }
      
    String folderName = compilation.getName();
    
    File libraryDestination = editor.getBase().getSketchbookLibrariesFolder();
    File dest = new File(libraryDestination, folderName);
    
    // XXX: Check for conflicts with other library names, etc.
    boolean errorEncountered = false;
    if (dest.exists()) {
      if (!dest.delete()) {
        // Problem
        errorEncountered = true;
      }
    }
    
    if (!errorEncountered) {
      // Install it, return it
      if (parentDir.renameTo(dest)) {
        return LibraryCompilation.create(dest);
      }
    }
    
    return null;
  }",False
31,"confirmAndInstallLibrary(Editor,File)",Method,,processing.app.Base+handleConfirmAndInstallLibrary(File),"processing.app.Base+showYesNoQuestion(Frame,String,String,String) processing.app.Base+showYesNoQuestion(Frame,String,String,String) java.io.File+getName() java.io.File+getName() processing.app.ContributionManager+installLibrary(File,AdvertisedContribution,boolean) processing.app.ContributionManager+installLibrary(File,AdvertisedContribution,boolean)",processing.app.ContributionManager+editor processing.app.ContributionManager+editor processing.app.ContributionManager+editor processing.app.ContributionManager+editor processing.app.ContributionManager+DOUBLE_CLICK_SECONDARY javax.swing.JOptionPane+YES_OPTION,452,13,1,,"public Library confirmAndInstallLibrary(Editor editor, File libFile) {
    this.editor = editor;
    
    int result = Base.showYesNoQuestion(this.editor, ""Install"",
                             ""Install libraries from "" + libFile.getName() + ""?"",
                             ContributionManager.DOUBLE_CLICK_SECONDARY);
    
    if (result == JOptionPane.YES_OPTION) {
      return installLibrary(libFile, null, true);
    }
    
    return null;
  }",False
