index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
18,"MessageZeroconfImpl(String,String,String,int)",Method,,,java.lang.String+valueOf(long) java.lang.String+valueOf(long) java.lang.System+currentTimeMillis() java.lang.System+currentTimeMillis() java.lang.String+valueOf(int) java.lang.String+valueOf(int) java.lang.Object+hashCode() java.lang.Object+hashCode(),net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textContent net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textContent net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentEncoding net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentEncoding net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentType net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentType net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+type net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+type net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+messageUID net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+messageUID,758,21,1,"/** 
 * Creates a message instance according to the specified parameters.
 * @param type Type of message
 * @param content the message body
 * @param contentType of the message
 * @param contentEncoding message encoding or null for UTF8
 */
","/**
     * Creates a message instance according to the specified parameters.
     * @param type Type of message
     * @param content the message body
     * @param contentType of the message
     * @param contentEncoding message encoding or null for UTF8
     */
    public MessageZeroconfImpl(String content,
                               String contentEncoding,
                               String contentType,
                               int type)
    {
        this.textContent = content;
        this.contentEncoding = contentEncoding;
        this.contentType = contentType;
        this.type = type;

        //generate the uid
        this.messageUID = String.valueOf(System.currentTimeMillis())
            + String.valueOf(hashCode());
    }",False
19,"MessageZeroconfImpl(String,String,int)",Method,,,,net.java.sip.communicator.service.protocol.OperationSetBasicInstantMessaging+DEFAULT_MIME_TYPE,515,15,1,"/** 
 * Creates a message instance according to the specified parameters.
 * @param type Type of message
 * @param content the message body
 * @param contentEncoding message encoding or null for UTF8
 */
","/**
     * Creates a message instance according to the specified parameters.
     * @param type Type of message
     * @param content the message body
     * @param contentEncoding message encoding or null for UTF8
     */
    public MessageZeroconfImpl(String content,
                               String contentEncoding,
                               int type)
    {
        this(content, 
            contentEncoding, 
            OperationSetBasicInstantMessaging.DEFAULT_MIME_TYPE, 
            type);
    }",False
20,getContent(),Method,getRawData() getSize(),net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+sendMessage(MessageZeroconfImpl),,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textContent,158,9,1,"/** 
 * Returns the message body.
 * @return the message content.
 */
","/**
     * Returns the message body.
     *
     * @return the message content.
     */
    public String getContent()
    {
        return textContent;
    }",True
21,getContentType(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentType,205,9,1,"/** 
 * Returns the type of the content of this message.
 * @return the type of the content of this message.
 */
","/**
     * Returns the type of the content of this message.
     *
     * @return the type of the content of this message.
     */
    public String getContentType()
    {
        return contentType;
    }",True
22,getEncoding(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contentEncoding,201,9,1,"/** 
 * Returns the encoding used for the message content.
 * @return the encoding of the message body.
 */
","/**
     * Returns the encoding used for the message content.
     *
     * @return the encoding of the message body.
     */
    public String getEncoding()
    {
        return contentEncoding;
    }",True
23,getMessageUID(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+messageUID,208,9,1,"/** 
 * A string uniquely identifying the message.
 * @return a <tt>String</tt> uniquely identifying the message.
 */
","/**
     * A string uniquely identifying the message.
     *
     * @return a <tt>String</tt> uniquely identifying the message.
     */
    public String getMessageUID()
    {
        return messageUID;
    }",True
24,getRawData(),Method,,,java.lang.String+getBytes() net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+getContent() net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+getContent() java.lang.String+getBytes(),,220,9,1,"/** 
 * Returns the message body in a binary form.
 * @return a <tt>byte[]</tt> representation of the message body.
 */
","/**
     * Returns the message body in a binary form.
     *
     * @return a <tt>byte[]</tt> representation of the message body.
     */
    public byte[] getRawData()
    {
        return getContent().getBytes();
    }",True
25,getSize(),Method,,,java.lang.String+length() net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+getContent() net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+getContent() java.lang.String+length(),,178,9,1,"/** 
 * Return the length of this message.
 * @return the length of this message.
 */
","/**
     * Return the length of this message.
     *
     * @return the length of this message.
     */
    public int getSize()
    {
        return getContent().length();
    }",True
26,getSubject(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+subject,166,8,1,"/** 
 * Returns the subject of the message. ALWAYS null in Zeroconf
 * @return null
 */
","/**
     * Returns the subject of the message. ALWAYS null in Zeroconf
     * @return null
     */
    public String getSubject() 
    {
        return subject;
    }",True
27,getType(),Method,,net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+handleMessage(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl) net.java.sip.communicator.impl.protocol.zeroconf.ClientThread+toXHTML(MessageZeroconfImpl),,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+type,167,8,1,"/** 
 * Returns the type of message. Always text/plain for Zeroconf, so null.
 * @return null
 */
","/**
     * Returns the type of message. Always text/plain for Zeroconf, so null.
     * @return null
     */
    public int getType() 
    {
        return type;
    }",False
28,getBaloonColor(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+baloonColor,188,8,1,"/** 
 * Gets the baloon color declared in messages sent by iChat-like clients
 * @return baloon color
 */
","/**
     * Gets the baloon color declared in messages sent by iChat-like clients
     * @return baloon color
     */
    public int getBaloonColor()
    {
        return baloonColor;
    }",False
29,setBaloonColor(int),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+baloonColor net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+baloonColor,228,8,1,"/** 
 * Sets the baloon color declared in messages sent by iChat-like clients
 * @param baloonColor baloon color
 */
","/**
     * Sets the baloon color declared in messages sent by iChat-like clients
     * @param baloonColor baloon color
     */
    public void setBaloonColor(int baloonColor) 
    {
        this.baloonColor = baloonColor;
    }",False
30,getTextColor(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textColor,136,8,1,"/** 
 * Returns the text color
 * @return Text color
 */
","/**
     * Returns the text color
     * @return Text color
     */
    public int getTextColor() 
    {
        return textColor;
    }",False
31,setTextColor(int),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textColor net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textColor,166,8,1,"/** 
 * Sets the text color
 * @param textColor Text color
 */
","/**
     * Sets the text color
     * @param textColor Text color
     */
    public void setTextColor(int textColor) 
    {
        this.textColor = textColor;
    }",False
32,getTextFont(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textFont,135,8,1,"/** 
 * Returns the text font
 * @return Text font
 */
","/**
     * Returns the text font
     * @return Text font
     */
    public String getTextFont() 
    {
        return textFont;
    }",False
33,setTextFont(String),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textFont net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textFont,163,8,1,"/** 
 * Sets the text color
 * @param textFont Text font
 */
","/**
     * Sets the text color
     * @param textFont Text font
     */
    public void setTextFont(String textFont) 
    {
        this.textFont = textFont;
    }",False
34,getTextSize(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textSize,132,8,1,"/** 
 * Returns the text size
 * @return Text size
 */
","/**
     * Returns the text size
     * @return Text size
     */
    public int getTextSize() 
    {
        return textSize;
    }",False
35,setTextSize(int),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textSize net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+textSize,159,8,1,"/** 
 * Sets the text size
 * @param textSize Text size
 */
","/**
     * Sets the text size
     * @param textSize Text size
     */
    public void setTextSize(int textSize) 
    {
        this.textSize = textSize;
    }",False
36,getContactID(),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contactID,167,8,1,"/** 
 * Returns the contact's ID
 * @return String representing the contact's ID
 */
","/**
     * Returns the contact's ID
     * @return String representing the contact's ID
     */
    public String getContactID() 
    {
        return contactID;
    }",False
37,setContactID(String),Method,,,,net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contactID net.java.sip.communicator.impl.protocol.zeroconf.MessageZeroconfImpl+contactID,197,8,1,"/** 
 * Sets the contact's ID
 * @param contactID String representing the contact's ID
 */
","/**
     * Sets the contact's ID
     * @param contactID String representing the contact's ID
     */
    public void setContactID(String contactID) 
    {
        this.contactID = contactID;
    }",False
