index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
11,"outerHtmlTail(Appendable,int,Document.OutputSettings)",Method,,,,,79,1,0,,"void outerHtmlTail(Appendable accum, int depth, Document.OutputSettings out) {}",False
12,toString(),Method,,,org.jsoup.nodes.Node+outerHtml() org.jsoup.nodes.Node+outerHtml(),,74,4,1,,"@Override
    public String toString() {
        return outerHtml();
    }",False
13,"createFromEncoded(String,String)",Method,,,"org.jsoup.nodes.Entities+unescape(String) org.jsoup.nodes.Entities+unescape(String) org.jsoup.nodes.TextNode+TextNode(String,String)",,429,10,9,"/** 
 * Create a new TextNode from HTML encoded (aka escaped) data.
 * @param encodedText Text containing encoded HTML (e.g. &amp;lt;)
 * @param baseUri Base uri
 * @return TextNode containing unencoded data (e.g. &lt;)
 */
","/**
     * Create a new TextNode from HTML encoded (aka escaped) data.
     * @param encodedText Text containing encoded HTML (e.g. &amp;lt;)
     * @param baseUri Base uri
     * @return TextNode containing unencoded data (e.g. &lt;)
     */
    public static TextNode createFromEncoded(String encodedText, String baseUri) {
        String text = Entities.unescape(encodedText);
        return new TextNode(text, baseUri);
    }",False
14,normaliseWhitespace(String),Method,text(),,org.jsoup.helper.StringUtil+normaliseWhitespace(String) org.jsoup.helper.StringUtil+normaliseWhitespace(String),,128,4,8,,"static String normaliseWhitespace(String text) {
        text = StringUtil.normaliseWhitespace(text);
        return text;
    }",False
15,stripLeadingWhitespace(String),Method,,,"java.lang.String+replaceFirst(String,String) java.lang.String+replaceFirst(String,String)",,104,3,8,,"static String stripLeadingWhitespace(String text) {
        return text.replaceFirst(""^\\s+"", """");
    }",False
16,lastCharIsWhitespace(StringBuilder),Method,,"org.jsoup.nodes.Element+head(Node,int) org.jsoup.nodes.Element+appendNormalisedText(StringBuilder,TextNode) org.jsoup.nodes.Element+appendWhitespaceIfBr(Element,StringBuilder)",java.lang.StringBuilder+length() java.lang.StringBuilder+length() java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+length() java.lang.StringBuilder+length(),,131,3,8,,"static boolean lastCharIsWhitespace(StringBuilder sb) {
        return sb.length() != 0 && sb.charAt(sb.length() - 1) == ' ';
    }",False
17,ensureAttributes(),Method,"attr(String) attributes() attr(String,String) hasAttr(String) removeAttr(String) absUrl(String)",,"org.jsoup.nodes.Attributes+Attributes() org.jsoup.nodes.Attributes+put(String,String) org.jsoup.nodes.Attributes+put(String,String)",org.jsoup.nodes.Node+attributes org.jsoup.nodes.Node+attributes org.jsoup.nodes.Node+attributes org.jsoup.nodes.TextNode+TEXT_KEY org.jsoup.nodes.TextNode+text,170,6,2,,"private void ensureAttributes() {
        if (attributes == null) {
            attributes = new Attributes();
            attributes.put(TEXT_KEY, text);
        }
    }",True
18,attr(String),Method,,,org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+attr(String),,130,5,1,,"@Override
    public String attr(String attributeKey) {
        ensureAttributes();
        return super.attr(attributeKey);
    }",True
19,attributes(),Method,,,org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+attributes(),,115,5,1,,"@Override
    public Attributes attributes() {
        ensureAttributes();
        return super.attributes();
    }",True
20,"attr(String,String)",Method,,org.jsoup.nodes.TextNodeTest+testTextBean(),"org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+attr(String,String)",,167,5,1,,"@Override
    public Node attr(String attributeKey, String attributeValue) {
        ensureAttributes();
        return super.attr(attributeKey, attributeValue);
    }",True
21,hasAttr(String),Method,,,org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+hasAttr(String),,137,5,1,,"@Override
    public boolean hasAttr(String attributeKey) {
        ensureAttributes();
        return super.hasAttr(attributeKey);
    }",True
22,removeAttr(String),Method,,,org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+removeAttr(String),,140,5,1,,"@Override
    public Node removeAttr(String attributeKey) {
        ensureAttributes();
        return super.removeAttr(attributeKey);
    }",True
23,absUrl(String),Method,,,org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.TextNode+ensureAttributes() org.jsoup.nodes.Node+absUrl(String),,134,5,1,,"@Override
    public String absUrl(String attributeKey) {
        ensureAttributes();
        return super.absUrl(attributeKey);
    }",True
