index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
24,isInvalid(),Method,,"org.h2.engine.Database+recompileInvalidViews() org.h2.engine.Database+recompileInvalidViews() org.h2.table.InformationSchemaTable+views(SessionLocal,ArrayList<Row>,String,Table,String) org.h2.table.TableFilter+getPlanSQL(StringBuilder,boolean,int)",,org.h2.table.TableView+createException,174,8,1,"/** 
 * Check if this view is currently invalid.
 * @return true if it is
 */
","/**
     * Check if this view is currently invalid.
     *
     * @return true if it is
     */
    public boolean isInvalid() {
        return createException != null;
    }",False
25,"getBestPlanItem(SessionLocal,int[],TableFilter[],int,SortOrder,AllColumnsForPlan)",Method,"getScanIndex(SessionLocal) getScanIndex(SessionLocal,int[],TableFilter[],int,SortOrder,AllColumnsForPlan)",,"org.h2.table.TableView.CacheKey+CacheKey(int[],TableView) org.h2.engine.SessionLocal+getViewIndexCache(boolean) org.h2.engine.SessionLocal+getViewIndexCache(boolean) java.util.Map+get(Object) java.util.Map+get(Object) org.h2.index.ViewIndex+isExpired() org.h2.index.ViewIndex+isExpired() org.h2.index.ViewIndex+ViewIndex(TableView,ViewIndex,SessionLocal,int[],TableFilter[],int,SortOrder) java.util.Map+put(K,V) java.util.Map+put(K,V) org.h2.table.PlanItem+PlanItem() org.h2.index.ViewIndex+getCost(SessionLocal,int[],TableFilter[],int,SortOrder,AllColumnsForPlan) org.h2.index.ViewIndex+getCost(SessionLocal,int[],TableFilter[],int,SortOrder,AllColumnsForPlan) org.h2.table.PlanItem+setIndex(Index) org.h2.table.PlanItem+setIndex(Index)",org.h2.table.TableView+topQuery org.h2.table.TableView+index org.h2.table.PlanItem+cost,757,16,1,,"@Override
    public PlanItem getBestPlanItem(SessionLocal session, int[] masks,
            TableFilter[] filters, int filter, SortOrder sortOrder,
            AllColumnsForPlan allColumnsSet) {
        final CacheKey cacheKey = new CacheKey(masks, this);
        Map<Object, ViewIndex> indexCache = session.getViewIndexCache(topQuery != null);
        ViewIndex i = indexCache.get(cacheKey);
        if (i == null || i.isExpired()) {
            i = new ViewIndex(this, index, session, masks, filters, filter, sortOrder);
            indexCache.put(cacheKey, i);
        }
        PlanItem item = new PlanItem();
        item.cost = i.getCost(session, masks, filters, filter, sortOrder, allColumnsSet);
        item.setIndex(i);
        return item;
    }",True
26,isQueryComparable(),Method,,,org.h2.table.Table+isQueryComparable() org.h2.table.Table+isQueryComparable() org.h2.table.Table+isQueryComparable() org.h2.command.query.Query+isEverything(ExpressionVisitor) org.h2.command.query.Query+isEverything(ExpressionVisitor),org.h2.table.TableView+tables org.h2.table.TableView+topQuery org.h2.table.TableView+topQuery org.h2.expression.ExpressionVisitor+QUERY_COMPARABLE_VISITOR,438,16,1,,"@Override
    public boolean isQueryComparable() {
        if (!super.isQueryComparable()) {
            return false;
        }
        for (Table t : tables) {
            if (!t.isQueryComparable()) {
                return false;
            }
        }
        if (topQuery != null &&
                !topQuery.isEverything(ExpressionVisitor.QUERY_COMPARABLE_VISITOR)) {
            return false;
        }
        return true;
    }",True
27,getTopQuery(),Method,,"org.h2.index.ViewIndex+ViewIndex(TableView,ViewIndex,SessionLocal,int[],TableFilter[],int,SortOrder)",,org.h2.table.TableView+topQuery,59,3,1,,"public Query getTopQuery() {
        return topQuery;
    }",False
28,getDropSQL(),Method,,,"java.lang.StringBuilder+toString() java.lang.StringBuilder+append(String) org.h2.table.TableView+getSQL(StringBuilder,int) org.h2.table.TableView+getSQL(StringBuilder,int) java.lang.StringBuilder+StringBuilder(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+toString()",org.h2.util.HasSQL+DEFAULT_SQL_FLAGS,163,4,1,,"@Override
    public String getDropSQL() {
        return getSQL(new StringBuilder(""DROP VIEW IF EXISTS ""), DEFAULT_SQL_FLAGS).append("" CASCADE"").toString();
    }",False
29,"getCreateSQLForCopy(Table,String)",Method,,,"org.h2.table.TableView+getCreateSQL(boolean,boolean,String) org.h2.table.TableView+getCreateSQL(boolean,boolean,String)",,141,4,1,,"@Override
    public String getCreateSQLForCopy(Table table, String quotedName) {
        return getCreateSQL(false, true, quotedName);
    }",False
30,getCreateSQL(),Method,"initColumnsAndTables(SessionLocal,boolean)",,"org.h2.table.TableView+getCreateSQL(boolean,boolean) org.h2.table.TableView+getCreateSQL(boolean,boolean)",,92,4,1,,"@Override
    public String getCreateSQL() {
        return getCreateSQL(false, true);
    }",False
31,"getCreateSQL(boolean,boolean)",Method,getCreateSQL(),"org.h2.command.ddl.AlterTableAlterColumn+copyData(Table,ArrayList<Sequence>,boolean)","org.h2.table.TableView+getCreateSQL(boolean,boolean,String) org.h2.table.TableView+getCreateSQL(boolean,boolean,String) org.h2.schema.SchemaObject+getSQL(int) org.h2.schema.SchemaObject+getSQL(int)",org.h2.util.HasSQL+DEFAULT_SQL_FLAGS,378,10,1,"/** 
 * Generate ""CREATE"" SQL statement for the view.
 * @param orReplace if true, then include the OR REPLACE clause
 * @param force if true, then include the FORCE clause
 * @return the SQL statement
 */
","/**
     * Generate ""CREATE"" SQL statement for the view.
     *
     * @param orReplace if true, then include the OR REPLACE clause
     * @param force if true, then include the FORCE clause
     * @return the SQL statement
     */
    public String getCreateSQL(boolean orReplace, boolean force) {
        return getCreateSQL(orReplace, force, getSQL(DEFAULT_SQL_FLAGS));
    }",False
32,"getCreateSQL(boolean,boolean,String)",Method,"getCreateSQLForCopy(Table,String) getCreateSQL(boolean,boolean)",,"java.lang.StringBuilder+StringBuilder(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) org.h2.util.StringUtils+quoteStringSQL(StringBuilder,String) org.h2.util.StringUtils+quoteStringSQL(StringBuilder,String) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.table.Column+writeColumns(StringBuilder,Column[],int) org.h2.table.Column+writeColumns(StringBuilder,Column[],int) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.table.Column+writeColumns(StringBuilder,Column[],int) org.h2.table.Column+writeColumns(StringBuilder,Column[],int) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+toString() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+toString()",org.h2.table.TableView+isTableExpression org.h2.engine.DbObject+comment org.h2.engine.DbObject+comment org.h2.table.Table+columns org.h2.table.Table+columns org.h2.table.Table+columns org.h2.util.HasSQL+DEFAULT_SQL_FLAGS org.h2.table.TableView+columnTemplates org.h2.table.TableView+columnTemplates org.h2.util.HasSQL+DEFAULT_SQL_FLAGS org.h2.table.TableView+querySQL,1055,28,2,,"private String getCreateSQL(boolean orReplace, boolean force, String quotedName) {
        StringBuilder builder = new StringBuilder(""CREATE "");
        if (orReplace) {
            builder.append(""OR REPLACE "");
        }
        if (force) {
            builder.append(""FORCE "");
        }
        builder.append(""VIEW "");
        if (isTableExpression) {
            builder.append(""TABLE_EXPRESSION "");
        }
        builder.append(quotedName);
        if (comment != null) {
            builder.append("" COMMENT "");
            StringUtils.quoteStringSQL(builder, comment);
        }
        if (columns != null && columns.length > 0) {
            builder.append('(');
            Column.writeColumns(builder, columns, DEFAULT_SQL_FLAGS);
            builder.append(')');
        } else if (columnTemplates != null) {
            builder.append('(');
            Column.writeColumns(builder, columnTemplates, DEFAULT_SQL_FLAGS);
            builder.append(')');
        }
        return builder.append("" AS\n"").append(querySQL).toString();
    }",False
33,close(SessionLocal),Method,,,,,86,4,1,,"@Override
    public void close(SessionLocal session) {
        // nothing to do
    }",True
34,"addIndex(SessionLocal,String,int,IndexColumn[],int,IndexType,boolean,String)",Method,,,org.h2.message.DbException+getUnsupportedException(String) org.h2.message.DbException+getUnsupportedException(String),,268,5,1,,"@Override
    public Index addIndex(SessionLocal session, String indexName, int indexId, IndexColumn[] cols,
            int uniqueColumnCount, IndexType indexType, boolean create, String indexComment) {
        throw DbException.getUnsupportedException(""VIEW"");
    }",True
35,isInsertable(),Method,,,,,73,4,1,,"@Override
    public boolean isInsertable() {
        return false;
    }",True
36,"removeRow(SessionLocal,Row)",Method,,,org.h2.message.DbException+getUnsupportedException(String) org.h2.message.DbException+getUnsupportedException(String),,133,4,1,,"@Override
    public void removeRow(SessionLocal session, Row row) {
        throw DbException.getUnsupportedException(""VIEW"");
    }",True
37,"addRow(SessionLocal,Row)",Method,,,org.h2.message.DbException+getUnsupportedException(String) org.h2.message.DbException+getUnsupportedException(String),,130,4,1,,"@Override
    public void addRow(SessionLocal session, Row row) {
        throw DbException.getUnsupportedException(""VIEW"");
    }",True
38,checkSupportAlter(),Method,,,org.h2.message.DbException+getUnsupportedException(String) org.h2.message.DbException+getUnsupportedException(String),,112,4,1,,"@Override
    public void checkSupportAlter() {
        throw DbException.getUnsupportedException(""VIEW"");
    }",True
39,truncate(SessionLocal),Method,,,org.h2.message.DbException+getUnsupportedException(String) org.h2.message.DbException+getUnsupportedException(String),,123,4,1,,"@Override
    public long truncate(SessionLocal session) {
        throw DbException.getUnsupportedException(""VIEW"");
    }",True
40,getRowCount(SessionLocal),Method,,,org.h2.message.DbException+getInternalError(String) org.h2.message.DbException+getInternalError(String) org.h2.engine.DbObject+toString() org.h2.engine.DbObject+toString(),,123,4,1,,"@Override
    public long getRowCount(SessionLocal session) {
        throw DbException.getInternalError(toString());
    }",True
41,canGetRowCount(SessionLocal),Method,,,,,160,5,1,,"@Override
    public boolean canGetRowCount(SessionLocal session) {
        // TODO view: could get the row count, but not that easy
        return false;
    }",True
42,canDrop(),Method,,,,,67,4,1,,"@Override
    public boolean canDrop() {
        return true;
    }",False
43,getTableType(),Method,,,,,84,4,1,,"@Override
    public TableType getTableType() {
        return TableType.VIEW;
    }",False
44,removeChildrenAndResources(SessionLocal),Method,"createTableViewMaybeRecursive(Schema,int,String,String,ArrayList<Parameter>,Column[],SessionLocal,boolean,boolean,boolean,Database)",,"org.h2.table.TableView+removeCurrentViewFromOtherTables() org.h2.table.TableView+removeCurrentViewFromOtherTables() org.h2.table.Table+removeChildrenAndResources(SessionLocal) org.h2.engine.Database+removeMeta(SessionLocal,int) org.h2.engine.Database+removeMeta(SessionLocal,int) org.h2.engine.DbObject+getId() org.h2.engine.DbObject+getId() org.h2.table.TableView+clearIndexCaches(Database) org.h2.table.TableView+clearIndexCaches(Database) org.h2.engine.DbObject+invalidate() org.h2.engine.DbObject+invalidate()",org.h2.engine.DbObject+database org.h2.table.TableView+querySQL org.h2.table.TableView+index org.h2.engine.DbObject+database,329,10,1,,"@Override
    public void removeChildrenAndResources(SessionLocal session) {
        removeCurrentViewFromOtherTables();
        super.removeChildrenAndResources(session);
        database.removeMeta(session, getId());
        querySQL = null;
        index = null;
        clearIndexCaches(database);
        invalidate();
    }",False
45,clearIndexCaches(Database),Method,"recompile(SessionLocal,boolean,boolean) removeChildrenAndResources(SessionLocal)",org.h2.engine.Database+recompileInvalidViews(),org.h2.engine.Database+getSessions(boolean) org.h2.engine.Database+getSessions(boolean) org.h2.engine.SessionLocal+clearViewIndexCache() org.h2.engine.SessionLocal+clearViewIndexCache(),,278,10,9,"/** 
 * Clear the cached indexes for all sessions.
 * @param database the database
 */
","/**
     * Clear the cached indexes for all sessions.
     *
     * @param database the database
     */
    public static void clearIndexCaches(Database database) {
        for (SessionLocal s : database.getSessions(true)) {
            s.clearViewIndexCache();
        }
    }",False
46,"getSQL(StringBuilder,int)",Method,getDropSQL(),,"org.h2.engine.DbObject+isTemporary() org.h2.engine.DbObject+isTemporary() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+indent(StringBuilder,String,int,boolean) org.h2.util.StringUtils+indent(StringBuilder,String,int,boolean) java.lang.StringBuilder+append(char) org.h2.schema.SchemaObject+getSQL(StringBuilder,int)",org.h2.table.TableView+querySQL org.h2.table.TableView+querySQL,307,8,1,,"@Override
    public StringBuilder getSQL(StringBuilder builder, int sqlFlags) {
        if (isTemporary() && querySQL != null) {
            builder.append(""(\n"");
            return StringUtils.indent(builder, querySQL, 4, true).append(')');
        }
        return super.getSQL(builder, sqlFlags);
    }",False
47,getQuery(),Method,,"org.h2.command.ddl.AlterTableAlterColumn+checkViewsAreValid(DbObject) org.h2.table.InformationSchemaTable+views(SessionLocal,ArrayList<Row>,String,Table,String)",,org.h2.table.TableView+querySQL,57,3,1,,"public String getQuery() {
        return querySQL;
    }",False
